"Series","ES","dmuiid","MLRA","LRU","coiid","areasymbol","areaname","lmapunitiid","muiid","nationalmusym","muname","tgs","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T50_frag","T50_sand","T50_silt","T50_clay","T50_OM","T50_AWC","T50_pH","T150_frag","T150_sand","T150_silt","T150_clay","T150_OM","T150_AWC","flood","humicdepth","ec","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","grpname","Site111"
"Hennepin","F111BY503IN",777708,"111B",NA,2465766,"IN075","Jay County, Indiana",210647,2676868,"2wvhl","Morley clay loam, 12 to 18 percent slopes, severely eroded",18.412060411559,FALSE,7,"inceptisols","typic eutrudepts","Fine-loamy, mixed, active, mesic Typic Eutrudepts","well",15,13,250,5.78,42.16,35.24,22.6,1.01,6.01000007241964,7.52799998283386,5.26,42.72,37.08,20.2,0.836666666666667,12.0099999383092,"none",0,0,"till, unspecified",NA,"moraine","no","no",250,"12-FIN Findlay, Ohio","Till Ridge"
"Hennepin","F111BY503IN",777708,"111B",NA,2465766,"IN069","Huntington County, Indiana",161423,2676868,"2wvhl","Morley clay loam, 12 to 18 percent slopes, severely eroded",18.412060411559,FALSE,7,"inceptisols","typic eutrudepts","Fine-loamy, mixed, active, mesic Typic Eutrudepts","well",15,13,250,5.78,42.16,35.24,22.6,1.01,6.01000007241964,7.52799998283386,5.26,42.72,37.08,20.2,0.836666666666667,12.0099999383092,"none",0,0,"till, unspecified",NA,"moraine","no","no",250,"12-FIN Findlay, Ohio","Till Ridge"
"Hennepin","F111BY503IN",771292,"111B",NA,2399676,"IN003","Allen County, Indiana",164725,2671646,"2wp24","Morley silt loam, 18 to 25 percent slopes, eroded",18.575584822002,FALSE,7,"inceptisols","typic eutrudepts","Fine-loamy, mixed, active, mesic Typic Eutrudepts","well",20,13,250,5.78,42.16,35.24,22.6,0.815,5.87000010162592,7.52799998283386,5.26,42.72,37.08,20.2,0.771666666666667,10.8700001761317,"none",0,0,"till, unspecified",NA,"moraine","no","no",250,"12-FIN Findlay, Ohio","Till Ridge"
"Hennepin","F111BY503IN",777701,"111B",NA,2465742,"IN103","Miami County, Indiana",161977,2676861,"2wvhc","Morley silty clay loam, 6 to 12 percent slopes, severely eroded",18.2531452336165,FALSE,5,"inceptisols","typic eutrudepts","Fine-loamy, mixed, active, mesic Typic Eutrudepts","well",12,13,250,5.78,42.16,35.24,22.6,1.01,5.87000010162592,7.52799998283386,5.26,42.72,37.08,20.2,0.836666666666667,10.8700001761317,"none",0,0,"till, unspecified",NA,"moraine","no","no",250,"12-FIN Findlay, Ohio","Till Ridge"
"Hennepin","F111BY503IN",120176,"111B",NA,239108,"IN169","Wabash County, Indiana",161177,161177,"5dq8","Hennepin loam, 25 to 50 percent slopes",18.5933896956085,TRUE,100,"inceptisols","typic eutrudepts","Fine-loamy, mixed, active, mesic Typic Eutrudepts","well",35,33,250,2.52,39.52,37.1,23.38,1.43,6.02999997511506,7.30600003242493,2.84,39.84,35.7,24.46,0.976666666666667,11.0300000496209,"none",8,0,"till, unspecified",NA,"moraine","no","no",250,"12-FIN Findlay, Ohio","Till Ridge"
"Hennepin","F111BY503IN",771291,"111B",NA,2399675,"OH149","Shelby County, Ohio",170055,2671645,"2wp23","Morley silt loam, 18 to 25 percent slopes",18.2747542372046,FALSE,7,"inceptisols","typic eutrudepts","Fine-loamy, mixed, active, mesic Typic Eutrudepts","well",20,13,250,5.78,42.16,35.24,22.6,0.815,5.87000010162592,7.52799998283386,5.26,42.72,37.08,20.2,0.771666666666667,10.8700001761317,"none",0,0,"till, unspecified",NA,"moraine","no","no",250,"12-FIN Findlay, Ohio","Till Ridge"
"Hennepin","F111BY503IN",777707,"111B",NA,2465762,"IN069","Huntington County, Indiana",161422,2676867,"2wvhk","Morley clay loam, 6 to 12 percent slopes, severely eroded",18.4160791386426,FALSE,5,"inceptisols","typic eutrudepts","Fine-loamy, mixed, active, mesic Typic Eutrudepts","well",12,13,250,5.78,42.16,35.24,22.6,1.01,6.01000007241964,7.52799998283386,5.26,42.72,37.08,20.2,0.836666666666667,12.0099999383092,"none",0,0,"till, unspecified",NA,"moraine","no","no",250,"12-FIN Findlay, Ohio","Till Ridge"
"Hennepin","F111BY503IN",777708,"111B",NA,2465766,"OH107","Mercer County, Ohio",169947,2676868,"2wvhl","Morley clay loam, 12 to 18 percent slopes, severely eroded",18.412060411559,FALSE,7,"inceptisols","typic eutrudepts","Fine-loamy, mixed, active, mesic Typic Eutrudepts","well",15,13,250,5.78,42.16,35.24,22.6,1.01,6.01000007241964,7.52799998283386,5.26,42.72,37.08,20.2,0.836666666666667,12.0099999383092,"none",0,0,"till, unspecified",NA,"moraine","no","no",250,"12-FIN Findlay, Ohio","Till Ridge"
"Hennepin","F111BY503IN",777708,"111B",NA,2465766,"IN009","Blackford County, Indiana",623800,2676868,"2wvhl","Morley clay loam, 12 to 18 percent slopes, severely eroded",18.412060411559,FALSE,7,"inceptisols","typic eutrudepts","Fine-loamy, mixed, active, mesic Typic Eutrudepts","well",15,13,250,5.78,42.16,35.24,22.6,1.01,6.01000007241964,7.52799998283386,5.26,42.72,37.08,20.2,0.836666666666667,12.0099999383092,"none",0,0,"till, unspecified",NA,"moraine","no","no",250,"12-FIN Findlay, Ohio","Till Ridge"
"Hennepin","F111BY503IN",777708,"111B",NA,2465766,"IN169","Wabash County, Indiana",161210,2676868,"2wvhl","Morley clay loam, 12 to 18 percent slopes, severely eroded",18.412060411559,FALSE,7,"inceptisols","typic eutrudepts","Fine-loamy, mixed, active, mesic Typic Eutrudepts","well",15,13,250,5.78,42.16,35.24,22.6,1.01,6.01000007241964,7.52799998283386,5.26,42.72,37.08,20.2,0.836666666666667,12.0099999383092,"none",0,0,"till, unspecified",NA,"moraine","no","no",250,"12-FIN Findlay, Ohio","Till Ridge"
"Hennepin","F111BY503IN",777701,"111B",NA,2465742,"IN067","Howard County, Indiana",161465,2676861,"2wvhc","Morley silty clay loam, 6 to 12 percent slopes, severely eroded",18.2531452336165,FALSE,5,"inceptisols","typic eutrudepts","Fine-loamy, mixed, active, mesic Typic Eutrudepts","well",12,13,250,5.78,42.16,35.24,22.6,1.01,5.87000010162592,7.52799998283386,5.26,42.72,37.08,20.2,0.836666666666667,10.8700001761317,"none",0,0,"till, unspecified",NA,"moraine","no","no",250,"12-FIN Findlay, Ohio","Till Ridge"
"Hennepin","F111BY503IN",777704,"111B",NA,2465754,"IN095","Madison County, Indiana",162116,2676864,"2wvhg","Morley silty clay loam, 12 to 18 percent slopes, severely eroded",18.1864616554128,FALSE,7,"inceptisols","typic eutrudepts","Fine-loamy, mixed, active, mesic Typic Eutrudepts","well",15,13,250,5.78,42.16,35.24,22.6,0.815,5.87000010162592,7.52799998283386,5.26,42.72,37.08,20.2,0.771666666666667,10.8700001761317,"none",0,0,"till, unspecified",NA,"moraine","no","no",250,"12-FIN Findlay, Ohio","Till Ridge"
"Henshaw","F111BY102IN",128837,"111B",NA,1359108,"OH091","Logan County, Ohio",171154,171154,"5r33","Patton silt loam",18.6510258276858,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"alluvium",NA,"stream terrace","no","no",250,"12-FIN Findlay, Ohio","Dry Alluvium Forest"
"Henshaw","F111BY102IN",128806,"111B",NA,249965,"OH091","Logan County, Ohio",171123,171123,"5r23","Henshaw silt loam, 2 to 6 percent slopes",18.6771831900913,TRUE,95,"alfisols","aquic hapludalfs","Fine-silty, mixed, mesic Aquic Hapludalfs","somewhat poorly",4,86,250,0,8.84800025939941,66.2119985961914,24.94,0.93,9.21999993920326,6.16399984359741,0,7.64533350626628,66.8679981486003,25.4866666666667,0.596666666666667,28.1400001943111,"none",0,0,"alluvium",NA,"stream terrace","no","no",50,"12-FIN Findlay, Ohio","Dry Alluvium Forest"
"Henshaw","F111BY102IN",128805,"111B",NA,249963,"OH091","Logan County, Ohio",171122,171122,"5r22","Henshaw silt loam, 0 to 2 percent slopes",18.6140122412053,TRUE,95,"alfisols","aquic hapludalfs","Fine-silty, mixed, mesic Aquic Hapludalfs","somewhat poorly",1,86,250,0,8.84800025939941,66.2119985961914,24.94,0.93,9.21999993920326,6.16399984359741,0,7.64533350626628,66.8679981486003,25.4866666666667,0.596666666666667,28.1400001943111,"none",0,0,"alluvium",NA,"stream terrace","no","no",50,"12-FIN Findlay, Ohio","Dry Alluvium Forest"
"Henshaw","F111BY102IN",128809,"111B",NA,1359080,"OH091","Logan County, Ohio",171126,171126,"5r26","Latty silty clay",18.7341987950365,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"alluvium",NA,"stream terrace","no","no",250,"12-FIN Findlay, Ohio","Dry Alluvium Forest"
"Henshaw","F111BY102IN",125698,"111B",NA,245160,"OH159","Union County, Ohio",1406073,1406073,"1j646","Henshaw silt loam, 0 to 2 percent slopes",18.6968532789738,TRUE,85,"alfisols","aquic hapludalfs","Fine-silty, mixed, mesic Aquic Hapludalfs","somewhat poorly",1,112,250,0,8.66000003814697,64.9400001525879,26.4,0.95,9.29999992251396,6.57999992370605,0,7.35333321889242,63.306666208903,29.34,0.753333333333333,27.4400001466274,"none",0,0,"lacustrine deposits",NA,"stream terrace","no","no",50,"12-FIN Findlay, Ohio","Lacustrine Forest"
"Hillsdale","F111BY503IN",146380,"111B",NA,271543,"MI091","Lenawee County, Michigan",188565,188565,"6b6r","Spinks, Boyer, Plainfield, and Hillsdale soils, 3 to 7 percent slopes, moderately eroded",17.5965364059705,TRUE,49,"alfisols","typic hapludalfs","Coarse-loamy, mixed, active, mesic Typic Hapludalfs","well",5,122,250,12,67.1240022277832,21.5760005569458,11.3,0.88,7.32000006735325,5.59,12,66.7746663920085,22.7919999313355,10.4333333333333,0.46,18.3200000077486,"none",18,0,"till, supraglacial",NA,"knoll & ice-contact slope","no","no",250,"12-FIN Findlay, Ohio","Till Ridge"
"Hillsdale","F111BY503IN",146379,"111B",NA,271541,"MI091","Lenawee County, Michigan",188564,188564,"6b6q","Spinks, Boyer, Plainfield, and Hillsdale soils, 3 to 7 percent slopes",17.5315333941511,TRUE,49,"alfisols","typic hapludalfs","Coarse-loamy, mixed, active, mesic Typic Hapludalfs","well",5,122,250,12,67.1240022277832,21.5760005569458,11.3,0.88,7.32000006735325,5.70800005912781,12,66.7746663920085,22.7919999313355,10.4333333333333,0.46,18.3200000077486,"none",18,0,"till, supraglacial",NA,"knoll & ice-contact slope","no","no",250,"12-FIN Findlay, Ohio","Till Ridge"
"Hillsdale","F111BY503IN",146305,"111B",NA,271443,"MI091","Lenawee County, Michigan",188490,188490,"6b4b","Hillsdale sandy loam, 7 to 15 percent slopes, moderately eroded",17.5456026833633,TRUE,100,"alfisols","typic hapludalfs","Coarse-loamy, mixed, active, mesic Typic Hapludalfs","well",11,122,250,12,67.1240022277832,21.5760005569458,11.3,0.88,7.32000006735325,5.70800005912781,12,66.7746663920085,22.7919999313355,10.4333333333333,0.46,18.3200000077486,"none",18,0,"till, supraglacial",NA,"ridge & ice-contact slope","no","no",250,"12-FIN Findlay, Ohio","Till Ridge"
"Hillsdale","F111BY503IN",146383,"111B",NA,271549,"MI091","Lenawee County, Michigan",188568,188568,"6b6v","Spinks, Boyer, Plainfield, and Hillsdale soils, 12 to 25 percent slopes, moderately eroded",17.5711492269908,TRUE,49,"alfisols","typic hapludalfs","Coarse-loamy, mixed, active, mesic Typic Hapludalfs","well",19,122,250,12,67.1240022277832,21.5760005569458,11.3,0.88,7.32000006735325,5.70800005912781,12,66.7746663920085,22.7919999313355,10.4333333333333,0.46,18.3200000077486,"none",18,0,"till, supraglacial",NA,"ice-contact slope","no","no",250,"12-FIN Findlay, Ohio","Till Ridge"
"Hillsdale","F111BY503IN",146381,"111B",NA,271545,"MI091","Lenawee County, Michigan",188566,188566,"6b6s","Spinks, Boyer, Plainfield, and Hillsdale soils, 7 to 15 percent slopes",17.5409078270781,TRUE,49,"alfisols","typic hapludalfs","Coarse-loamy, mixed, active, mesic Typic Hapludalfs","well",11,122,250,12,67.1240022277832,21.5760005569458,11.3,0.88,7.32000006735325,5.70800005912781,12,66.7746663920085,22.7919999313355,10.4333333333333,0.46,18.3200000077486,"none",18,0,"till, supraglacial",NA,"ice-contact slope","no","no",250,"12-FIN Findlay, Ohio","Till Ridge"
"Hillsdale","F111BY503IN",146382,"111B",NA,271547,"MI091","Lenawee County, Michigan",188567,188567,"6b6t","Spinks, Boyer, Plainfield, and Hillsdale soils, 7 to 15 percent slopes, moderately eroded",17.5674954161515,TRUE,49,"alfisols","typic hapludalfs","Coarse-loamy, mixed, active, mesic Typic Hapludalfs","well",11,122,250,12,67.1240022277832,21.5760005569458,11.3,0.88,7.32000006735325,5.70800005912781,12,66.7746663920085,22.7919999313355,10.4333333333333,0.46,18.3200000077486,"none",18,0,"till, supraglacial",NA,"ice-contact slope","no","no",250,"12-FIN Findlay, Ohio","Till Ridge"
"Homer","F111BY403IN",692388,"111B",NA,2399629,"OH101","Marion County, Ohio",171190,2598196,"2t6ms","Fox loam, till plain, 0 to 2 percent slopes",18.5248056938664,FALSE,6,"alfisols","aeric endoaqualfs","Fine-loamy over sandy or sandy-skeletal, mixed, active, mesic Aeric Endoaqualfs","somewhat poorly",1,89,250,7.5,45,32.5,22.5,1.375,7.50000029802322,6,17.7666666666667,62.2,23.02,14.78,0.755,14.4300002735108,"none",25,0,"outwash & outwash & outwash","limestone","outwash terrace & outwash plain","no","no",50,"12-FIN Findlay, Ohio","Outwash Upland"
"Homer","F111BY403IN",721379,"111B",NA,2246271,"IN183","Whitley County, Indiana",161818,2625788,"2v4bv","Sebewa loam, disintegration moraine, 0 to 1 percent slopes",18.3063867240891,FALSE,5,"alfisols","aeric endoaqualfs","Fine-loamy over sandy or sandy-skeletal, mixed, active, mesic Aeric Endoaqualfs","somewhat poorly",1,89,250,6.64,57.76,25.64,16.6,1.45,7.50000029802322,6.02399997711182,18.28,72.62,16.0733333333333,11.3066666666667,0.78,15.1800004895777,"none",28,0,"outwash & outwash","limestone","outwash plain","no","no",50,"12-FIN Findlay, Ohio","Outwash Upland"
"Homer","F111BY403IN",128813,"111B",NA,1359083,"OH091","Logan County, Ohio",171130,171130,"5r2b","Lippincott-Urban land complex",18.4594092953346,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"outwash","limestone","valley train & outwash plain & terrace","no","no",250,"12-FIN Findlay, Ohio","Dry Outwash Upland"
"Homer","F111BY403IN",692388,"111B",NA,2399629,"IN003","Allen County, Indiana",164686,2598196,"2t6ms","Fox loam, till plain, 0 to 2 percent slopes",18.5248056938664,FALSE,6,"alfisols","aeric endoaqualfs","Fine-loamy over sandy or sandy-skeletal, mixed, active, mesic Aeric Endoaqualfs","somewhat poorly",1,89,250,7.5,45,32.5,22.5,1.375,7.50000029802322,6,17.7666666666667,62.2,23.02,14.78,0.755,14.4300002735108,"none",25,0,"outwash & outwash & outwash","limestone","outwash terrace & outwash plain","no","no",50,"12-FIN Findlay, Ohio","Outwash Upland"
"Homer","F111BY403IN",692388,"111B",NA,2399629,"IN169","Wabash County, Indiana",161167,2598196,"2t6ms","Fox loam, till plain, 0 to 2 percent slopes",18.5248056938664,FALSE,6,"alfisols","aeric endoaqualfs","Fine-loamy over sandy or sandy-skeletal, mixed, active, mesic Aeric Endoaqualfs","somewhat poorly",1,89,250,7.5,45,32.5,22.5,1.375,7.50000029802322,6,17.7666666666667,62.2,23.02,14.78,0.755,14.4300002735108,"none",25,0,"outwash & outwash & outwash","limestone","outwash terrace & outwash plain","no","no",50,"12-FIN Findlay, Ohio","Outwash Upland"
"Homer","F111BY403IN",777692,"111B",NA,2465721,"IN103","Miami County, Indiana",161959,2676852,"2wvh2","Fox silt loam, till plain, 2 to 6 percent slopes",18.7358316078759,FALSE,6,"alfisols","aeric endoaqualfs","Fine-loamy over sandy or sandy-skeletal, mixed, active, mesic Aeric Endoaqualfs","somewhat poorly",1,89,250,7.5,45,32.5,22.5,1.375,7.50000029802322,6,17.7666666666667,62.2,23.02,14.78,0.755,14.4300002735108,"none",25,0,"outwash & outwash & outwash","limestone","outwash terrace & outwash plain","no","no",50,"12-FIN Findlay, Ohio","Outwash Upland"
"Homer","F111BY403IN",125699,"111B",NA,245163,"OH159","Union County, Ohio",1406074,1406074,"1j647","Homer silt loam",18.87564770078,TRUE,95,"alfisols","aeric ochraqualfs","Fine-loamy over sandy or sandy-skeletal, mixed, mesic Aeric Ochraqualfs","somewhat poorly",1,86,250,0,32.1739991760254,42.9860008239746,24.84,1.055,8.56999984383583,6.36199991226196,0,57.1886660257975,24.1180006408691,18.6933333333333,0.518333333333333,15.1699996292591,"none",23,0,"outwash","limestone","outwash terrace & outwash plain","no","no",50,"12-FIN Findlay, Ohio","Outwash Upland"
"Homer","F111BY403IN",721379,"111B",NA,2246271,"IN033","De Kalb County, Indiana",160341,2625788,"2v4bv","Sebewa loam, disintegration moraine, 0 to 1 percent slopes",18.3063867240891,FALSE,5,"alfisols","aeric endoaqualfs","Fine-loamy over sandy or sandy-skeletal, mixed, active, mesic Aeric Endoaqualfs","somewhat poorly",1,89,250,6.64,57.76,25.64,16.6,1.45,7.50000029802322,6.02399997711182,18.28,72.62,16.0733333333333,11.3066666666667,0.78,15.1800004895777,"none",28,0,"outwash & outwash","limestone","outwash plain","no","no",50,"12-FIN Findlay, Ohio","Outwash Upland"
"Homer","F111BY403IN",777691,"111B",NA,2465689,"OH091","Logan County, Ohio",1593178,2676849,"2wvgz","Fox silt loam, till plain, 0 to 2 percent slopes",18.7297360548649,FALSE,6,"alfisols","aeric endoaqualfs","Fine-loamy over sandy or sandy-skeletal, mixed, active, mesic Aeric Endoaqualfs","somewhat poorly",1,89,250,7.5,45,32.5,22.5,1.375,7.50000029802322,6,17.7666666666667,62.2,23.02,14.78,0.755,14.4300002735108,"none",25,0,"outwash & outwash & outwash","limestone","outwash terrace & outwash plain","no","no",50,"12-FIN Findlay, Ohio","Outwash Upland"
"Homer","F111BY403IN",692390,"111B",NA,2465718,"IN069","Huntington County, Indiana",161407,2598198,"2t6mv","Fox loam, till plain, 6 to 12 percent slopes, eroded",18.5016320542008,FALSE,6,"alfisols","aeric endoaqualfs","Fine-loamy over sandy or sandy-skeletal, mixed, active, mesic Aeric Endoaqualfs","somewhat poorly",2,89,250,7.5,45,32.5,22.5,1.375,7.50000029802322,6,17.7666666666667,62.2,23.02,14.78,0.755,14.4300002735108,"none",25,0,"outwash & outwash & outwash","limestone","outwash terrace & outwash plain","no","no",50,"12-FIN Findlay, Ohio","Outwash Upland"
"Homer","F111BY403IN",873476,"111B",NA,2763448,"OH159","Union County, Ohio",3216974,2757533,"2zkfp","Fox-Urban land complex, till plain, 2 to 6 percent slopes",19.0142223570082,FALSE,2,"alfisols","aeric endoaqualfs","Fine-loamy over sandy or sandy-skeletal, mixed, active, mesic Aeric Endoaqualfs","somewhat poorly",1,89,250,7.5,45,32.5,22.5,1.375,7.50000029802322,6,17.7666666666667,62.2,23.02,14.78,0.755,14.4300002735108,"none",25,0,"outwash & outwash & outwash","limestone","outwash terrace & outwash plain","no","no",50,"12-FIN Findlay, Ohio","Outwash Upland"
"Homer","F111BY403IN",777692,"111B",NA,2465721,"OH091","Logan County, Ohio",1593179,2676852,"2wvh2","Fox silt loam, till plain, 2 to 6 percent slopes",18.7358316078759,FALSE,6,"alfisols","aeric endoaqualfs","Fine-loamy over sandy or sandy-skeletal, mixed, active, mesic Aeric Endoaqualfs","somewhat poorly",1,89,250,7.5,45,32.5,22.5,1.375,7.50000029802322,6,17.7666666666667,62.2,23.02,14.78,0.755,14.4300002735108,"none",25,0,"outwash & outwash & outwash","limestone","outwash terrace & outwash plain","no","no",50,"12-FIN Findlay, Ohio","Outwash Upland"
"Homer","F111BY403IN",777692,"111B",NA,2465721,"OH065","Hardin County, Ohio",168931,2676852,"2wvh2","Fox silt loam, till plain, 2 to 6 percent slopes",18.7358316078759,FALSE,6,"alfisols","aeric endoaqualfs","Fine-loamy over sandy or sandy-skeletal, mixed, active, mesic Aeric Endoaqualfs","somewhat poorly",1,89,250,7.5,45,32.5,22.5,1.375,7.50000029802322,6,17.7666666666667,62.2,23.02,14.78,0.755,14.4300002735108,"none",25,0,"outwash & outwash & outwash","limestone","outwash terrace & outwash plain","no","no",50,"12-FIN Findlay, Ohio","Outwash Upland"
"Homer","F111BY403IN",777691,"111B",NA,2465689,"IN053","Grant County, Indiana",162790,2676849,"2wvgz","Fox silt loam, till plain, 0 to 2 percent slopes",18.7297360548649,FALSE,6,"alfisols","aeric endoaqualfs","Fine-loamy over sandy or sandy-skeletal, mixed, active, mesic Aeric Endoaqualfs","somewhat poorly",1,89,250,7.5,45,32.5,22.5,1.375,7.50000029802322,6,17.7666666666667,62.2,23.02,14.78,0.755,14.4300002735108,"none",25,0,"outwash & outwash & outwash","limestone","outwash terrace & outwash plain","no","no",50,"12-FIN Findlay, Ohio","Outwash Upland"
"Homer","F111BY403IN",128807,"111B",NA,249968,"OH091","Logan County, Ohio",171124,171124,"5r24","Homer silt loam, 0 to 2 percent slopes",18.6144341547543,TRUE,90,"alfisols","aeric ochraqualfs","Fine-loamy over sandy or sandy-skeletal, mixed, mesic Aeric Ochraqualfs","somewhat poorly",1,74,250,0,33.16,49.42,17.42,1.65,10.4400000572205,6.08799991607666,0,56.4566665395101,28.9666667938232,14.5766666666667,0.720333334083358,18.7900002319366,"none",36,0,"outwash","limestone","outwash plain & outwash terrace","no","no",50,"12-FIN Findlay, Ohio","Outwash Upland"
"Homer","F111BY403IN",692389,"111B",NA,2465715,"IN003","Allen County, Indiana",164687,2598197,"2t6mt","Fox loam, till plain, 2 to 6 percent slopes",18.652052696647,FALSE,6,"alfisols","aeric endoaqualfs","Fine-loamy over sandy or sandy-skeletal, mixed, active, mesic Aeric Endoaqualfs","somewhat poorly",1,89,250,7.5,45,32.5,22.5,1.375,7.50000029802322,6,17.7666666666667,62.2,23.02,14.78,0.755,14.4300002735108,"none",25,0,"outwash & outwash & outwash","limestone","outwash terrace & outwash plain","no","no",50,"12-FIN Findlay, Ohio","Outwash Upland"
"Homer","F111BY403IN",692388,"111B",NA,2399629,"OH065","Hardin County, Ohio",1611220,2598196,"2t6ms","Fox loam, till plain, 0 to 2 percent slopes",18.5248056938664,FALSE,6,"alfisols","aeric endoaqualfs","Fine-loamy over sandy or sandy-skeletal, mixed, active, mesic Aeric Endoaqualfs","somewhat poorly",1,89,250,7.5,45,32.5,22.5,1.375,7.50000029802322,6,17.7666666666667,62.2,23.02,14.78,0.755,14.4300002735108,"none",25,0,"outwash & outwash & outwash","limestone","outwash terrace & outwash plain","no","no",50,"12-FIN Findlay, Ohio","Outwash Upland"
"Homer","F111BY403IN",692389,"111B",NA,2465715,"OH101","Marion County, Ohio",171191,2598197,"2t6mt","Fox loam, till plain, 2 to 6 percent slopes",18.652052696647,FALSE,6,"alfisols","aeric endoaqualfs","Fine-loamy over sandy or sandy-skeletal, mixed, active, mesic Aeric Endoaqualfs","somewhat poorly",1,89,250,7.5,45,32.5,22.5,1.375,7.50000029802322,6,17.7666666666667,62.2,23.02,14.78,0.755,14.4300002735108,"none",25,0,"outwash & outwash & outwash","limestone","outwash terrace & outwash plain","no","no",50,"12-FIN Findlay, Ohio","Outwash Upland"
"Homer","F111BY403IN",120177,"111B",NA,239109,"IN169","Wabash County, Indiana",161178,161178,"5dq9","Homer loam",18.4051212195573,TRUE,90,"alfisols","aquic hapludalfs","Fine-loamy over sandy or sandy-skeletal, mixed, active, mesic Aquic Hapludalfs","somewhat poorly",1,89,250,5.16,49.8,30.2,20,1.25,9.0599998831749,6.58800010681152,19.5533333333333,67.9333333333333,16.6066666666667,15.46,0.916666666666667,16.349999865517,"none",20,0,"outwash & outwash","limestone","stream terrace & outwash plain","no","no",50,"12-FIN Findlay, Ohio","Outwash Upland"
"Homer","F111BY403IN",777693,"111B",NA,2465724,"OH159","Union County, Ohio",1406069,2676853,"2wvh3","Fox silt loam, till plain, 2 to 6 percent slopes, eroded",18.7874926111336,FALSE,6,"alfisols","aeric endoaqualfs","Fine-loamy over sandy or sandy-skeletal, mixed, active, mesic Aeric Endoaqualfs","somewhat poorly",1,89,250,7.5,45,32.5,22.5,1.375,7.50000029802322,6,17.7666666666667,62.2,23.02,14.78,0.755,14.4300002735108,"none",25,0,"outwash & outwash & outwash","limestone","outwash terrace & outwash plain","no","no",50,"12-FIN Findlay, Ohio","Outwash Upland"
"Homer","F111BY403IN",777692,"111B",NA,2465721,"OH159","Union County, Ohio",1406068,2676852,"2wvh2","Fox silt loam, till plain, 2 to 6 percent slopes",18.7358316078759,FALSE,6,"alfisols","aeric endoaqualfs","Fine-loamy over sandy or sandy-skeletal, mixed, active, mesic Aeric Endoaqualfs","somewhat poorly",1,89,250,7.5,45,32.5,22.5,1.375,7.50000029802322,6,17.7666666666667,62.2,23.02,14.78,0.755,14.4300002735108,"none",25,0,"outwash & outwash & outwash","limestone","outwash terrace & outwash plain","no","no",50,"12-FIN Findlay, Ohio","Outwash Upland"
"Homer","F111BY403IN",128806,"111B",NA,249966,"OH091","Logan County, Ohio",171123,171123,"5r23","Henshaw silt loam, 2 to 6 percent slopes",18.6771831900913,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"outwash","limestone","valley train & outwash plain & terrace",NA,"no",250,"12-FIN Findlay, Ohio","Dry Outwash Upland"
"Homer","F111BY403IN",692388,"111B",NA,2399629,"IN069","Huntington County, Indiana",161405,2598196,"2t6ms","Fox loam, till plain, 0 to 2 percent slopes",18.5248056938664,FALSE,6,"alfisols","aeric endoaqualfs","Fine-loamy over sandy or sandy-skeletal, mixed, active, mesic Aeric Endoaqualfs","somewhat poorly",1,89,250,7.5,45,32.5,22.5,1.375,7.50000029802322,6,17.7666666666667,62.2,23.02,14.78,0.755,14.4300002735108,"none",25,0,"outwash & outwash & outwash","limestone","outwash terrace & outwash plain","no","no",50,"12-FIN Findlay, Ohio","Outwash Upland"
"Homer","F111BY403IN",777693,"111B",NA,2465724,"IN053","Grant County, Indiana",162791,2676853,"2wvh3","Fox silt loam, till plain, 2 to 6 percent slopes, eroded",18.7874926111336,FALSE,6,"alfisols","aeric endoaqualfs","Fine-loamy over sandy or sandy-skeletal, mixed, active, mesic Aeric Endoaqualfs","somewhat poorly",1,89,250,7.5,45,32.5,22.5,1.375,7.50000029802322,6,17.7666666666667,62.2,23.02,14.78,0.755,14.4300002735108,"none",25,0,"outwash & outwash & outwash","limestone","outwash terrace & outwash plain","no","no",50,"12-FIN Findlay, Ohio","Outwash Upland"
"Homer","F111BY403IN",120828,"111B",NA,1510650,"IN183","Whitley County, Indiana",161768,161768,"5fbb","Boyer sandy loam, 0 to 2 percent slopes",18.455081301817,FALSE,4,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"no","no",250,"12-FIN Findlay, Ohio","Not"
