"","dmuiid","lmapunitiid","muiid","MLRARSYM","Count","percentmlra","pmlra","mu.total","affinity","LRU","best","ofbest","compname","coiid","areasymbol","areaname","nationalmusym","muname","tgs","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T50_frag","T50_sand","T50_silt","T50_clay","T50_OM","T50_AWC","T50_pH","T150_frag","T150_sand","T150_silt","T150_clay","T150_OM","T150_AWC","flood","humicdepth","ec","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","grpname"
"60741",149143,191675,191675,"99",22038,0.0583498416944807,0.0584027955393799,0.149397412196885,39.0922404080287,"99",39.0922404080287,100,"Thetford",852874,"MI161","Washtenaw County, Michigan","6fg2","Spinks loamy sand, 0 to 6 percent slopes",17.5044207757592,FALSE,3,"alfisols","aquic arenic hapludalfs","Sandy, mixed, mesic Aquic Arenic Hapludalfs","somewhat poorly",2,250,250,5,82.5,9,8.5,1.285,4.7300001308322,6.5,6.44,86.6159999084473,4.7939999628067,8.59,0.595,11.7500001639128,"none",23,0,"drift",NA,"moraine & till plain & lake plain & strand plain & beach ridge & drainageway & drainageway & drainageway & drainageway & drainageway","no","no",50,"12-FIN Findlay, Ohio"
"60742",149143,191675,191675,"99",22038,0.0583498416944807,0.0584027955393799,0.149397412196885,39.0922404080287,"99",39.0922404080287,100,"Boyer",851339,"MI161","Washtenaw County, Michigan","6fg2","Spinks loamy sand, 0 to 6 percent slopes",17.5044207757592,FALSE,3,"alfisols","typic hapludalfs","Coarse-loamy, mixed, semiactive, mesic Typic Hapludalfs","well",3,81,250,11.24,79.9239990234375,12.5360001373291,7.54,0.85,5.59999994933605,6.37999996185303,22.28,82.3526662699382,9.94066691398621,7.70666666666667,0.45,11.3899998199195,"none",0,0,"drift & drift & outwash",NA,"terrace & valley train & kame & strand plain & knoll & knoll & knoll & knoll","no","no",250,"12-FIN Findlay, Ohio"
"60743",149143,2509155,191675,"99",20,5.29538448992474e-05,0.0584027955393799,0.149397412196885,39.0922404080287,"99",39.0922404080287,100,"Thetford",852874,"MI091","Lenawee County, Michigan","6fg2","Spinks loamy sand, 0 to 6 percent slopes",17.5044207757592,FALSE,3,"alfisols","aquic arenic hapludalfs","Sandy, mixed, mesic Aquic Arenic Hapludalfs","somewhat poorly",2,250,250,5,82.5,9,8.5,1.285,4.7300001308322,6.5,6.44,86.6159999084473,4.7939999628067,8.59,0.595,11.7500001639128,"none",23,0,"drift",NA,"moraine & till plain & lake plain & strand plain & beach ridge & drainageway & drainageway & drainageway & drainageway & drainageway","no","no",50,"12-FIN Findlay, Ohio"
"60745",149143,191675,191675,"99",22038,0.0583498416944807,0.0584027955393799,0.149397412196885,39.0922404080287,"99",39.0922404080287,100,"Oakville",852881,"MI161","Washtenaw County, Michigan","6fg2","Spinks loamy sand, 0 to 6 percent slopes",17.5044207757592,FALSE,3,"entisols","typic udipsamments","Mixed, mesic Typic Udipsamments","well",3,250,250,2.5,94.4000015258789,0.600000023841858,5,0.75,3.99999991059303,6.5,2.60666666666667,94.4000015258789,0.600000023841858,5,0.416666666666667,10.6799997612834,"none",0,0,"glaciofluvial deposits & lacustrine deposits",NA,"beach ridge & lake plain & kame & strand plain & moraine & knoll & knoll & knoll & knoll & knoll","no","no",250,"12-FIN Findlay, Ohio"
"60747",149143,191675,191675,"99",22038,0.0583498416944807,0.0584027955393799,0.149397412196885,39.0922404080287,"99",39.0922404080287,100,"Spinks",275725,"MI161","Washtenaw County, Michigan","6fg2","Spinks loamy sand, 0 to 6 percent slopes",17.5044207757592,TRUE,85,"alfisols","lamellic hapludalfs","Sandy, mixed, mesic Lamellic Hapludalfs","well",3,250,250,9,83,9,8,1,4.25000004470348,6.5,9,87.2813352457682,4.11200002988179,8.60666666666667,0.5,10.3699999079108,"none",0,0,"glaciofluvial deposits","sandstone","strand plain & valley train & terrace & moraine & knoll & knoll & knoll & knoll","no","no",250,"12-FIN Findlay, Ohio"
"60749",149143,2509155,191675,"99",20,5.29538448992474e-05,0.0584027955393799,0.149397412196885,39.0922404080287,"99",39.0922404080287,100,"Seward",852879,"MI091","Lenawee County, Michigan","6fg2","Spinks loamy sand, 0 to 6 percent slopes",17.5044207757592,FALSE,3,"alfisols","arenic oxyaquic hapludalfs","Loamy, mixed, active, mesic Arenic Oxyaquic Hapludalfs","moderately well",4,81,250,2,84.7160008239746,6.55399994850159,8.73,0.94,3.96000009030104,6.5,2.54666666666667,56.0920008977254,18.2813331953685,25.6266666666667,0.48,13.1200002804399,"none",0,0,"glaciofluvial deposits & till, unspecified & lacustrine deposits",NA,"lake plain & till plain & ground moraine & strand plain & knoll & knoll & knoll & knoll","no","no",100,"12-FIN Findlay, Ohio"
"60751",149143,191675,191675,"99",22038,0.0583498416944807,0.0584027955393799,0.149397412196885,39.0922404080287,"99",39.0922404080287,100,"Oshtemo",852871,"MI161","Washtenaw County, Michigan","6fg2","Spinks loamy sand, 0 to 6 percent slopes",17.5044207757592,FALSE,3,"alfisols","typic hapludalfs","Coarse-loamy, mixed, active, mesic Typic Hapludalfs","well",3,250,250,10.32,84.4140007019043,5.80600017547607,9.78,0.94,6.84999988973141,5.98400001525879,12.7733333333333,84.6819992574056,4.35133345286051,10.9666666666667,0.48,19.0099996179342,"none",0,0,"drift & drift",NA,"strand plain & valley train & moraine & beach ridge & knoll & knoll & knoll & knoll","no","no",250,"12-FIN Findlay, Ohio"
"60755",149144,191676,191676,"98",26857,0.0560580833295258,0.0560580833295258,0.0887893760736359,63.1360257369474,"98",63.1360257369474,100,"Oshtemo",852902,"MI161","Washtenaw County, Michigan","6fg3","Spinks loamy sand, 6 to 12 percent slopes",17.369183238735,FALSE,3,"alfisols","typic hapludalfs","Coarse-loamy, mixed, active, mesic Typic Hapludalfs","well",9,250,250,10.32,84.4140007019043,5.80600017547607,9.78,0.94,6.84999988973141,6.01599998474121,12.7733333333333,84.6819992574056,4.35133345286051,10.9666666666667,0.48,19.0099996179342,"none",0,0,"drift & drift",NA,"outwash plain & valley train & ice-contact slope & beach ridge & hill & hill & hill & hill","no","no",250,"12-FIN Findlay, Ohio"
"60759",149144,191676,191676,"98",26857,0.0560580833295258,0.0560580833295258,0.0887893760736359,63.1360257369474,"98",63.1360257369474,100,"Thetford",852875,"MI161","Washtenaw County, Michigan","6fg3","Spinks loamy sand, 6 to 12 percent slopes",17.369183238735,FALSE,3,"alfisols","aquic arenic hapludalfs","Sandy, mixed, mesic Aquic Arenic Hapludalfs","somewhat poorly",2,250,250,5,82.5,9,8.5,1.285,4.7300001308322,6.5,6.44,86.6159999084473,4.7939999628067,8.59,0.595,11.7500001639128,"none",23,0,"drift",NA,"ice-contact slope & till plain & lake plain & outwash plain & beach ridge & drainageway & drainageway & drainageway & drainageway & drainageway","no","no",50,"12-FIN Findlay, Ohio"
"60764",149144,191676,191676,"98",26857,0.0560580833295258,0.0560580833295258,0.0887893760736359,63.1360257369474,"98",63.1360257369474,100,"Seward",852891,"MI161","Washtenaw County, Michigan","6fg3","Spinks loamy sand, 6 to 12 percent slopes",17.369183238735,FALSE,3,"alfisols","arenic oxyaquic hapludalfs","Loamy, mixed, active, mesic Arenic Oxyaquic Hapludalfs","moderately well",9,81,250,2,84.7160008239746,6.55399994850159,8.73,0.94,3.96000009030104,6.5,2.54666666666667,56.0920008977254,18.2813331953685,25.6266666666667,0.48,13.1200002804399,"none",0,0,"glaciofluvial deposits & till, unspecified & lacustrine deposits",NA,"lake plain & till plain & ground moraine & ice-contact slope & hill & hill & hill & hill","no","no",100,"12-FIN Findlay, Ohio"
"60766",149144,191676,191676,"98",26857,0.0560580833295258,0.0560580833295258,0.0887893760736359,63.1360257369474,"98",63.1360257369474,100,"Boyer",851350,"MI161","Washtenaw County, Michigan","6fg3","Spinks loamy sand, 6 to 12 percent slopes",17.369183238735,FALSE,3,"alfisols","typic hapludalfs","Coarse-loamy, mixed, semiactive, mesic Typic Hapludalfs","well",9,81,250,11.24,79.9239990234375,12.5360001373291,7.54,0.85,5.59999994933605,6.37999996185303,22.28,82.3526662699382,9.94066691398621,7.70666666666667,0.45,11.3899998199195,"none",0,0,"drift & drift & outwash",NA,"ice-contact slope & valley train & kame & outwash plain & hill & hill & hill & hill","no","no",250,"12-FIN Findlay, Ohio"
"60767",149144,191676,191676,"98",26857,0.0560580833295258,0.0560580833295258,0.0887893760736359,63.1360257369474,"98",63.1360257369474,100,"Spinks",275726,"MI161","Washtenaw County, Michigan","6fg3","Spinks loamy sand, 6 to 12 percent slopes",17.369183238735,TRUE,85,"alfisols","lamellic hapludalfs","Sandy, mixed, mesic Lamellic Hapludalfs","well",9,250,250,9,83,9,8,1,4.25000004470348,6.5,9,87.2813352457682,4.11200002988179,8.60666666666667,0.5,10.3699999079108,"none",0,0,"glaciofluvial deposits","sandstone","outwash plain & valley train & ice-contact slope & moraine & hill & hill & hill & hill","no","no",250,"12-FIN Findlay, Ohio"
"60768",149144,191676,191676,"98",26857,0.0560580833295258,0.0560580833295258,0.0887893760736359,63.1360257369474,"98",63.1360257369474,100,"Oakville",852897,"MI161","Washtenaw County, Michigan","6fg3","Spinks loamy sand, 6 to 12 percent slopes",17.369183238735,FALSE,3,"entisols","typic udipsamments","Mixed, mesic Typic Udipsamments","well",9,250,250,2.5,94.4000015258789,0.600000023841858,5,0.75,3.99999991059303,6.5,2.60666666666667,94.4000015258789,0.600000023841858,5,0.416666666666667,10.6799997612834,"none",0,0,"lacustrine deposits & glaciofluvial deposits",NA,"beach ridge & lake plain & kame & outwash plain & ice-contact slope & knoll & knoll & knoll & knoll & knoll","no","no",250,"12-FIN Findlay, Ohio"
"60771",149145,191677,191677,"98",10581,0.0220855114014861,0.0220855114014861,0.0262278475392811,84.2063435377565,"98",84.2063435377565,100,"Kidder",852903,"MI161","Washtenaw County, Michigan","6fg4","Spinks loamy sand, 12 to 18 percent slopes",17.3020778091162,FALSE,2,"alfisols","typic hapludalfs","Fine-loamy, mixed, active, mesic Typic Hapludalfs","well",15,91,250,13,63.3359989929199,21.56399974823,15.1,1.075,7.17000012099743,6.89799993515015,13,62.7306651306152,21.2726662826538,15.9966666666667,0.525,19.8100003302097,"none",0,0,"till, unspecified",NA,"till plain & moraine & ridge & ridge","no","no",250,"12-FIN Findlay, Ohio"
"60772",149145,191677,191677,"98",10581,0.0220855114014861,0.0220855114014861,0.0262278475392811,84.2063435377565,"98",84.2063435377565,100,"Thetford",852877,"MI161","Washtenaw County, Michigan","6fg4","Spinks loamy sand, 12 to 18 percent slopes",17.3020778091162,FALSE,2,"alfisols","aquic arenic hapludalfs","Sandy, mixed, mesic Aquic Arenic Hapludalfs","somewhat poorly",2,250,250,5,82.5,9,8.5,1.285,4.7300001308322,6.5,6.44,86.6159999084473,4.7939999628067,8.59,0.595,11.7500001639128,"none",23,0,"drift",NA,"ice-contact slope & till plain & lake plain & outwash plain & beach ridge & drainageway & drainageway & drainageway & drainageway & drainageway","no","no",50,"12-FIN Findlay, Ohio"
"60774",149145,191677,191677,"98",10581,0.0220855114014861,0.0220855114014861,0.0262278475392811,84.2063435377565,"98",84.2063435377565,100,"Spinks",275727,"MI161","Washtenaw County, Michigan","6fg4","Spinks loamy sand, 12 to 18 percent slopes",17.3020778091162,TRUE,85,"alfisols","lamellic hapludalfs","Sandy, mixed, mesic Lamellic Hapludalfs","well",15,250,250,9,83,9,8,1,4.25000004470348,6.5,9,87.2813352457682,4.11200002988179,8.60666666666667,0.5,10.3699999079108,"none",0,0,"glaciofluvial deposits","sandstone","outwash plain & valley train & terrace & ice-contact slope & ridge & ridge & ridge & ridge","no","no",250,"12-FIN Findlay, Ohio"
"60776",149145,191677,191677,"98",10581,0.0220855114014861,0.0220855114014861,0.0262278475392811,84.2063435377565,"98",84.2063435377565,100,"Oakville",852909,"MI161","Washtenaw County, Michigan","6fg4","Spinks loamy sand, 12 to 18 percent slopes",17.3020778091162,FALSE,3,"entisols","typic udipsamments","Mixed, mesic Typic Udipsamments","well",9,250,250,2.5,94.4000015258789,0.600000023841858,5,0.75,3.99999991059303,6.5,2.60666666666667,94.4000015258789,0.600000023841858,5,0.416666666666667,10.6799997612834,"none",0,0,"lacustrine deposits & glaciofluvial deposits",NA,"beach ridge & lake plain & kame & outwash plain & ice-contact slope & knoll & knoll & knoll & knoll & knoll","no","no",250,"12-FIN Findlay, Ohio"
"60779",149145,191677,191677,"98",10581,0.0220855114014861,0.0220855114014861,0.0262278475392811,84.2063435377565,"98",84.2063435377565,100,"Miami",852908,"MI161","Washtenaw County, Michigan","6fg4","Spinks loamy sand, 12 to 18 percent slopes",17.3020778091162,FALSE,2,"alfisols","oxyaquic hapludalfs","Fine-loamy, mixed, active, mesic Oxyaquic Hapludalfs","well",15,76,250,4.2,39.9360006713867,37.1839993286133,22.88,1.02400000065565,10.1200001239777,6.19999980926514,7.05333333333333,38.7866675313314,36.6199991353353,24.5933333333333,0.408000001211961,27.3800004422665,"none",0,0,"till, unspecified",NA,"till plain & moraine & ridge & ridge","no","no",250,"12-FIN Findlay, Ohio"
"60784",149145,191677,191677,"98",10581,0.0220855114014861,0.0220855114014861,0.0262278475392811,84.2063435377565,"98",84.2063435377565,100,"Boyer",851355,"MI161","Washtenaw County, Michigan","6fg4","Spinks loamy sand, 12 to 18 percent slopes",17.3020778091162,FALSE,3,"alfisols","typic hapludalfs","Coarse-loamy, mixed, semiactive, mesic Typic Hapludalfs","well",15,81,250,11.24,79.9239990234375,12.5360001373291,7.54,0.85,5.59999994933605,6.37999996185303,22.28,82.3526662699382,9.94066691398621,7.70666666666667,0.45,11.3899998199195,"none",0,0,"drift & drift & outwash",NA,"terrace & valley train & kame & ice-contact slope & ridge & ridge & ridge & ridge","no","no",250,"12-FIN Findlay, Ohio"
"60789",149145,191677,191677,"98",10581,0.0220855114014861,0.0220855114014861,0.0262278475392811,84.2063435377565,"98",84.2063435377565,100,"Oshtemo",852910,"MI161","Washtenaw County, Michigan","6fg4","Spinks loamy sand, 12 to 18 percent slopes",17.3020778091162,FALSE,3,"alfisols","typic hapludalfs","Coarse-loamy, mixed, active, mesic Typic Hapludalfs","well",9,250,250,10.32,84.4140007019043,5.80600017547607,9.78,0.94,6.84999988973141,6.01599998474121,12.7733333333333,84.6819992574056,4.35133345286051,10.9666666666667,0.48,19.0099996179342,"none",0,0,"drift & drift",NA,"outwash plain & valley train & ice-contact slope & beach ridge & hill & hill & hill & hill","no","no",250,"12-FIN Findlay, Ohio"
"60793",149146,191678,191678,"98",8856,0.0184849531208355,0.0184849531208355,0.0208177933310265,88.7940082164514,"98",88.7940082164514,100,"Oshtemo",852912,"MI161","Washtenaw County, Michigan","6fg5","Spinks loamy sand, 18 to 25 percent slopes",17.2687823222692,FALSE,3,"alfisols","typic hapludalfs","Coarse-loamy, mixed, active, mesic Typic Hapludalfs","well",9,250,250,10.32,84.4140007019043,5.80600017547607,9.78,0.94,6.84999988973141,6.01599998474121,12.7733333333333,84.6819992574056,4.35133345286051,10.9666666666667,0.48,19.0099996179342,"none",0,0,"drift & drift",NA,"outwash plain & valley train & ice-contact slope & beach ridge & hill & hill & hill & hill","no","no",250,"12-FIN Findlay, Ohio"
"60795",149146,191678,191678,"98",8856,0.0184849531208355,0.0184849531208355,0.0208177933310265,88.7940082164514,"98",88.7940082164514,100,"Spinks",275728,"MI161","Washtenaw County, Michigan","6fg5","Spinks loamy sand, 18 to 25 percent slopes",17.2687823222692,TRUE,85,"alfisols","lamellic hapludalfs","Sandy, mixed, mesic Lamellic Hapludalfs","well",26.5,250,250,9,83,9,8,1,4.25000004470348,6.5,9,87.2813352457682,4.11200002988179,8.60666666666667,0.5,10.3699999079108,"none",0,0,"glaciofluvial deposits","sandstone","outwash plain & valley train & terrace & ice-contact slope & escarpment & escarpment & escarpment & escarpment","no","no",250,"12-FIN Findlay, Ohio"
"60800",149146,191678,191678,"98",8856,0.0184849531208355,0.0184849531208355,0.0208177933310265,88.7940082164514,"98",88.7940082164514,100,"Oakville",852911,"MI161","Washtenaw County, Michigan","6fg5","Spinks loamy sand, 18 to 25 percent slopes",17.2687823222692,FALSE,3,"entisols","typic udipsamments","Mixed, mesic Typic Udipsamments","well",9,250,250,2.5,94.4000015258789,0.600000023841858,5,0.75,3.99999991059303,6.5,2.60666666666667,94.4000015258789,0.600000023841858,5,0.416666666666667,10.6799997612834,"none",0,0,"lacustrine deposits & glaciofluvial deposits",NA,"beach ridge & lake plain & kame & outwash plain & ice-contact slope & knoll & knoll & knoll & knoll & knoll","no","no",250,"12-FIN Findlay, Ohio"
"60801",149146,191678,191678,"98",8856,0.0184849531208355,0.0184849531208355,0.0208177933310265,88.7940082164514,"98",88.7940082164514,100,"Kidder",852914,"MI161","Washtenaw County, Michigan","6fg5","Spinks loamy sand, 18 to 25 percent slopes",17.2687823222692,FALSE,3,"alfisols","typic hapludalfs","Fine-loamy, mixed, active, mesic Typic Hapludalfs","well",15,91,250,13,63.3359989929199,21.56399974823,15.1,1.075,7.17000012099743,6.89799993515015,13,62.7306651306152,21.2726662826538,15.9966666666667,0.525,19.8100003302097,"none",0,0,"till, unspecified",NA,"till plain & moraine & ridge & ridge","no","no",250,"12-FIN Findlay, Ohio"
"60803",149146,191678,191678,"98",8856,0.0184849531208355,0.0184849531208355,0.0208177933310265,88.7940082164514,"98",88.7940082164514,100,"Boyer",851357,"MI161","Washtenaw County, Michigan","6fg5","Spinks loamy sand, 18 to 25 percent slopes",17.2687823222692,FALSE,3,"alfisols","typic hapludalfs","Coarse-loamy, mixed, semiactive, mesic Typic Hapludalfs","well",22,81,250,11.24,79.9239990234375,12.5360001373291,7.54,0.85,5.59999994933605,6.37999996185303,22.28,82.3526662699382,9.94066691398621,7.70666666666667,0.45,11.3899998199195,"none",0,0,"drift & drift & outwash",NA,"escarpment & ice-contact slope","no","no",250,"12-FIN Findlay, Ohio"
"60804",149146,191678,191678,"98",8856,0.0184849531208355,0.0184849531208355,0.0208177933310265,88.7940082164514,"98",88.7940082164514,100,"Miami",852913,"MI161","Washtenaw County, Michigan","6fg5","Spinks loamy sand, 18 to 25 percent slopes",17.2687823222692,FALSE,3,"alfisols","oxyaquic hapludalfs","Fine-loamy, mixed, active, mesic Oxyaquic Hapludalfs","well",22,76,250,4.2,39.9360006713867,37.1839993286133,22.88,1.02400000065565,10.1200001239777,6.19999980926514,7.05333333333333,38.7866675313314,36.6199991353353,24.5933333333333,0.408000001211961,27.3800004422665,"none",0,0,"till, unspecified",NA,"till plain & moraine & escarpment & escarpment","no","no",250,"12-FIN Findlay, Ohio"
"60809",149147,191679,191679,"98",6672,0.0139263332455075,0.0139263332455075,0.0184083921591944,75.6520891399622,"98",75.6520891399622,100,"Fox",852923,"MI161","Washtenaw County, Michigan","6fg6","Spinks-Oshtemo loamy sands, 0 to 6 percent slopes",17.3845192839322,FALSE,7,"alfisols","typic hapludalfs","Fine-loamy over sandy or sandy-skeletal, mixed, superactive, mesic Typic Hapludalfs","well",4,36,250,9.6,63.5759986877441,21.8039999389648,14.62,1.51,7.50000029802322,6.40799987792969,22.6,72.5699993133545,13.5600002288818,13.87,0.67,17.4000006280839,"none",36,0,"alluvium & outwash","limestone","moraine & kame & outwash plain & terrace & glacial drainage channel & knoll & knoll & knoll & knoll & knoll","no","no",250,"12-FIN Findlay, Ohio"
"60811",149147,191679,191679,"98",6672,0.0139263332455075,0.0139263332455075,0.0184083921591944,75.6520891399622,"98",75.6520891399622,100,"Oshtemo",275730,"MI161","Washtenaw County, Michigan","6fg6","Spinks-Oshtemo loamy sands, 0 to 6 percent slopes",17.3845192839322,TRUE,30,"alfisols","typic hapludalfs","Coarse-loamy, mixed, active, mesic Typic Hapludalfs","well",3,250,250,10.32,84.4140007019043,5.80600017547607,9.78,0.94,6.84999988973141,6.01599998474121,12.7733333333333,84.6819992574056,4.35133345286051,10.9666666666667,0.48,19.0099996179342,"none",0,0,"drift & drift",NA,"moraine & outwash plain & glacial drainage channel & knoll & knoll & knoll","no","no",250,"12-FIN Findlay, Ohio"
"60813",149147,191679,191679,"98",6672,0.0139263332455075,0.0139263332455075,0.0184083921591944,75.6520891399622,"98",75.6520891399622,100,"Wasepi",852928,"MI161","Washtenaw County, Michigan","6fg6","Spinks-Oshtemo loamy sands, 0 to 6 percent slopes",17.3845192839322,FALSE,5,"alfisols","aquollic hapludalfs","Coarse-loamy, mixed, semiactive, mesic Aquollic Hapludalfs","somewhat poorly",2,84,250,13.28,69.9319993591309,20.248000087738,9.82,1.515,6.62000011652708,6.55599994659424,22.56,79.635999806722,11.7173335250219,8.64666666666667,0.671666666666667,13.7000002749264,"none",23,0,"outwash & outwash",NA,"outwash plain & glacial drainage channel & delta & lake plain & drainageway & drainageway & drainageway & drainageway","no","no",50,"12-FIN Findlay, Ohio"
"60814",149147,191679,191679,"98",6672,0.0139263332455075,0.0139263332455075,0.0184083921591944,75.6520891399622,"98",75.6520891399622,100,"Oakville",852919,"MI161","Washtenaw County, Michigan","6fg6","Spinks-Oshtemo loamy sands, 0 to 6 percent slopes",17.3845192839322,FALSE,7,"entisols","typic udipsamments","Mixed, mesic Typic Udipsamments","well",3,250,250,2.5,94.4000015258789,0.600000023841858,5,0.75,3.99999991059303,6.5,2.60666666666667,94.4000015258789,0.600000023841858,5,0.416666666666667,10.6799997612834,"none",0,0,"glaciofluvial deposits & lacustrine deposits",NA,"beach ridge & lake plain & kame & glacial drainage channel & moraine & knoll & knoll & knoll & knoll & knoll","no","no",250,"12-FIN Findlay, Ohio"
"60816",149147,191679,191679,"98",6672,0.0139263332455075,0.0139263332455075,0.0184083921591944,75.6520891399622,"98",75.6520891399622,100,"Spinks",275729,"MI161","Washtenaw County, Michigan","6fg6","Spinks-Oshtemo loamy sands, 0 to 6 percent slopes",17.3845192839322,TRUE,45,"alfisols","lamellic hapludalfs","Sandy, mixed, mesic Lamellic Hapludalfs","well",3,250,250,9,83,9,8,1,4.25000004470348,6.5,9,87.2813352457682,4.11200002988179,8.60666666666667,0.5,10.3699999079108,"none",0,0,"glaciofluvial deposits","sandstone","outwash plain & glacial drainage channel & moraine & knoll & knoll & knoll","no","no",250,"12-FIN Findlay, Ohio"
"60818",149147,191679,191679,"98",6672,0.0139263332455075,0.0139263332455075,0.0184083921591944,75.6520891399622,"98",75.6520891399622,100,"Thetford",852878,"MI161","Washtenaw County, Michigan","6fg6","Spinks-Oshtemo loamy sands, 0 to 6 percent slopes",17.3845192839322,FALSE,6,"alfisols","aquic arenic hapludalfs","Sandy, mixed, mesic Aquic Arenic Hapludalfs","somewhat poorly",2,250,250,5,82.5,9,8.5,1.285,4.7300001308322,6.5,6.44,86.6159999084473,4.7939999628067,8.59,0.595,11.7500001639128,"none",23,0,"drift",NA,"moraine & till plain & lake plain & glacial drainage channel & beach ridge & drainageway & drainageway & drainageway & drainageway & drainageway","no","no",50,"12-FIN Findlay, Ohio"
"60844",149149,191681,191681,"98",12871,0.0268653829740599,0.0268653829740599,0.0544092532115042,49.3764964382557,"98",49.3764964382557,100,"Nappanee",852933,"MI161","Washtenaw County, Michigan","6fg8","St. Clair clay loam, 6 to 12 percent slopes",17.6820776207785,FALSE,2,"alfisols","aeric epiaqualfs","Fine, illitic, mesic Aeric Epiaqualfs","somewhat poorly",4,51,250,7,14.0000003814697,40.0999992370605,45.9,0.95,7.30000004172325,6.61999988555908,7,9.87000000635783,46.4299992370605,43.7,0.483333333333333,16.3200003951788,"none",20,0,"till, unspecified",NA,"till plain & moraine & lake plain & drainageway & drainageway & drainageway","no","no",50,"12-FIN Findlay, Ohio"
"60847",149149,191681,191681,"98",12871,0.0268653829740599,0.0268653829740599,0.0544092532115042,49.3764964382557,"98",49.3764964382557,100,"Seward",852942,"MI161","Washtenaw County, Michigan","6fg8","St. Clair clay loam, 6 to 12 percent slopes",17.6820776207785,FALSE,3,"alfisols","arenic oxyaquic hapludalfs","Loamy, mixed, active, mesic Arenic Oxyaquic Hapludalfs","moderately well",9,81,250,2,84.7160008239746,6.55399994850159,8.73,0.94,3.96000009030104,6.5,2.54666666666667,56.0920008977254,18.2813331953685,25.6266666666667,0.48,13.1200002804399,"none",0,0,"glaciofluvial deposits & till, unspecified & lacustrine deposits",NA,"lake plain & till plain & ground moraine & outwash plain & hill & hill & hill & hill","no","no",100,"12-FIN Findlay, Ohio"
"60848",149149,191681,191681,"98",12871,0.0268653829740599,0.0268653829740599,0.0544092532115042,49.3764964382557,"98",49.3764964382557,100,"Blount",851318,"MI161","Washtenaw County, Michigan","6fg8","St. Clair clay loam, 6 to 12 percent slopes",17.6820776207785,FALSE,3,"alfisols","aeric epiaqualfs","Fine, illitic, mesic Aeric Epiaqualfs","somewhat poorly",4,58,250,7,32.4499998092651,32.8000001907349,34.75,1.5,9.49999988079071,6.5,8.65333333333333,33.4913337580363,32.591999575297,33.9166666666667,0.68,20.3200000524521,"none",25,0,"till, unspecified","limestone and shale","till plain & moraine & knoll & knoll","no","no",50,"12-FIN Findlay, Ohio"
"60850",149149,191681,191681,"98",12871,0.0268653829740599,0.0268653829740599,0.0544092532115042,49.3764964382557,"98",49.3764964382557,100,"Seward",852940,"MI161","Washtenaw County, Michigan","6fg8","St. Clair clay loam, 6 to 12 percent slopes",17.6820776207785,FALSE,2,"alfisols","arenic oxyaquic hapludalfs","Loamy, mixed, active, mesic Arenic Oxyaquic Hapludalfs","moderately well",4,61,250,2.28,70.1340016174316,20.2760004043579,9.59,1,4.84000002592802,6.54399995803833,2.76,43.6526676559448,25.6073332977295,30.74,0.5,14.2800002917647,"none",0,0,"glaciofluvial deposits & till, unspecified & lacustrine deposits",NA,"ground moraine & lake plain & till plain & knoll & knoll & knoll","no","no",100,"12-FIN Findlay, Ohio"
"60855",149149,191681,191681,"98",12871,0.0268653829740599,0.0268653829740599,0.0544092532115042,49.3764964382557,"98",49.3764964382557,100,"St. Clair",275733,"MI161","Washtenaw County, Michigan","6fg8","St. Clair clay loam, 6 to 12 percent slopes",17.6820776207785,TRUE,85,"alfisols","oxyaquic hapludalfs","Fine, illitic, mesic Oxyaquic Hapludalfs","moderately well",9,64,250,8,30.3780009078979,31.0619990921021,38.56,0.71,7.33999992907047,6.5,8,27.5260005569458,29.6206661097209,42.8533333333333,0.403333333333333,17.4800000488758,"none",0,0,"till, unspecified",NA,"till plain & moraine & hill & hill","no","no",100,"12-FIN Findlay, Ohio"
"60858",149149,191681,191681,"98",12871,0.0268653829740599,0.0268653829740599,0.0544092532115042,49.3764964382557,"98",49.3764964382557,100,"Morley",851560,"MI161","Washtenaw County, Michigan","6fg8","St. Clair clay loam, 6 to 12 percent slopes",17.6820776207785,FALSE,3,"alfisols","oxyaquic hapludalfs","Fine, illitic, mesic Oxyaquic Hapludalfs","well",9,51,250,6.8,36.9599998474121,34.9400001525879,28.1,1.5,10.3999999165535,5.80000019073486,8.26,34.2600002288818,33.1399993896484,32.6,0.735999996066093,21.3899998739362,"none",30,0,"till, unspecified","calcareous shale","till plain & moraine & hill & hill","no","no",250,"12-FIN Findlay, Ohio"
"60861",149149,191681,191681,"98",12871,0.0268653829740599,0.0268653829740599,0.0544092532115042,49.3764964382557,"98",49.3764964382557,100,"Spinks",852941,"MI161","Washtenaw County, Michigan","6fg8","St. Clair clay loam, 6 to 12 percent slopes",17.6820776207785,FALSE,2,"alfisols","lamellic hapludalfs","Sandy, mixed, mesic Lamellic Hapludalfs","well",9,250,250,9,83,9,8,1,4.25000004470348,6.5,9,87.2813352457682,4.11200002988179,8.60666666666667,0.5,10.3699999079108,"none",0,0,"glaciofluvial deposits","sandstone","outwash plain & valley train & terrace & moraine & hill & hill & hill & hill","no","no",250,"12-FIN Findlay, Ohio"
