"dmuiid","lmapunitiid","muiid","MLRARSYM","Count","percentmlra","pmlra","mu.total","affinity","LRU","best","ofbest","compname","coiid","areasymbol","areaname","nationalmusym","muname","tgs","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T50_frag","T50_sand","T50_silt","T50_clay","T50_OM","T50_AWC","T50_pH","T150_frag","T150_sand","T150_silt","T150_clay","T150_OM","T150_AWC","flood","humicdepth","ec","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","Site","grpname"
365380,2900465,542610,"126",3099,0.0061596054545125,0.054068972952276,0.0714402640771177,75.6841728551145,"126",75.6841728551145,100,"Conotton",788245,"PA073","Lawrence County, Pennsylvania","l6mk","Urban land-Conotton complex, 0 to 8 percent slopes",18.3890666532975,TRUE,15,"alfisols","typic hapludalfs","Loamy-skeletal, mixed, mesic Typic Hapludalfs","well",4,250,250,0,54.5920013427734,32.5279986572266,12.88,1.65,5.11999988555908,5.73199998855591,0,63.6213356526693,23.2053310139974,13.1733333333333,0.716666666666667,12.7999997138977,"none",28,0,"outwash",NA,"outwash terrace","no","no",250,"F139XY003OH","State Office PA - Region 6"
365381,2900314,542611,"126",3539,0.00703415414763463,0.00759664796616546,0.0135291385047156,56.1502712350653,"126",56.1502712350653,100,"Conotton",788248,"PA007","Beaver County, Pennsylvania","l6ml","Urban land-Conotton complex, 8 to 25 percent slopes",18.2661651336847,TRUE,15,"alfisols","typic hapludalfs","Loamy-skeletal, mixed, mesic Typic Hapludalfs","well",17,250,250,0,54.5920013427734,32.5279986572266,12.88,1.65,5.11999988555908,5.73199998855591,0,63.6213356526693,23.2053310139974,13.1733333333333,0.716666666666667,12.7999997138977,"none",28,0,"outwash",NA,"outwash terrace","no","no",250,"F139XY003OH","State Office PA - Region 6"
365381,2900466,542611,"126",283,0.000562493818530828,0.00759664796616546,0.0135291385047156,56.1502712350653,"126",56.1502712350653,100,"Conotton",788248,"PA073","Lawrence County, Pennsylvania","l6ml","Urban land-Conotton complex, 8 to 25 percent slopes",18.2661651336847,TRUE,15,"alfisols","typic hapludalfs","Loamy-skeletal, mixed, mesic Typic Hapludalfs","well",17,250,250,0,54.5920013427734,32.5279986572266,12.88,1.65,5.11999988555908,5.73199998855591,0,63.6213356526693,23.2053310139974,13.1733333333333,0.716666666666667,12.7999997138977,"none",28,0,"outwash",NA,"outwash terrace","no","no",250,"F139XY003OH","State Office PA - Region 6"
367441,538200,538200,"124",7715,0.0212956605599232,0.0212956605599232,0.0329778623865951,64.5756244303438,"124",64.5756244303438,100,"Philo",791576,"PA019","Butler County, Pennsylvania","l219","Philo loam",17.7329525559575,TRUE,85,"inceptisols","fluvaquentic dystrudepts","Coarse-loamy, mixed, active, mesic Fluvaquentic Dystrudepts","moderately well",1,250,250,10.64,55.3119987487793,34.496001739502,10.1920001220703,1.4,7.86000022292137,5.35200000762939,27.44,65.6679991149902,25.6160012817383,8.71600009918213,0.71,19.0800004005432,"flood",18,0,"alluvium","sandstone and shale","flood plain","no","no",100,"F139XY008OH","State Office PA - Region 6"
367451,538947,538947,"139",4478,0.0131604044047092,0.0131604044047092,0.0175271946964927,75.0856291186327,"139",75.0856291186327,100,"Monongahela",890479,"PA121","Venango County, Pennsylvania","l2td","Urban land-Monongahela complex",16.7915628493545,TRUE,40,"ultisols","typic fragiudults","Fine-loamy, mixed, semiactive, mesic Typic Fragiudults","moderately well",4,250,250,12.16,33.0779996490479,44.6020003509521,22.32,1.65,9.14999975264072,5.38399985313416,13.3866666666667,36.3593332163493,38.8673334503174,24.7733333333333,0.755,20.5299997851253,"none",23,0,"alluvium","sandstone and shale","terrace","no","no",100,"F139XY004OH","State Office PA - Region 6"
367451,544655,544655,"126",28438,0.0565236721250166,0.0565236721250166,0.0603188354560138,93.7081621316036,"126",93.7081621316036,100,"Monongahela",890479,"PA129","Westmoreland County, Pennsylvania","l8rj","Urban land-Monongahela complex, 0 to 8 percent slopes",18.2995060127513,TRUE,40,"ultisols","typic fragiudults","Fine-loamy, mixed, semiactive, mesic Typic Fragiudults","moderately well",4,250,250,12.16,33.0779996490479,44.6020003509521,22.32,1.65,9.14999975264072,5.38399985313416,13.3866666666667,36.3593332163493,38.8673334503174,24.7733333333333,0.755,20.5299997851253,"none",23,0,"alluvium","sandstone and shale","terrace","no","no",100,"F139XY004OH","State Office PA - Region 6"
367451,1591121,1591121,"126",10453,0.0207764942936493,0.0207764942936493,0.0209020896269053,99.3991254678463,"126",99.3991254678463,100,"Monongahela",890479,"PA051","Fayette County, Pennsylvania","1qdph","Urban land-Monongahela complex, 0 to 8 percent slopes",18.4387392230053,TRUE,40,"ultisols","typic fragiudults","Fine-loamy, mixed, semiactive, mesic Typic Fragiudults","moderately well",4,250,250,12.16,33.0779996490479,44.6020003509521,22.32,1.65,9.14999975264072,5.38399985313416,13.3866666666667,36.3593332163493,38.8673334503174,24.7733333333333,0.755,20.5299997851253,"none",23,0,"alluvium","sandstone and shale","terrace","no","no",100,"F139XY004OH","State Office PA - Region 6"
378353,542117,542117,"127",5825,0.0106027944379178,0.0106027944379178,0.0106027944379178,100,"127",100,100,"Tyler",816305,"PA111","Somerset County, Pennsylvania","l63n","Tyler silt loam",16.0810869508342,TRUE,85,"ultisols","aeric fragiaquults","Fine-silty, mixed, active, mesic Aeric Fragiaquults","somewhat poorly",1,250,250,2,9.92800010681152,66.2320004272461,23.84,1.4,9.36000028252602,5.35200000762939,6.71333333333333,8.3953334681193,63.071333287557,28.5333333333333,0.635,17.4600001126528,"none",18,0,"alluvium","shale and siltstone","terrace","no","no",50,"F139XY004OH","State Office PA - Region 6"
378353,529749,529749,"124",733,0.00202329477516834,0.00202329477516834,0.00234547410830335,86.2637864133973,"124",86.2637864133973,100,"Tyler",816305,"PA031","Clarion County, Pennsylvania","ks7p","Tyler silt loam, 0 to 2 percent slopes",16.7405903218867,TRUE,85,"ultisols","aeric fragiaquults","Fine-silty, mixed, active, mesic Aeric Fragiaquults","somewhat poorly",1,250,250,2,9.92800010681152,66.2320004272461,23.84,1.4,9.36000028252602,5.35200000762939,6.71333333333333,8.3953334681193,63.071333287557,28.5333333333333,0.635,17.4600001126528,"none",18,0,"alluvium","shale and siltstone","terrace","no","no",50,"F139XY004OH","State Office PA - Region 6"
378353,2399014,2399014,"124",463,0.00127801566289624,0.00127801566289624,0.00235376699556738,54.2966090230255,"124",54.2966090230255,100,"Tyler",816305,"PA065","Jefferson County, Pennsylvania","2ljck","Tyler silt loam, 0 to 2 percent slopes",16.4730928663511,TRUE,85,"ultisols","aeric fragiaquults","Fine-silty, mixed, active, mesic Aeric Fragiaquults","somewhat poorly",1,250,250,2,9.92800010681152,66.2320004272461,23.84,1.4,9.36000028252602,5.35200000762939,6.71333333333333,8.3953334681193,63.071333287557,28.5333333333333,0.635,17.4600001126528,"none",18,0,"alluvium","shale and siltstone","terrace","no","no",50,"F139XY004OH","State Office PA - Region 6"
378353,1720916,1720916,"126",3183,0.00632656475047218,0.00632656475047218,0.0111356383948756,56.8136691057025,"126",56.8136691057025,100,"Tyler",816305,"PA063","Indiana County, Pennsylvania","1vrrf","Tyler silt loam, 0 to 2 percent slopes",17.8109003366883,TRUE,85,"ultisols","aeric fragiaquults","Fine-silty, mixed, active, mesic Aeric Fragiaquults","somewhat poorly",1,250,250,2,9.92800010681152,66.2320004272461,23.84,1.4,9.36000028252602,5.35200000762939,6.71333333333333,8.3953334681193,63.071333287557,28.5333333333333,0.635,17.4600001126528,"none",18,0,"alluvium","shale and siltstone","terrace","no","no",50,"F139XY004OH","State Office PA - Region 6"
378353,1591061,1591061,"126",942,0.00187232924754785,0.00187232924754785,0.00294808058021899,63.5101109552698,"126",63.5101109552698,100,"Tyler",816305,"PA051","Fayette County, Pennsylvania","1qdmk","Tyler silt loam, 0 to 2 percent slopes",17.6553701250209,TRUE,85,"ultisols","aeric fragiaquults","Fine-silty, mixed, active, mesic Aeric Fragiaquults","somewhat poorly",1,250,250,2,9.92800010681152,66.2320004272461,23.84,1.4,9.36000028252602,5.35200000762939,6.71333333333333,8.3953334681193,63.071333287557,28.5333333333333,0.635,17.4600001126528,"none",18,0,"alluvium","shale and siltstone","terrace","no","no",50,"F139XY004OH","State Office PA - Region 6"
378353,538946,538946,"139",3683,0.0108239770930201,0.0108239770930201,0.0108676624263265,99.5980245650563,"139",99.5980245650563,100,"Tyler",816305,"PA121","Venango County, Pennsylvania","l2tc","Tyler silt loam",16.7069291926987,TRUE,85,"ultisols","aeric fragiaquults","Fine-silty, mixed, active, mesic Aeric Fragiaquults","somewhat poorly",1,250,250,2,9.92800010681152,66.2320004272461,23.84,1.4,9.36000028252602,5.35200000762939,6.71333333333333,8.3953334681193,63.071333287557,28.5333333333333,0.635,17.4600001126528,"none",18,0,"alluvium","shale and siltstone","terrace","no","no",50,"F139XY004OH","State Office PA - Region 6"
378353,538553,538553,"127",2143,0.0039007362198211,0.0039007362198211,0.0039007362198211,100,"127",100,100,"Tyler",816305,"PA033","Clearfield County, Pennsylvania","l2dp","Tyler silt loam, 0 to 3 percent slopes",16.2896091293855,TRUE,85,"ultisols","aeric fragiaquults","Fine-silty, mixed, active, mesic Aeric Fragiaquults","somewhat poorly",1,250,250,2,9.92800010681152,66.2320004272461,23.84,1.4,9.36000028252602,5.35200000762939,6.71333333333333,8.3953334681193,63.071333287557,28.5333333333333,0.635,17.4600001126528,"none",18,0,"alluvium","shale and siltstone","terrace","no","no",50,"F139XY004OH","State Office PA - Region 6"
378353,2900457,542602,"126",224,0.000445224789225815,0.0105144604241275,0.0146457277757832,71.791996854627,"126",71.791996854627,100,"Tyler",816305,"PA073","Lawrence County, Pennsylvania","l6m9","Tyler silt loam, 0 to 3 percent slopes",18.1579900720044,TRUE,85,"ultisols","aeric fragiaquults","Fine-silty, mixed, active, mesic Aeric Fragiaquults","somewhat poorly",1,250,250,2,9.92800010681152,66.2320004272461,23.84,1.4,9.36000028252602,5.35200000762939,6.71333333333333,8.3953334681193,63.071333287557,28.5333333333333,0.635,17.4600001126528,"none",18,0,"alluvium","shale and siltstone","terrace","no","no",50,"F139XY004OH","State Office PA - Region 6"
378353,544607,544607,"127",4896,0.00891180799451429,0.00891180799451429,0.00891180799451429,100,"127",100,100,"Tyler",816305,"PA129","Westmoreland County, Pennsylvania","l8pz","Tyler silt loam, 0 to 2 percent slopes",17.6191979288276,TRUE,85,"ultisols","aeric fragiaquults","Fine-silty, mixed, active, mesic Aeric Fragiaquults","somewhat poorly",1,250,250,2,9.92800010681152,66.2320004272461,23.84,1.4,9.36000028252602,5.35200000762939,6.71333333333333,8.3953334681193,63.071333287557,28.5333333333333,0.635,17.4600001126528,"none",18,0,"alluvium","shale and siltstone","terrace","no","no",50,"F139XY004OH","State Office PA - Region 6"
378353,2900305,542602,"126",5066,0.0100692356349017,0.0105144604241275,0.0146457277757832,71.791996854627,"126",71.791996854627,100,"Tyler",816305,"PA007","Beaver County, Pennsylvania","l6m9","Tyler silt loam, 0 to 3 percent slopes",18.1579900720044,TRUE,85,"ultisols","aeric fragiaquults","Fine-silty, mixed, active, mesic Aeric Fragiaquults","somewhat poorly",1,250,250,2,9.92800010681152,66.2320004272461,23.84,1.4,9.36000028252602,5.35200000762939,6.71333333333333,8.3953334681193,63.071333287557,28.5333333333333,0.635,17.4600001126528,"none",18,0,"alluvium","shale and siltstone","terrace","no","no",50,"F139XY004OH","State Office PA - Region 6"
378353,2421735,2421735,"124",1189,0.00328198838700567,0.00328198838700567,0.005021147719919,65.3633107424015,"124",65.3633107424015,100,"Tyler",816305,"PA005","Armstrong County, Pennsylvania","2m90h","Tyler silt loam, 0 to 2 percent slopes",17.9202117115952,TRUE,85,"ultisols","aeric fragiaquults","Fine-silty, mixed, active, mesic Aeric Fragiaquults","somewhat poorly",1,250,250,2,9.92800010681152,66.2320004272461,23.84,1.4,9.36000028252602,5.35200000762939,6.71333333333333,8.3953334681193,63.071333287557,28.5333333333333,0.635,17.4600001126528,"none",18,0,"alluvium","shale and siltstone","terrace","no","no",50,"F139XY004OH","State Office PA - Region 6"
378397,1591122,1591122,"126",195,0.000387584079906401,0.000387584079906401,0.000387584079906401,100,"126",100,100,"Gilpin",816450,"PA051","Fayette County, Pennsylvania","1qdpj","Urban land-Gilpin complex, 0 to 8 percent slopes",18.1192616487161,TRUE,40,"ultisols","typic hapludults","Fine-loamy, mixed, active, mesic Typic Hapludults","well",4,250,76,25,24.2599994659424,51.7399993896484,24,1.5,7.00000002980232,5.32000007629395,30.2631578947368,24.5526311774003,50.9736836082057,24.4736842105263,1.10526315789474,10.0000000596046,"none",20,0,"residuum","shale and siltstone","hill","no","no",250,"F139XY007OH","State Office PA - Region 6"
378397,529788,529788,"127",774,0.00140885199913277,0.00140885199913277,0.00140885199913277,100,"127",100,100,"Gilpin",816450,"PA031","Clarion County, Pennsylvania","ks8y","Urban land-Gilpin complex, 0 to 8 percent slopes",16.2659676475426,TRUE,40,"ultisols","typic hapludults","Fine-loamy, mixed, active, mesic Typic Hapludults","well",4,250,76,25,24.2599994659424,51.7399993896484,24,1.5,7.00000002980232,5.32000007629395,30.2631578947368,24.5526311774003,50.9736836082057,24.4736842105263,1.10526315789474,10.0000000596046,"none",20,0,"residuum","shale and siltstone","hill","no","no",250,"F139XY007OH","State Office PA - Region 6"
378397,2900467,542612,"126",126,0.000250438943939521,0.00580581075593127,0.00803840087602818,72.2259420184572,"126",72.2259420184572,100,"Gilpin",816450,"PA073","Lawrence County, Pennsylvania","l6mm","Urban land-Gilpin complex, 0 to 8 percent slopes",18.2491992951464,TRUE,40,"ultisols","typic hapludults","Fine-loamy, mixed, active, mesic Typic Hapludults","well",4,250,76,25,24.2599994659424,51.7399993896484,24,1.5,7.00000002980232,5.32000007629395,30.2631578947368,24.5526311774003,50.9736836082057,24.4736842105263,1.10526315789474,10.0000000596046,"none",20,0,"residuum","shale and siltstone","hill","no","no",250,"F139XY007OH","State Office PA - Region 6"
378397,2900315,542612,"126",2795,0.00555537181199175,0.00580581075593127,0.00803840087602818,72.2259420184572,"126",72.2259420184572,100,"Gilpin",816450,"PA007","Beaver County, Pennsylvania","l6mm","Urban land-Gilpin complex, 0 to 8 percent slopes",18.2491992951464,TRUE,40,"ultisols","typic hapludults","Fine-loamy, mixed, active, mesic Typic Hapludults","well",4,250,76,25,24.2599994659424,51.7399993896484,24,1.5,7.00000002980232,5.32000007629395,30.2631578947368,24.5526311774003,50.9736836082057,24.4736842105263,1.10526315789474,10.0000000596046,"none",20,0,"residuum","shale and siltstone","hill","no","no",250,"F139XY007OH","State Office PA - Region 6"
378397,557366,557366,"126",8758,0.0174074942144629,0.0174074942144629,0.0186689082136864,93.2432363757685,"126",93.2432363757685,100,"Gilpin",816450,"PA129","Westmoreland County, Pennsylvania","lpzk","Urban land-Gilpin complex, 0 to 8 percent slopes",17.9000314059251,TRUE,40,"ultisols","typic hapludults","Fine-loamy, mixed, active, mesic Typic Hapludults","well",4,250,76,25,24.2599994659424,51.7399993896484,24,1.5,7.00000002980232,5.32000007629395,30.2631578947368,24.5526311774003,50.9736836082057,24.4736842105263,1.10526315789474,10.0000000596046,"none",20,0,"residuum","shale and siltstone","hill","no","no",250,"F139XY007OH","State Office PA - Region 6"
378399,557367,557367,"126",14088,0.0280014590652378,0.0280014590652378,0.0287495703981107,97.3978347414819,"126",97.3978347414819,100,"Gilpin",816458,"PA129","Westmoreland County, Pennsylvania","lpzl","Urban land-Gilpin complex, 8 to 25 percent slopes",17.972608567205,TRUE,40,"ultisols","typic hapludults","Fine-loamy, mixed, active, mesic Typic Hapludults","well",20,250,76,25,24.2599994659424,51.7399993896484,24,1.5,7.00000002980232,5.32000007629395,30.2631578947368,24.5526311774003,50.9736836082057,24.4736842105263,1.10526315789474,10.0000000596046,"none",20,0,"residuum","shale and siltstone","hillslope","no","no",250,"F139XY007OH","State Office PA - Region 6"
378399,1591123,1591123,"126",453,0.000900387631782562,0.000900387631782562,0.00111699407609367,80.6080937269943,"126",80.6080937269943,100,"Gilpin",816458,"PA051","Fayette County, Pennsylvania","1qdpk","Urban land-Gilpin complex, 8 to 25 percent slopes",18.0053842017701,TRUE,40,"ultisols","typic hapludults","Fine-loamy, mixed, active, mesic Typic Hapludults","well",20,250,76,25,24.2599994659424,51.7399993896484,24,1.5,7.00000002980232,5.32000007629395,30.2631578947368,24.5526311774003,50.9736836082057,24.4736842105263,1.10526315789474,10.0000000596046,"none",20,0,"residuum","shale and siltstone","hillslope","no","no",250,"F139XY007OH","State Office PA - Region 6"
378399,2900468,542613,"126",558,0.00110908675173216,0.0107132214907462,0.0146136781724226,73.3095485225825,"126",73.3095485225825,100,"Gilpin",816458,"PA073","Lawrence County, Pennsylvania","l6mn","Urban land-Gilpin complex, 8 to 25 percent slopes",18.2347809730083,TRUE,40,"ultisols","typic hapludults","Fine-loamy, mixed, active, mesic Typic Hapludults","well",20,250,76,25,24.2599994659424,51.7399993896484,24,1.5,7.00000002980232,5.32000007629395,30.2631578947368,24.5526311774003,50.9736836082057,24.4736842105263,1.10526315789474,10.0000000596046,"none",20,0,"residuum","shale and siltstone","hillslope","no","no",250,"F139XY007OH","State Office PA - Region 6"
378399,2900316,542613,"126",4832,0.009604134739014,0.0107132214907462,0.0146136781724226,73.3095485225825,"126",73.3095485225825,100,"Gilpin",816458,"PA007","Beaver County, Pennsylvania","l6mn","Urban land-Gilpin complex, 8 to 25 percent slopes",18.2347809730083,TRUE,40,"ultisols","typic hapludults","Fine-loamy, mixed, active, mesic Typic Hapludults","well",20,250,76,25,24.2599994659424,51.7399993896484,24,1.5,7.00000002980232,5.32000007629395,30.2631578947368,24.5526311774003,50.9736836082057,24.4736842105263,1.10526315789474,10.0000000596046,"none",20,0,"residuum","shale and siltstone","hillslope","no","no",250,"F139XY007OH","State Office PA - Region 6"
404766,631469,631469,"139",2511,0.00737958362220294,0.00737958362220294,0.0119064641560039,61.9796400132928,"139",61.9796400132928,100,"Rainsboro",895392,"OH029","Columbiana County, Ohio","p62z","Rainsboro silt loam, 2 to 6 percent slopes",17.9893520477449,TRUE,85,"alfisols","oxyaquic fragiudalfs","Fine-silty, mixed, superactive, mesic Oxyaquic Fragiudalfs","moderately well",4,250,250,0,9.69999990463257,68.8999984741211,21.4,0.889999985694885,10.6000001728535,5.19999980926514,0,21.8759999783834,53.47066599528,24.6533333333333,0.533999999364217,23.5800000578165,"none",0,0,"loess & outwash",NA,"terrace","no","no",100,"F139XY004OH","State Office OH - Region 6"
404775,631471,631471,"139",1987,0.00583959882808333,0.00583959882808333,0.00759514518143539,76.8859408027762,"139",76.8859408027762,100,"Rainsboro",895401,"OH029","Columbiana County, Ohio","p631","Rainsboro silt loam, 6 to 12 percent slopes, eroded",17.9996865149268,TRUE,80,"alfisols","oxyaquic fragiudalfs","Fine-silty, mixed, superactive, mesic Oxyaquic Fragiudalfs","moderately well",9,250,250,0,9.41999992370605,68.8199984741211,21.76,0.865999984741211,10.5400001704693,5.19999980926514,0,20.8439999834696,53.0893326822917,26.0666666666667,0.521333332856496,22.7800001651049,"none",0,0,"loess & outwash",NA,"terrace","no","no",100,"F139XY004OH","State Office OH - Region 6"
461246,1292303,1292303,"124",293,0.000808765851465652,0.000808765851465652,0.00110265607935107,73.3470632059291,"124",73.3470632059291,100,"Rainsboro",1239181,"OH029","Columbiana County, Ohio","1dcr6","Rainsboro silt loam, 6 to 12 percent slopes, stony",18.0907061967534,TRUE,80,"alfisols","oxyaquic fragiudalfs","Fine-silty, mixed, superactive, mesic Oxyaquic Fragiudalfs","moderately well",9,250,250,0,10.3999998569489,69.0999984741211,20.5,0.949999988079071,10.7500001788139,5,0,14.2279999542236,63.3319994608561,22.44,0.523666669925054,21.9800001382828,"none",0,0,"loess & outwash",NA,"terrace","no","no",100,"F139XY004OH","State Office OH - Region 6"
473398,1678254,1678254,"124",43021,0.11875056551503,0.11875056551503,0.122650257642088,96.8204778350828,"124",96.8204778350828,100,"Wharton",1328675,"PA005","Armstrong County, Pennsylvania","1tbc7","Wharton-Gilpin silt loams, 15 to 25 percent slopes",17.3716383473689,TRUE,55,"ultisols","aquic hapludults","Fine-loamy, mixed, active, mesic Aquic Hapludults","moderately well",20,250,175,10.78,19.5840002059937,53.9360008239746,26.48,1.42,7.92000018060207,5.16800005912781,16.4466666666667,18.1260002390544,52.1540009562174,29.72,0.751666666666667,20.600000269711,"none",23,0,"residuum","shale and siltstone","hillslope","no","no",100,"F139XY004OH","State Office PA - Region 6"
473398,1885363,1885363,"124",25942,0.071607521224307,0.071607521224307,0.0943311754325415,75.9107695795811,"124",75.9107695795811,100,"Wharton",1328675,"PA031","Clarion County, Pennsylvania","218w5","Wharton-Gilpin silt loams, 15 to 25 percent slopes",16.6102329457265,TRUE,55,"ultisols","aquic hapludults","Fine-loamy, mixed, active, mesic Aquic Hapludults","moderately well",20,250,175,10.78,19.5840002059937,53.9360008239746,26.48,1.42,7.92000018060207,5.16800005912781,16.4466666666667,18.1260002390544,52.1540009562174,29.72,0.751666666666667,20.600000269711,"none",23,0,"residuum","shale and siltstone","hillslope","no","no",100,"F139XY004OH","State Office PA - Region 6"
473398,2900325,542622,"124",5828,0.0160869876530438,0.0316578005135139,0.0522819465029374,60.5520693682192,"124",60.5520693682192,100,"Wharton",1328675,"PA007","Beaver County, Pennsylvania","l6my","Wharton-Gilpin silt loams, 15 to 25 percent slopes",17.9188371888976,TRUE,55,"ultisols","aquic hapludults","Fine-loamy, mixed, active, mesic Aquic Hapludults","moderately well",20,250,175,10.78,19.5840002059937,53.9360008239746,26.48,1.42,7.92000018060207,5.16800005912781,16.4466666666667,18.1260002390544,52.1540009562174,29.72,0.751666666666667,20.600000269711,"none",23,0,"residuum","shale and siltstone","hillslope","no","no",100,"F139XY004OH","State Office PA - Region 6"
473398,1678254,1678254,"124",43021,0.11875056551503,0.11875056551503,0.122650257642088,96.8204778350828,"124",96.8204778350828,100,"Gilpin",1328682,"PA005","Armstrong County, Pennsylvania","1tbc7","Wharton-Gilpin silt loams, 15 to 25 percent slopes",17.3716383473689,TRUE,45,"ultisols","typic hapludults","Fine-loamy, mixed, active, mesic Typic Hapludults","well",20,250,76,25,24.2599994659424,51.7399993896484,24,1.2,7.70000010728836,5.23999996185303,30.2631578947368,24.5526311774003,50.9736836082057,24.4736842105263,0.907894736842105,10.8000001907349,"none",20,0,"residuum","shale and siltstone","hillslope","no","no",250,"F139XY007OH","State Office PA - Region 6"
473398,2900477,542622,"124",5641,0.0155708128604701,0.0316578005135139,0.0522819465029374,60.5520693682192,"124",60.5520693682192,100,"Gilpin",1328682,"PA073","Lawrence County, Pennsylvania","l6my","Wharton-Gilpin silt loams, 15 to 25 percent slopes",17.9188371888976,TRUE,45,"ultisols","typic hapludults","Fine-loamy, mixed, active, mesic Typic Hapludults","well",20,250,76,25,24.2599994659424,51.7399993896484,24,1.2,7.70000010728836,5.23999996185303,30.2631578947368,24.5526311774003,50.9736836082057,24.4736842105263,0.907894736842105,10.8000001907349,"none",20,0,"residuum","shale and siltstone","hillslope","no","no",250,"F139XY007OH","State Office PA - Region 6"
473398,2900477,542622,"124",5641,0.0155708128604701,0.0316578005135139,0.0522819465029374,60.5520693682192,"124",60.5520693682192,100,"Wharton",1328675,"PA073","Lawrence County, Pennsylvania","l6my","Wharton-Gilpin silt loams, 15 to 25 percent slopes",17.9188371888976,TRUE,55,"ultisols","aquic hapludults","Fine-loamy, mixed, active, mesic Aquic Hapludults","moderately well",20,250,175,10.78,19.5840002059937,53.9360008239746,26.48,1.42,7.92000018060207,5.16800005912781,16.4466666666667,18.1260002390544,52.1540009562174,29.72,0.751666666666667,20.600000269711,"none",23,0,"residuum","shale and siltstone","hillslope","no","no",100,"F139XY004OH","State Office PA - Region 6"
473398,2900325,542622,"124",5828,0.0160869876530438,0.0316578005135139,0.0522819465029374,60.5520693682192,"124",60.5520693682192,100,"Gilpin",1328682,"PA007","Beaver County, Pennsylvania","l6my","Wharton-Gilpin silt loams, 15 to 25 percent slopes",17.9188371888976,TRUE,45,"ultisols","typic hapludults","Fine-loamy, mixed, active, mesic Typic Hapludults","well",20,250,76,25,24.2599994659424,51.7399993896484,24,1.2,7.70000010728836,5.23999996185303,30.2631578947368,24.5526311774003,50.9736836082057,24.4736842105263,0.907894736842105,10.8000001907349,"none",20,0,"residuum","shale and siltstone","hillslope","no","no",250,"F139XY007OH","State Office PA - Region 6"
473398,1885363,1885363,"124",25942,0.071607521224307,0.071607521224307,0.0943311754325415,75.9107695795811,"124",75.9107695795811,100,"Gilpin",1328682,"PA031","Clarion County, Pennsylvania","218w5","Wharton-Gilpin silt loams, 15 to 25 percent slopes",16.6102329457265,TRUE,45,"ultisols","typic hapludults","Fine-loamy, mixed, active, mesic Typic Hapludults","well",20,250,76,25,24.2599994659424,51.7399993896484,24,1.2,7.70000010728836,5.23999996185303,30.2631578947368,24.5526311774003,50.9736836082057,24.4736842105263,0.907894736842105,10.8000001907349,"none",20,0,"residuum","shale and siltstone","hillslope","no","no",250,"F139XY007OH","State Office PA - Region 6"
486890,2398927,2398927,"127",33471,0.0609246579624975,0.0609246579624975,0.115517733082933,52.7405241918642,"127",52.7405241918642,100,"Bethesda",1393103,"PA065","Jefferson County, Pennsylvania","2lj8r","Bethesda very channery silt loam, 8 to 25 percent slopes, very stony",16.22880202105,TRUE,90,"entisols","typic udorthents","Loamy-skeletal, mixed, active, acid, mesic Typic Udorthents","well",15,250,250,54.28,26,52.36,21.64,0.154000000953674,4.57999992370605,4.59999990463257,60.76,26,52.12,21.88,0.118000001311302,11.5799999535084,"none",0,0,"mine spoil, coal extraction","interbedded sedimentary","plateau","no","no",250,"F139XY004OH","6-MOR Morgantown, WV"
486890,1591177,1591177,"127",6787,0.0123538482146177,0.0123538482146177,0.0123916128172753,99.6952406178726,"127",99.6952406178726,100,"Bethesda",1393103,"PA051","Fayette County, Pennsylvania","1qdr9","Bethesda very channery silt loam, 8 to 25 percent slopes, very stony",16.6927156280217,TRUE,90,"entisols","typic udorthents","Loamy-skeletal, mixed, active, acid, mesic Typic Udorthents","well",15,250,250,54.28,26,52.36,21.64,0.154000000953674,4.57999992370605,4.59999990463257,60.76,26,52.12,21.88,0.118000001311302,11.5799999535084,"none",0,0,"mine spoil, coal extraction","interbedded sedimentary","plateau","no","no",250,"F139XY004OH","6-MOR Morgantown, WV"
486890,542119,542119,"127",61366,0.111699756820131,0.111699756820131,0.113269115748025,98.6144864665624,"127",98.6144864665624,100,"Bethesda",1393103,"PA111","Somerset County, Pennsylvania","l63q","Udorthents, mine spoil, 8 to 25 percent slopes",15.862797911821,TRUE,90,"entisols","typic udorthents","Loamy-skeletal, mixed, active, acid, mesic Typic Udorthents","well",15,250,250,54.28,26,52.36,21.64,0.154000000953674,4.57999992370605,4.59999990463257,60.76,26,52.12,21.88,0.118000001311302,11.5799999535084,"none",0,0,"mine spoil, coal extraction","interbedded sedimentary","plateau","no","no",250,"F139XY006OH","6-MOR Morgantown, WV"
486890,538945,538945,"124",9367,0.0258556646098251,0.0258556646098251,0.0321578048737813,80.4024550534717,"124",80.4024550534717,100,"Bethesda",1393103,"PA121","Venango County, Pennsylvania","l2tb","Strip mines",16.6027633041676,TRUE,90,"entisols","typic udorthents","Loamy-skeletal, mixed, active, acid, mesic Typic Udorthents","well",15,250,250,54.28,26,52.36,21.64,0.154000000953674,4.57999992370605,4.59999990463257,60.76,26,52.12,21.88,0.118000001311302,11.5799999535084,"none",0,0,"mine spoil, coal extraction","interbedded sedimentary","plateau","no","no",250,"F139XY004OH","6-MOR Morgantown, WV"
