"Series","ES","dmuiid","MLRA","LRU","coiid","areasymbol","areaname","lmapunitiid","muiid","nationalmusym","muname","tgs","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T50_frag","T50_sand","T50_silt","T50_clay","T50_OM","T50_AWC","T50_pH","T150_frag","T150_sand","T150_silt","T150_clay","T150_OM","T150_AWC","flood","humicdepth","ec","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","grpname","Site111"
"Nicely","F114AY502IN",129604,"114A",NA,251351,"OH071","Highland County, Ohio",1420575,1420575,"1jp70","Morrisville silty clay loam, 12 to 18 percent slopes, eroded",19.1437272721241,FALSE,10,"alfisols","aquic hapludalfs","Fine-loamy, mixed, active, mesic Aquic Hapludalfs","well",15,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"loess & till, unspecified",NA,"till plain","no","no",250,"12-IND Indianapolis, Indiana","F111CY007IN"
"Nicely","F114AY502IN",129591,"114A",NA,251318,"OH027","Clinton County, Ohio",171982,171982,"5ryt","Loudon silt loam, 6 to 12 percent slopes, eroded",19.2135467787156,FALSE,5,"alfisols","aquic hapludalfs","Fine-loamy, mixed, active, mesic Aquic Hapludalfs","well",9,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"loess & till, unspecified",NA,"till plain","no","no",250,"12-IND Indianapolis, Indiana","F111CY007IN"
"Nicely","F114AY502IN",129591,"114A",NA,251318,"OH165","Warren County, Ohio",1700942,1700942,"1v2z3","Loudon silt loam, 6 to 12 percent slopes, eroded",19.2135467787156,FALSE,5,"alfisols","aquic hapludalfs","Fine-loamy, mixed, active, mesic Aquic Hapludalfs","well",9,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"loess & till, unspecified",NA,"till plain","no","no",250,"12-IND Indianapolis, Indiana","F111CY007IN"
"Nicely","F114AY502IN",129590,"114A",NA,251316,"OH027","Clinton County, Ohio",171981,171981,"5rys","Libre silt loam, 6 to 12 percent slopes, eroded",19.348100772161,FALSE,5,"alfisols","aquic hapludalfs","Fine-loamy, mixed, active, mesic Aquic Hapludalfs","well",9,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"loess & till, unspecified",NA,"till plain","no","no",250,"12-IND Indianapolis, Indiana","F111CY007IN"
"Nicely","F114AY502IN",129585,"114A",NA,251301,"OH071","Highland County, Ohio",1420572,1420572,"1jp6x","Jonesboro-Rossmoyne silt loams, 6 to 12 percent slopes, eroded",19.192052713386,FALSE,5,"alfisols","aquic hapludalfs","Fine-loamy, mixed, active, mesic Aquic Hapludalfs","well",9,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"loess & till, unspecified",NA,"till plain","no","no",250,"12-IND Indianapolis, Indiana","F111CY007IN"
"Nolin","F114AY204IN",118870,"114A",NA,1326432,"IN051","Gibson County, Indiana",160145,160145,"5cmz","Nolin silt loam, frequently flooded",21.0422601216091,FALSE,3,"inceptisols","dystric fluventic eutrudepts","Fine-silty, mixed, active, mesic Dystric Fluventic Eutrudepts","well",1,250,250,0,15.5,62,22.5,1.625,10.4999996721745,6.45000004768372,0,17.8333333333333,58.6666666666667,23.5,1.20833333333333,31.4999990165234,"flood",25,0,"alluvium",NA,"flood plain","yes","no",25,"11-MAN Marion, Illinois","F111DY004IN"
"Nolin","F114AY204IN",120746,"114A",NA,1362624,"IN125","Pike County, Indiana",161924,161924,"5fhc","Nolin silty clay loam, frequently flooded",20.6849415957214,TRUE,91,"inceptisols","dystric fluventic eutrudepts","Fine-silty, mixed, active, mesic Dystric Fluventic Eutrudepts","well",1,250,250,0,10,60,30,1.75,10.7499998062849,6.79999995231628,0,16,56.6666666666667,27.3333333333333,1.25,31.7499991506338,"flood",25,0,"alluvium & alluvium",NA,"flood plain","no","no",250,"11-MAN Marion, Illinois","F111DY004IN"
"Nolin","F114AY204IN",118563,"114A",NA,236874,"IN021","Clay County, Indiana",159619,159619,"5c30","Nolin silt loam, rarely flooded",19.8268566138386,TRUE,100,"inceptisols","dystric fluventic eutrudepts","Fine-silty, mixed, active, mesic Dystric Fluventic Eutrudepts","well",0.5,250,250,0,9.6,68.2,22.2,1.65,10.099999755621,6.69999980926514,0.546666666666667,9.38666666666667,68.3066666666667,22.3066666666667,0.913333333333333,27.8699994683266,"flood",30,0,"alluvium & alluvium",NA,"flood plain","no","no",250,"12-IND Indianapolis, Indiana","F111DY004IN"
"Nolin","F114AY204IN",120746,"114A",NA,1362624,"IN027","Daviess County, Indiana",162964,162964,"5gkx","Nolin silty clay loam, frequently flooded",20.6849415957214,TRUE,91,"inceptisols","dystric fluventic eutrudepts","Fine-silty, mixed, active, mesic Dystric Fluventic Eutrudepts","well",1,250,250,0,10,60,30,1.75,10.7499998062849,6.79999995231628,0,16,56.6666666666667,27.3333333333333,1.25,31.7499991506338,"flood",25,0,"alluvium & alluvium",NA,"flood plain","no","no",250,"11-MAN Marion, Illinois","F111DY004IN"
"Nolin","F114AY204IN",120469,"114A",NA,1353797,"IN055","Greene County, Indiana",161560,161560,"5f3m","Nolin silt loam, occasionally flooded",19.9078111595064,TRUE,94,"inceptisols","dystric fluventic eutrudepts","Fine-silty, mixed, active, mesic Dystric Fluventic Eutrudepts","well",1,250,250,0,15.5,62,22.5,1.625,10.4999996721745,6.79999995231628,0,17.8333333333333,58.6666666666667,23.5,1.20833333333333,31.4999990165234,"flood",25,0,"alluvium & alluvium",NA,"flood plain","no","no",250,"12-IND Indianapolis, Indiana","F111DY004IN"
"Nolin","F114AY204IN",118870,"114A",NA,237279,"IN037","Dubois County, Indiana",535637,535637,"kzcm","Nolin silt loam, frequently flooded",21.0422601216091,TRUE,94,"inceptisols","dystric fluventic eutrudepts","Fine-silty, mixed, active, mesic Dystric Fluventic Eutrudepts","well",1,250,250,0,15.5,62,22.5,1.625,10.4999996721745,6.79999995231628,0,17.8333333333333,58.6666666666667,23.5,1.20833333333333,31.4999990165234,"flood",25,0,"alluvium & alluvium",NA,"flood plain","no","no",250,"11-MAN Marion, Illinois","F111DY004IN"
"Nolin","F114AY204IN",118564,"114A",NA,236875,"IN021","Clay County, Indiana",159620,159620,"5c31","Nolin silty clay loam, rarely flooded",19.7127118836596,TRUE,90,"inceptisols","dystric fluventic eutrudepts","Fine-silty, mixed, active, mesic Dystric Fluventic Eutrudepts","well",0.5,250,250,0,3,67,30,2,10.099999755621,6.69999980926514,0.306666666666667,6.22666666666667,68.3866666666667,25.3866666666667,1.34666666666667,28.6399996131659,"flood",30,0,"alluvium & alluvium",NA,"flood plain","no","no",250,"12-IND Indianapolis, Indiana","F111DY004IN"
"Nolin","F114AY204IN",118870,"114A",NA,1326432,"IN037","Dubois County, Indiana",535637,535637,"kzcm","Nolin silt loam, frequently flooded",21.0422601216091,FALSE,3,"inceptisols","dystric fluventic eutrudepts","Fine-silty, mixed, active, mesic Dystric Fluventic Eutrudepts","well",1,250,250,0,15.5,62,22.5,1.625,10.4999996721745,6.45000004768372,0,17.8333333333333,58.6666666666667,23.5,1.20833333333333,31.4999990165234,"flood",25,0,"alluvium",NA,"flood plain","yes","no",25,"11-MAN Marion, Illinois","F111DY004IN"
"Nolin","F114AY204IN",118870,"114A",NA,237279,"IN051","Gibson County, Indiana",160145,160145,"5cmz","Nolin silt loam, frequently flooded",21.0422601216091,TRUE,94,"inceptisols","dystric fluventic eutrudepts","Fine-silty, mixed, active, mesic Dystric Fluventic Eutrudepts","well",1,250,250,0,15.5,62,22.5,1.625,10.4999996721745,6.79999995231628,0,17.8333333333333,58.6666666666667,23.5,1.20833333333333,31.4999990165234,"flood",25,0,"alluvium & alluvium",NA,"flood plain","no","no",250,"11-MAN Marion, Illinois","F111DY004IN"
"Ockley","F114AY404IN",126024,"114A",NA,245577,"OH025","Clermont County, Ohio",168808,168808,"5nnf","Ockley-Urban land complex, nearly level",20.3280920908827,TRUE,65,"alfisols","typic hapludalfs","Fine-loamy, mixed, mesic Typic Hapludalfs","well",1,124,250,0,25.8,53.52,20.68,1.09,10.3399999141693,5.74800003051758,0,35.9466666666667,43.1266666666667,20.9266666666667,0.504000000258287,19.1800000779331,"none",0,0,"loess & outwash","siltstone","terrace","no","no",250,"12-IND Indianapolis, Indiana","R111CY010IN"
"Ockley","F114AY404IN",122179,"114A",NA,242083,"IN109","Morgan County, Indiana",163236,163236,"5gvp","Ockley loam, 2 to 6 percent slopes, eroded",19.4366343394454,TRUE,100,"alfisols","typic hapludalfs","Fine-loamy, mixed, active, mesic Typic Hapludalfs","well",4,84,250,1.7,38.2,43.7,18.1,1.575,10.3200000822544,5.82800000190735,15.0533333333333,43.78,34.04,22.18,0.981666666666667,24.7800006326288,"none",33,0,"outwash & outwash","siltstone","stream terrace & outwash plain","no","no",250,"12-IND Indianapolis, Indiana","R111CY010IN"
"Ockley","F114AY404IN",129372,"114A",NA,1308981,"OH071","Highland County, Ohio",1420545,1420545,"1jp61","Williamsburg silt loam, 6 to 12 percent slopes",19.1174510840867,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"outwash","siltstone","terrace",NA,"no",250,"12-IND Indianapolis, Indiana","R111CY010IN"
"Ockley","F114AY404IN",126004,"114A",NA,284857,"OH025","Clermont County, Ohio",168788,168788,"5nms","Fox silt loam, 6 to 12 percent slopes, moderately eroded",20.4358819175816,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"outwash","siltstone","terrace",NA,"no",250,"12-IND Indianapolis, Indiana","R111CY010IN"
"Oldenburg","F114AY204IN",124838,"114A",NA,290684,"IN119","Owen County, Indiana",166260,166260,"5l07","Pope fine sandy loam, 0 to 2 percent slopes, frequently flooded, very brief duration",19.517535622141,FALSE,7,NA,NA,NA,NA,1,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"flood-plain step","no","no",250,"12-IND Indianapolis, Indiana",NA
"Oldenburg","F114AY204IN",124855,"114A",NA,846968,"IN119","Owen County, Indiana",166305,166305,"5l1p","Steff silt loam, 0 to 2 percent slopes, frequently flooded, very brief duration",19.6672357369324,FALSE,2,NA,NA,NA,NA,1,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"natural levee","no","no",250,"12-IND Indianapolis, Indiana",NA
"Oldenburg","F114AY204IN",124817,"114A",NA,244398,"IN119","Owen County, Indiana",166166,166166,"5kx6","Oldenburg silt loam, 0 to 2 percent slopes, frequently flooded, very brief duration",19.5343843086727,TRUE,83,"inceptisols","fluvaquentic eutrudepts","Coarse-loamy, mixed, active, mesic Fluvaquentic Eutrudepts","moderately well",0.899999976158142,250,250,5.16,37.42,48.66,13.92,1.095,9.92000016570091,6.19999980926514,8.08666666666667,51.9533333333333,37.12,10.9266666666667,0.695,25.8800005465746,"flood",0,0,"alluvium",NA,"flood plain","no","no",100,"12-IND Indianapolis, Indiana","F111DY004IN"
"Oldenburg","F114AY204IN",124818,"114A",NA,244399,"IN119","Owen County, Indiana",166167,166167,"5kx7","Oldenburg fine sandy loam, sandy substratum, 0 to 2 percent slopes, frequently flooded, very brief duration",19.5652987115481,TRUE,90,"inceptisols","fluvaquentic eutrudepts","Coarse-loamy, mixed, active, mesic Fluvaquentic Eutrudepts","moderately well",0.899999976158142,250,250,0,54,33,13,1.125,8.0000001937151,6.59999990463257,0,64.16,25.5933333333333,10.2466666666667,0.875,20.050000526011,"flood",0,0,"alluvium",NA,"flood plain","no","no",100,"12-IND Indianapolis, Indiana","F111DY004IN"
"Oldenburg","F114AY204IN",124879,"114A",NA,847233,"IN119","Owen County, Indiana",166376,166376,"5l3z","Wirt silt loam, 0 to 2 percent slopes, frequently flooded, very brief duration",19.5142090686404,FALSE,5,NA,NA,NA,NA,1,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"flood-plain step","no","no",250,"12-IND Indianapolis, Indiana",NA
"Oldenburg","F114AY204IN",124795,"114A",NA,290578,"IN119","Owen County, Indiana",166059,166059,"5ksr","Hickory silt loam, 18 to 25 percent slopes",19.6480969446693,FALSE,8,NA,NA,NA,NA,1,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"flood plain","no","no",250,"12-IND Indianapolis, Indiana",NA
"Oldenburg","F114AY204IN",124801,"114A",NA,290602,"IN119","Owen County, Indiana",166065,166065,"5ksy","Hickory-Wellston silt loams, 25 to 35 percent slopes",19.6051612374115,FALSE,5,NA,NA,NA,NA,1,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"flood plain","no","no",250,"12-IND Indianapolis, Indiana",NA
"Oldenburg","F114AY204IN",124797,"114A",NA,290584,"IN119","Owen County, Indiana",166061,166061,"5kst","Hickory silt loam, 25 to 70 percent slopes",19.6053950988311,FALSE,8,NA,NA,NA,NA,1,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"flood plain","no","no",250,"12-IND Indianapolis, Indiana",NA
"Oldenburg","F114AY204IN",124834,"114A",NA,939719,"IN119","Owen County, Indiana",166246,166246,"5kzs","Piankeshaw silt loam, 0 to 2 percent slopes, frequently flooded, very brief duration",19.6203541548105,FALSE,3,"inceptisols","fluvaquentic eutrudepts","Coarse-loamy, mixed, active, mesic Fluvaquentic Eutrudepts","moderately well",0.899999976158142,250,250,0,37.42,48.66,13.92,1.095,9.92000016570091,6.19999980926514,0,51.9533333333333,37.12,10.9266666666667,0.695,25.8800005465746,"flood",0,0,NA,NA,"drainageway","no","no",100,"6-OWN Owensboro, Kentucky","F111DY004IN"
"Oldenburg","F114AY204IN",124793,"114A",NA,290570,"IN119","Owen County, Indiana",166057,166057,"5ksp","Hickory loam, 45 to 70 percent slopes",19.5918652699715,FALSE,3,NA,NA,NA,NA,1,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"flood plain","no","no",250,"12-IND Indianapolis, Indiana",NA
"Oldenburg","F114AY204IN",124803,"114A",NA,290611,"IN119","Owen County, Indiana",166079,166079,"5ktd","Holton silt loam, 0 to 2 percent slopes, frequently flooded, very brief duration",19.5290414214953,FALSE,5,NA,NA,NA,NA,1,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"flood-plain step","no","no",250,"12-IND Indianapolis, Indiana",NA
"Oldenburg and Wilbur",NA,124881,"114A",NA,847240,"IN119","Owen County, Indiana",166378,166378,"5l41","Wirt-Pekin silt loams, 0 to 6 percent slopes, frequently flooded, very long duration",19.5305441255094,FALSE,10,NA,NA,NA,NA,1,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"flood plain","yes","no",25,"12-IND Indianapolis, Indiana",NA
"Olephant","F114AY103IN",124819,"114A",NA,244400,"IN119","Owen County, Indiana",166168,166168,"5kx8","Olephant silt loam, 1 to 3 percent slopes",19.6068607783345,TRUE,95,"alfisols","ultic hapludalfs","Fine-silty, mixed, active, mesic Ultic Hapludalfs","well",2.09999990463257,250,250,0,9.4,68.2,22.4,0.95,9.80000019073486,5.90000009536743,0,6.46666666666667,67.4,26.1333333333333,0.483333333333333,27.8000009059906,"none",20,0,"loess & lacustrine deposits",NA,"lake plain","no","no",250,"12-IND Indianapolis, Indiana","Lacustrine Forest"
"Opequon","F114AY305IN",129245,"114A",NA,1308325,"OH071","Highland County, Ohio",1420418,1420418,"1jp1y","Gasconade silty clay loam, 6 to 12 percent slopes",19.0682741076394,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"residuum","siltstone","hill",NA,"no",250,"6-OWN Owensboro, Kentucky",NA
"Opequon","F114AY305IN",129248,"114A",NA,1308413,"OH071","Highland County, Ohio",1420421,1420421,"1jp21","Gasconade flaggy silty clay loam, 35 to 50 percent slopes",19.1652730806825,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"residuum","siltstone","hill",NA,"no",250,"6-OWN Owensboro, Kentucky",NA
"Opequon","F114AY305IN",129323,"114A",NA,250767,"OH071","Highland County, Ohio",1420496,1420496,"1jp4g","Opequon silt loam, 6 to 18 percent slopes, moderately eroded",19.1642777306762,TRUE,100,"alfisols","lithic hapludalfs","Clayey, mixed, mesic Lithic Hapludalfs","well",12,13,48,0,18.535416841507,35.2666659752528,46.1979166666667,1.90625,6.88999992609024,6,0,18.535416841507,35.2666659752528,46.1979166666667,1.90625,6.88999992609024,"none",13,0,"residuum","siltstone","hill","no","no",250,"6-OWN Owensboro, Kentucky","F111DY022IN"
"Opequon","F114AY305IN",129327,"114A",NA,250771,"OH071","Highland County, Ohio",1420500,1420500,"1jp4l","Opequon clay, 6 to 18 percent slopes, severely eroded",19.1139953583422,TRUE,100,"alfisols","lithic hapludalfs","Clayey, mixed, mesic Lithic Hapludalfs","well",12,13,48,0,15.6375002264977,30.7166661818822,53.6458333333333,1.22395833333333,6.88999992609024,6.5,0,15.6375002264977,30.7166661818822,53.6458333333333,1.22395833333333,6.88999992609024,"none",13,0,"residuum","siltstone","hill","no","no",250,"6-OWN Owensboro, Kentucky","F111DY022IN"
"Opequon","F114AY305IN",129196,"114A",NA,1308179,"OH071","Highland County, Ohio",1420369,1420369,"1jp0c","Boston-Grayford silt loams, 2 to 6 percent slopes, moderately eroded",18.9890950815484,FALSE,2,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"residuum","siltstone","hill",NA,"no",250,"12-IND Indianapolis, Indiana",NA
"Opequon","F114AY305IN",129327,"114A",NA,250771,"OH001","Adams County, Ohio",1895882,1895882,"21mth","Opequon clay, 6 to 18 percent slopes, severely eroded",19.1139953583422,TRUE,100,"alfisols","lithic hapludalfs","Clayey, mixed, mesic Lithic Hapludalfs","well",12,13,48,0,15.6375002264977,30.7166661818822,53.6458333333333,1.22395833333333,6.88999992609024,6.5,0,15.6375002264977,30.7166661818822,53.6458333333333,1.22395833333333,6.88999992609024,"none",13,0,"residuum","siltstone","hill","no","no",250,"6-OWN Owensboro, Kentucky","F111DY022IN"
"Opequon","F114AY305IN",129246,"114A",NA,1308331,"OH071","Highland County, Ohio",1420419,1420419,"1jp1z","Gasconade silty clay loam, 12 to 18 percent slopes, moderately eroded",19.0547918924471,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"residuum","siltstone","hill",NA,"no",250,"6-OWN Owensboro, Kentucky",NA
"Opequon","F114AY305IN",129305,"114A",NA,1308683,"OH071","Highland County, Ohio",1420478,1420478,"1jp3w","Milton silt loam, 12 to 18 percent slopes, moderately eroded",19.0055129062312,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"residuum","siltstone","hill",NA,"no",250,"12-IND Indianapolis, Indiana",NA
"Opequon","F114AY305IN",129194,"114A",NA,1308174,"OH071","Highland County, Ohio",1420367,1420367,"1jp09","Boston-Bratton complex, 18 to 25 percent slopes, moderately eroded",19.0409320884853,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"residuum","siltstone","hill",NA,"no",250,"6-OWN Owensboro, Kentucky",NA
"Opequon","F114AY305IN",129311,"114A",NA,1308711,"OH071","Highland County, Ohio",1420484,1420484,"1jp42","Negley loam, 25 to 35 percent slopes",19.0566207470438,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"residuum","siltstone","hill",NA,"no",250,"12-IND Indianapolis, Indiana",NA
"Opequon","F114AY305IN",129310,"114A",NA,1308705,"OH071","Highland County, Ohio",1420483,1420483,"1jp41","Negley loam, 18 to 25 percent slopes",19.056953684421,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"residuum","siltstone","hill",NA,"no",250,"12-IND Indianapolis, Indiana",NA
"Opequon","F114AY305IN",129191,"114A",NA,1308164,"OH071","Highland County, Ohio",1420364,1420364,"1jp06","Boston-Bratton complex, 6 to 12 percent slopes, severely eroded",19.010345735631,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"residuum","siltstone","hill",NA,"no",250,"6-OWN Owensboro, Kentucky",NA
"Opequon","F114AY305IN",129193,"114A",NA,1308172,"OH071","Highland County, Ohio",1420366,1420366,"1jp08","Boston-Bratton complex, 12 to 18 percent slopes, severely eroded",19.0507723813591,FALSE,7,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"residuum","siltstone","hill",NA,"no",250,"6-OWN Owensboro, Kentucky",NA
"Opequon","F114AY305IN",129190,"114A",NA,1308158,"OH071","Highland County, Ohio",1420363,1420363,"1jp05","Boston-Bratton complex, 6 to 12 percent slopes, moderately eroded",19.0060107661089,FALSE,3,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"residuum","siltstone","hill",NA,"no",250,"6-OWN Owensboro, Kentucky",NA
"Opequon","F114AY305IN",129324,"114A",NA,250768,"OH071","Highland County, Ohio",1420497,1420497,"1jp4h","Opequon silt loam, 18 to 25 percent slopes, moderately eroded",19.1142771289787,TRUE,100,"alfisols","lithic hapludalfs","Clayey, mixed, mesic Lithic Hapludalfs","well",22,13,48,0,18.535416841507,35.2666659752528,46.1979166666667,1.90625,6.88999992609024,6,0,18.535416841507,35.2666659752528,46.1979166666667,1.90625,6.88999992609024,"none",13,0,"residuum","siltstone","hill","no","no",250,"6-OWN Owensboro, Kentucky","F111DY022IN"
"Opequon","F114AY305IN",129192,"114A",NA,1308165,"OH071","Highland County, Ohio",1420365,1420365,"1jp07","Boston-Bratton complex, 12 to 18 percent slopes, moderately eroded",19.0245868295832,FALSE,4,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"residuum","siltstone","hill",NA,"no",250,"6-OWN Owensboro, Kentucky",NA
"Otwell","F114AY102IN",128614,"114A",NA,249615,"OH131","Pike County, Ohio",1689014,1689014,"1tpkb","Otwell silt loam, 2 to 6 percent slopes",19.029587524265,TRUE,90,"alfisols","oxyaquic fragiudalfs","Fine-silty, mixed, active, mesic Oxyaquic Fragiudalfs","moderately well",4,250,250,0,9.82,66.08,24.1,0.61,10.5400001704693,5.32400003433228,0,17.7333333333333,58.4266666666667,23.84,0.289000000804663,23.0000003129244,"none",0,0,"loess & outwash",NA,"proglacial lake (relict)","no","no",100,"State Office OH - Region 6","R111CY010IN"
"Otwell","F114AY102IN",124862,"114A",NA,847042,"IN119","Owen County, Indiana",166311,166311,"5l1w","Stubenville-Hickory complex, 35 to 70 percent slopes",19.5593026258882,FALSE,3,NA,NA,NA,NA,12,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"lake plain","no","no",250,"12-IND Indianapolis, Indiana",NA
"Otwell","F114AY102IN",358299,"114A",NA,1372880,"IN037","Dubois County, Indiana",535641,535641,"kzcr","Otwell silt loam, 6 to 12 percent slopes, eroded",20.5849617149271,TRUE,100,"alfisols","oxyaquic fragiudalfs","Fine-silty, mixed, active, mesic Oxyaquic Fragiudalfs","moderately well",9,250,250,0,6.9,69.9,23.2,1.07899999916554,9.05999981611967,5.36000003814697,0,11.5466666666667,62.8133333333333,25.64,0.564333330790202,16.059999845922,"none",20,0,"loess & loess & lacustrine deposits & lacustrine deposits",NA,"lake plain","no","no",100,"11-MAN Marion, Illinois","Lacustrine Forest"
"Otwell","F114AY102IN",360288,"114A",NA,1346887,"OH131","Pike County, Ohio",537666,537666,"l1h2","Montgomery Variant silt loam, frequently floooded",19.0860356126307,FALSE,3,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"no","no",250,"State Office OH - Region 6",NA
"Otwell","F114AY102IN",128614,"114A",NA,249615,"OH141","Ross County, Ohio",170934,170934,"5qw0","Otwell silt loam, 2 to 6 percent slopes",19.029587524265,TRUE,90,"alfisols","oxyaquic fragiudalfs","Fine-silty, mixed, active, mesic Oxyaquic Fragiudalfs","moderately well",4,250,250,0,9.82,66.08,24.1,0.61,10.5400001704693,5.32400003433228,0,17.7333333333333,58.4266666666667,23.84,0.289000000804663,23.0000003129244,"none",0,0,"loess & outwash",NA,"proglacial lake (relict)","no","no",100,"State Office OH - Region 6","R111CY010IN"
"Otwell","F114AY102IN",358298,"114A",NA,773818,"IN037","Dubois County, Indiana",535640,535640,"kzcq","Otwell silt loam, 2 to 6 percent slopes",20.5664966949862,TRUE,100,"alfisols","oxyaquic fragiudalfs","Fine-silty, mixed, active, mesic Oxyaquic Fragiudalfs","moderately well",4.09999990463257,250,250,0,6.38,70.84,22.78,0.96,9.95999978482723,5.41400004386902,0,9.60666666666667,65.2266666666667,25.1666666666667,0.549333330392837,17.9199997931719,"none",0,0,"loess & loess & lacustrine deposits & lacustrine deposits",NA,"lake plain","no","no",100,"11-MAN Marion, Illinois","Lacustrine Forest"
"Otwell","F114AY102IN",360299,"114A",NA,776175,"OH131","Pike County, Ohio",537688,537688,"l1hs","Otwell silt loam, 3 to 8 percent slopes",19.0478473899961,TRUE,85,"alfisols","typic fragiudalfs","Fine-silty, mixed, mesic Typic Fragiudalfs","moderately well",6,250,250,0,7.07199993133545,68.1880010986328,24.74,0.61,10.5400001704693,5.32400003433228,0,16.3373333104451,57.4626670328776,26.2,0.289000000804663,23.0000003129244,"none",0,0,"loess & alluvium",NA,"terrace","no","no",100,"State Office OH - Region 6","F111DY004IN"
"Otwell","F114AY102IN",129310,"114A",NA,1308706,"OH071","Highland County, Ohio",1420483,1420483,"1jp41","Negley loam, 18 to 25 percent slopes",19.056953684421,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"loess & alluvium",NA,"terrace",NA,"no",250,"12-IND Indianapolis, Indiana","F111DY004IN"
"Otwell","F114AY102IN",129308,"114A",NA,1308694,"OH071","Highland County, Ohio",1420481,1420481,"1jp3z","Negley loam, 6 to 12 percent slopes",19.0378348688827,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"loess & alluvium",NA,"terrace",NA,"no",250,"12-IND Indianapolis, Indiana","F111DY004IN"
