"lmapunitiid","muiid","MLRARSYM","percentmlra","pmlra","mu.total","affinity","LRU","best","ofbest","compname","coiid","dmuiid","nationalmusym","muname","tgs","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T50_frag","T50_sand","T50_silt","T50_clay","T50_OM","T50_AWC","T50_pH","T150_frag","T150_sand","T150_silt","T150_clay","T150_OM","T150_AWC","flood","humicdepth","ec","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","Site"
285269,285269,"144B",0.0146014749960953,0.0146014749960953,0.0181631359419258,80.3907158036011,"144B",80.3907158036011,100,"Stetson",318001,164044,"9kv7","Stetson-Suffield complex, 0 to 15 percent slopes",14.5220833258195,TRUE,63,"spodosols","typic haplorthods","Sandy-skeletal, mixed, frigid Typic Haplorthods","well",8,250,250,14,61.9499990844727,32.5800009155273,5.47,2.85,7.19999980926514,5.5,41.8866666666667,80.3033330281576,17.1700003051758,2.52666666666667,1.19,11.6399997100234,"none",46,0,"glaciofluvial deposits","slate","outwash plain & esker & kame & outwash terrace","no","yes",250,"F144BY601ME"
285269,285269,"144B",0.0146014749960953,0.0146014749960953,0.0181631359419258,80.3907158036011,"144B",80.3907158036011,100,"Suffield",318002,164044,"9kv7","Stetson-Suffield complex, 0 to 15 percent slopes",14.5220833258195,TRUE,30,"inceptisols","aquic dystric eutrochrepts","Fine, illitic, frigid Aquic Dystric Eutrochrepts","moderately well",9,250,250,3,20.1919999694824,55.7080012512207,24.1,3.1,11.7599998116493,5.94799987792969,3,18.4640002441406,56.8360014343262,24.7,1.375,24.839999333024,"none",18,0,"glaciomarine deposits & glaciolacustrine deposits",NA,"marine terrace","no","no",100,"F144BY402ME"
285270,285270,"144B",0.00307680475001297,0.00307680475001297,0.00339967771347289,90.5028361311903,"144B",90.5028361311903,100,"Stetson",318006,164045,"9kv8","Stetson-Suffield complex, 15 to 45 percent slopes",14.5424995422363,TRUE,64,"spodosols","typic haplorthods","Sandy-skeletal, mixed, frigid Typic Haplorthods","well",30,250,250,14,61.9499990844727,32.5800009155273,5.47,2.85,7.19999980926514,5.5,41.8866666666667,80.3033330281576,17.1700003051758,2.52666666666667,1.19,11.6399997100234,"none",46,0,"glaciofluvial deposits","slate","outwash plain & esker & kame & outwash terrace","no","yes",250,"F144BY601ME"
285270,285270,"144B",0.00307680475001297,0.00307680475001297,0.00339967771347289,90.5028361311903,"144B",90.5028361311903,100,"Suffield",318007,164045,"9kv8","Stetson-Suffield complex, 15 to 45 percent slopes",14.5424995422363,TRUE,30,"inceptisols","aquic dystric eutrochrepts","Fine, illitic, frigid Aquic Dystric Eutrochrepts","moderately well",30,250,250,3,20.1919999694824,55.7080012512207,24.1,3.1,11.7599998116493,5.94799987792969,3,18.4640002441406,56.8360014343262,24.7,1.375,24.839999333024,"none",18,0,"glaciomarine deposits & glaciolacustrine deposits",NA,"marine terrace","no","no",100,"F144BY402ME"
285273,285273,"144B",7.62718083791019e-06,7.62718083791019e-06,7.62718083791019e-06,100,"144B",100,100,"Suffield",318021,164048,"9kvc","Suffield silt loam, 0 to 2 percent slopes",NA,TRUE,93,"inceptisols","aeric haplaquepts","Fine, illitic, nonacid, frigid Aeric Haplaquepts","somewhat poorly",1,250,250,3,20.1919999694824,55.7080012512207,24.1,2.6,10.1599998474121,5.94799987792969,3,11.5999998664856,50.4999999237061,37.9,1.035,21.1799997836351,"none",18,0,"glaciomarine deposits & glaciolacustrine deposits",NA,"marine terrace","no","no",50,"F144BY401ME"
285274,285274,"144B",0.00718632978547898,0.00718632978547898,0.00734424584548897,97.8497988311899,"144B",97.8497988311899,100,"Suffield",1548329,164049,"9kvd","Suffield silt loam, 2 to 8 percent slopes",14.5168517430623,TRUE,94,"inceptisols","aquic dystric eutrochrepts","Fine, illitic, frigid Aquic Dystric Eutrochrepts","moderately well",6,250,250,3,20.1919999694824,55.7080012512207,24.1,2.6,10.1599998474121,5.94799987792969,3,11.5999998664856,50.4999999237061,37.9,1.035,21.1799997836351,"none",18,0,"glaciomarine deposits & glaciolacustrine deposits",NA,"marine terrace","no","no",100,"F144BY402ME"
285275,285275,"144B",0.00155594489093368,0.00155594489093368,0.00185266615018813,83.9840945318552,"144B",83.9840945318552,100,"Suffield",318033,164050,"9kvf","Suffield silt loam, 8 to 15 percent slopes",14.484582901001,TRUE,97,"inceptisols","aquic dystric eutrochrepts","Fine, illitic, frigid Aquic Dystric Eutrochrepts","moderately well",12,250,250,3,20.1919999694824,55.7080012512207,24.1,2.6,10.1599998474121,5.94799987792969,3,11.5999998664856,50.4999999237061,37.9,1.035,21.1799997836351,"none",18,0,"glaciomarine deposits & glaciolacustrine deposits",NA,"marine terrace","no","no",100,"F144BY402ME"
285277,285277,"144B",0.000465258031112521,0.000465258031112521,0.000465258031112521,100,"144B",100,100,"Suffield",318041,164052,"9kvh","Suffield silt loam, 15 to 25 percent slopes",NA,TRUE,95,"inceptisols","aquic dystric eutrochrepts","Fine, illitic, frigid Aquic Dystric Eutrochrepts","moderately well",20,250,250,3,19.3440000152588,55.6060012054443,25.05,2.315,9.74999983608723,6.00199987411499,3,11.2479998779297,50.4019998931885,38.35,0.938333333333333,20.7499997764826,"none",15,0,"glaciomarine deposits & glaciolacustrine deposits",NA,"marine terrace","no","no",100,"F144BY402ME"
285279,285279,"144B",2.74578510164767e-05,2.74578510164767e-05,2.74578510164767e-05,100,"144B",100,100,"Suffield",318047,164054,"9kvk","Suffield silt loam, 25 to 45 percent slopes",NA,TRUE,94,"inceptisols","aquic dystric eutrochrepts","Fine, illitic, frigid Aquic Dystric Eutrochrepts","moderately well",35,250,250,3,18.640000038147,55.4100011444092,25.95,2.08,9.32999983429909,6.04199987411499,3,11.0133332188924,50.3366665395101,38.65,0.86,20.3299997746944,"none",13,0,"glaciomarine deposits & glaciolacustrine deposits",NA,"marine terrace","no","no",100,"F144BY402ME"
285280,285280,"144B",7.62718083791019e-05,7.62718083791019e-05,7.62718083791019e-05,100,"144B",100,100,"Suffield",318050,164055,"9kvl","Suffield very fine sandy loam, 0 to 2 percent",NA,TRUE,90,"inceptisols","aeric haplaquepts","Fine, illitic, nonacid, frigid Aeric Haplaquepts","somewhat poorly",1,250,250,3,20.1919999694824,55.7080012512207,24.1,2.6,10.1599998474121,5.94799987792969,3,11.5999998664856,50.4999999237061,37.9,1.035,21.1799997836351,"none",18,0,"glaciomarine deposits & glaciolacustrine deposits",NA,"marine terrace","no","no",50,"F144BY401ME"
285281,285281,"144B",0.00365647049369414,0.00365647049369414,0.00376409481484745,97.1407648731699,"144B",97.1407648731699,100,"Suffield",318057,164056,"9kvm","Suffield very fine sandy loam, 2 to 8 percent slopes",14.5729165077209,TRUE,93,"inceptisols","aquic dystric eutrochrepts","Fine, illitic, frigid Aquic Dystric Eutrochrepts","moderately well",6,250,250,3,20.1919999694824,55.7080012512207,24.1,2.6,10.1599998474121,5.94799987792969,3,11.5999998664856,50.4999999237061,37.9,1.035,21.1799997836351,"none",18,0,"glaciomarine deposits & glaciolacustrine deposits",NA,"marine terrace","no","no",100,"F144BY402ME"
285282,285282,"144B",0.00171611568852979,0.00171611568852979,0.00171611568852979,100,"144B",100,100,"Suffield",318063,164057,"9kvn","Suffield very fine sandy loam, 8 to 15 percent slopes",14.5662488937378,TRUE,96,"inceptisols","aquic dystric eutrochrepts","Fine, illitic, frigid Aquic Dystric Eutrochrepts","moderately well",12,250,250,3,17.8879999351501,54.2620008850098,27.85,2.08,8.96999987959862,6.04399990081787,3,10.7626665178935,49.953999786377,39.2833333333333,0.86,19.969999819994,"none",15,0,"glaciomarine deposits & glaciolacustrine deposits",NA,"marine terrace","no","no",100,"F144BY402ME"
285283,285283,"144B",0.000100678787060414,0.000100678787060414,0.000100678787060414,100,"144B",100,100,"Suffield",318067,164058,"9kvp","Suffield very fine sandy loam, 15 to 25 percent slopes",NA,TRUE,95,"inceptisols","aquic dystric eutrochrepts","Fine, illitic, frigid Aquic Dystric Eutrochrepts","moderately well",20,250,250,3,16.9759999465942,53.8740007781982,29.15,1.865,8.60999988019466,6.08999990463257,3,10.4586665217082,49.8246664174398,39.7166666666667,0.788333333333333,19.60999982059,"none",13,0,"glaciomarine deposits & glaciolacustrine deposits",NA,"marine terrace","no","no",100,"F144BY402ME"
285290,2673165,"144B",0.0548180741182281,0.102535242876362,0.234994758867206,43.6329913784604,"144B",51.2272376677649,85.1753742051111,"Thorndike",2498884,772666,"2wqn4","Thorndike-Winnecook complex, 3 to 8 percent slopes, rocky",14.270026097695,TRUE,50,"spodosols","lithic haplorthods","Loamy-skeletal, isotic, frigid Lithic Haplorthods","somewhat excessively",4,250,46,40.9782608695652,33.0434782608696,42.1304347826087,7.43478260869565,10.8152173913043,6.75999989360571,4.95000008914782,40.9782608695652,33.0434782608696,42.1304347826087,7.43478260869565,10.8152173913043,6.75999989360571,"none",8,0,"till, subglacial",NA,"ground moraine","no","no",250,"F144BY702ME"
285290,2673165,"144B",0.0548180741182281,0.102535242876362,0.234994758867206,43.6329913784604,"144B",51.2272376677649,85.1753742051111,"Winnecook",2498882,772666,"2wqn4","Thorndike-Winnecook complex, 3 to 8 percent slopes, rocky",14.270026097695,TRUE,30,"spodosols","typic haplorthods","Loamy-skeletal, isotic, frigid Typic Haplorthods","well",7,250,69,34.58,36.84,39.12,8.04,10.01,8.56000006198883,4.78599995613098,38.8260869565217,39.6376811594203,40.7391304347826,8.02898550724638,7.66666666666667,11.0299999713898,"none",8,0,"till, subglacial",NA,"ground moraine","no","yes",250,"F144BY702ME"
285291,2673166,"144B",0.0667546121295576,0.143610662560843,0.278876162427468,51.4962129824181,"144B",51.4962129824181,100,"Winnecook",2498877,772667,"2wqn5","Thorndike-Winnecook complex, 8 to 15 percent slopes, rocky",14.4812042504969,TRUE,30,"spodosols","typic haplorthods","Loamy-skeletal, isotic, frigid Typic Haplorthods","well",12,250,69,34.58,36.84,39.12,8.04,10.01,8.56000006198883,4.78599995613098,38.8260869565217,39.6376811594203,40.7391304347826,8.02898550724638,7.66666666666667,11.0299999713898,"none",8,0,"till, subglacial",NA,"hill","no","yes",250,"F144BY702ME"
285291,2673166,"144B",0.0667546121295576,0.143610662560843,0.278876162427468,51.4962129824181,"144B",51.4962129824181,100,"Thorndike",2498879,772667,"2wqn5","Thorndike-Winnecook complex, 8 to 15 percent slopes, rocky",14.4812042504969,TRUE,55,"spodosols","lithic haplorthods","Loamy-skeletal, isotic, frigid Lithic Haplorthods","somewhat excessively",10,250,46,40.9782608695652,33.0434782608696,42.1304347826087,7.43478260869565,10.8152173913043,6.75999989360571,4.95000008914782,40.9782608695652,33.0434782608696,42.1304347826087,7.43478260869565,10.8152173913043,6.75999989360571,"none",8,0,"till, subglacial",NA,"hill","no","no",250,"F144BY702ME"
285292,2673167,"144B",0.032205008369992,0.0502814269558391,0.128118200774001,39.2461232300125,"144B",44.3163899872422,88.5589355119193,"Winnecook",2498872,772668,"2wqn6","Thorndike-Winnecook complex, 15 to 35 percent slopes, very rocky",14.359653734825,TRUE,30,"spodosols","typic haplorthods","Loamy-skeletal, isotic, frigid Typic Haplorthods","well",25,250,69,34.58,36.84,39.12,8.04,10.01,8.56000006198883,4.78599995613098,38.8260869565217,39.6376811594203,40.7391304347826,8.02898550724638,7.66666666666667,11.0299999713898,"none",8,0,"till, subglacial",NA,"hill","no","yes",250,"F144BY702ME"
285292,2673167,"144B",0.032205008369992,0.0502814269558391,0.128118200774001,39.2461232300125,"144B",44.3163899872422,88.5589355119193,"Thorndike",2498874,772668,"2wqn6","Thorndike-Winnecook complex, 15 to 35 percent slopes, very rocky",14.359653734825,TRUE,55,"spodosols","lithic haplorthods","Loamy-skeletal, isotic, frigid Lithic Haplorthods","somewhat excessively",20,250,46,40.9782608695652,33.0434782608696,42.1304347826087,7.43478260869565,10.8152173913043,6.75999989360571,4.95000008914782,40.9782608695652,33.0434782608696,42.1304347826087,7.43478260869565,10.8152173913043,6.75999989360571,"none",8,0,"till, subglacial",NA,"hill","no","no",250,"F144BY702ME"
285296,2673178,"144B",0.0088322754103,0.0088322754103,0.0115600993258866,76.4031100539231,"144B",76.4031100539231,100,"Adams",2531129,772692,"2wqnk","Adams loamy sand, 3 to 15 percent slopes",14.6838889122009,TRUE,85,"spodosols","typic haplorthods","Sandy, isotic, frigid Typic Haplorthods","somewhat excessively",8,250,250,3.86,70.62,8.92,2.46,11.12,5.5899999588728,4.63399997711182,7.52,86.7,5.66,1.64,3.995,10.049999859184,"none",9,0,"glaciofluvial deposits",NA,"outwash terrace","no","yes",250,"F144BY601ME"
285297,2682515,"144B",0.00363206351501283,0.00363206351501283,0.00363206351501283,100,"144B",100,100,"Allagash",2531108,784658,"2x1cr","Adams-Allagash complex, 15 to 25 percent slopes",14.7252779006958,TRUE,30,"spodosols","typic haplorthods","Coarse-loamy over sandy or sandy-skeletal, isotic, frigid Typic Haplorthods","well",15,250,250,4.2,59.4,24.2,6.4,8.43,9.50000002980232,5.3,4.73333333333333,78.5466666666667,13.4266666666667,4.69333333333333,3.11666666666667,22.5499998554587,"none",5,0,"glaciofluvial deposits & glaciofluvial deposits",NA,"outwash terrace","no","yes",250,"F144BY505ME"
285297,2682515,"144B",0.00363206351501283,0.00363206351501283,0.00363206351501283,100,"144B",100,100,"Adams",2531106,784658,"2x1cr","Adams-Allagash complex, 15 to 25 percent slopes",14.7252779006958,TRUE,55,"spodosols","typic haplorthods","Sandy, isotic, frigid Typic Haplorthods","somewhat excessively",20,250,250,3.86,70.62,8.92,2.46,11.12,5.5899999588728,4.63399997711182,7.52,86.7,5.66,1.64,3.995,10.049999859184,"none",9,0,"glaciofluvial deposits",NA,"outwash terrace","no","yes",250,"F144BY601ME"
285298,2682511,"144B",0.00517733035277344,0.00517733035277344,0.00695363456919158,74.4550249406526,"144B",74.4550249406526,100,"Allagash",2531052,784654,"2x1cm","Allagash-Adams complex, 3 to 15 percent slopes",14.7127771377563,TRUE,55,"spodosols","typic haplorthods","Coarse-loamy over sandy or sandy-skeletal, isotic, frigid Typic Haplorthods","well",5,250,250,4.2,59.4,24.2,6.4,8.43,9.50000002980232,5.3,4.73333333333333,78.5466666666667,13.4266666666667,4.69333333333333,3.11666666666667,22.5499998554587,"none",5,0,"glaciofluvial deposits & glaciofluvial deposits",NA,"outwash terrace","no","yes",250,"F144BY505ME"
285298,2682511,"144B",0.00517733035277344,0.00517733035277344,0.00695363456919158,74.4550249406526,"144B",74.4550249406526,100,"Adams",2531050,784654,"2x1cm","Allagash-Adams complex, 3 to 15 percent slopes",14.7127771377563,TRUE,30,"spodosols","typic haplorthods","Sandy, isotic, frigid Typic Haplorthods","somewhat excessively",10,250,250,3.86,70.62,8.92,2.46,11.12,5.5899999588728,4.63399997711182,7.52,86.7,5.66,1.64,3.995,10.049999859184,"none",9,0,"glaciofluvial deposits",NA,"outwash terrace","no","yes",250,"F144BY601ME"
285299,2673170,"144B",0.00634733989330886,0.397665954526961,0.599884909250071,66.2903747694024,"144B",66.2903747694024,100,"Adams",2458935,772671,"2wqn9","Adams loamy sand, 0 to 8 percent slopes",15.5341478565572,TRUE,85,"spodosols","typic haplorthods","Sandy, isotic, frigid Typic Haplorthods","somewhat excessively",5,250,250,5,84.48,12.16,3.36,2.54,4.5399999320507,4.92800006866455,7.9,91.32,6.74,1.94,1.135,8.99999983236194,"none",18,0,"glaciofluvial deposits",NA,"outwash terrace","no","yes",250,"F144BY601ME"
285300,285300,"144B",0.00587903098986117,0.00587903098986117,0.0059574861024776,98.6830835814489,"144B",98.6830835814489,100,"Allagash",318145,164075,"9kw7","Allagash very fine sandy loam, 0 to 8 percent slopes",14.6819170951843,TRUE,85,"spodosols","typic haplorthods","Coarse-loamy over sandy or sandy-skeletal, mixed, frigid Typic Haplorthods","well",4,250,250,11,65.7799987792969,26.8199996948242,7.4,1.75,8.40000003576279,5.5,11.4066666666667,78.007999420166,16.2819997096062,5.71,1.27,21.9599997326732,"none",0,0,"glaciofluvial deposits","slate","stream terrace & outwash plain","no","yes",250,"F144BY505ME"
285301,285301,"144B",0.0039066420251776,0.0039066420251776,0.0044196177615158,88.3932103630097,"144B",88.3932103630097,100,"Allagash",318148,164076,"9kw8","Allagash very fine sandy loam, 8 to 15 percent slopes",14.6061108907064,TRUE,85,"spodosols","typic haplorthods","Coarse-loamy over sandy or sandy-skeletal, mixed, frigid Typic Haplorthods","well",12,250,250,11,65.7799987792969,26.8199996948242,7.4,1.75,8.40000003576279,5.5,11.4066666666667,78.007999420166,16.2819997096062,5.71,1.27,21.9599997326732,"none",0,0,"glaciofluvial deposits","slate","stream terrace","no","yes",250,"F144BY505ME"
285302,285302,"144B",0.0129112917224144,0.0129112917224144,0.020498303446334,62.9871235744804,"144B",62.9871235744804,100,"Berkshire",318151,164077,"9kw9","Berkshire-Lyman association, strongly sloping, very stony",14.3460898399353,TRUE,50,"spodosols","typic haplorthods","Coarse-loamy, mixed, frigid Typic Haplorthods","well",12,250,250,22.38,63.6,29.09,7.31,5.26200000762939,6.4799998998642,4.72200017929077,24.3666666666667,62.7253336588542,30.9313330078125,6.34333333333333,2.38866668065389,15.9199996888638,"none",10,0,"till, supraglacial meltout","schist, mica","moraine","no","yes",250,"F144BY501ME"
285302,285302,"144B",0.0129112917224144,0.0129112917224144,0.020498303446334,62.9871235744804,"144B",62.9871235744804,100,"Lyman",2421084,164077,"9kw9","Berkshire-Lyman association, strongly sloping, very stony",14.3460898399353,TRUE,25,"spodosols","lithic haplorthods","Loamy, isotic, frigid Lithic Haplorthods","somewhat excessively",12,250,46,10.5434782608696,49.3695652173913,37.8913043478261,6.21739130434783,10.7347825661949,8.67999988794327,4.41086961912072,10.5434782608696,49.3695652173913,37.8913043478261,6.21739130434783,10.7347825661949,8.67999988794327,"none",46,0,"till, supraglacial & till, supraglacial & till, supraglacial","schist, mica & phyllite & granite and gneiss","mountain & hill","no","yes",250,"F144BY702ME"
285304,285304,"144B",0.0760902814751596,0.0760902814751596,0.0803932426517377,94.6476083876621,"144B",94.6476083876621,100,"Swanville",2288658,164079,"9kwc","Boothbay-Swanville association, gently sloping",14.6212589533433,TRUE,30,"inceptisols","aeric epiaquepts","Fine-silty, mixed, active, nonacid, frigid Aeric Epiaquepts","poorly",2,250,250,3,11.84,68.46,19.7,3.475,12.1099998503923,6.04599995613098,3,9.98666666666667,66.2733333333333,23.74,1.385,23.7099997550249,"none",23,NA,"glaciolacustrine deposits & glaciomarine deposits",NA,"lake plain & marine terrace","yes","no",25,"F144BY401ME"
285304,285304,"144B",0.0760902814751596,0.0760902814751596,0.0803932426517377,94.6476083876621,"144B",94.6476083876621,100,"Boothbay",318164,164079,"9kwc","Boothbay-Swanville association, gently sloping",14.6212589533433,TRUE,50,"inceptisols","aquic dystric eutrochrepts","Fine-silty, mixed, frigid Aquic Dystric Eutrochrepts","somewhat poorly",6,250,250,2,10.6560001373291,66.0840005493164,23.26,2.42,11.3999996185303,5.35599996566772,2,8.43000017166138,65.1599981689453,26.41,0.98,26.4600002020597,"none",18,0,"marine deposits & glaciolacustrine deposits",NA,"lakebed","no","no",50,"F144BY401ME"
285306,2669281,"144B",0.00141560476351613,0.128835287841644,0.153827263992652,83.7532206565139,"144B",83.7532206565139,100,"Berkshire",2422903,747269,"2wllv","Berkshire fine sandy loam, 0 to 8 percent slopes, very stony",14.8467261110033,TRUE,88,"spodosols","typic haplorthods","Coarse-loamy, isotic, frigid Typic Haplorthods","well",4,250,250,5,55.8,32.4,1.8,11.9520000338554,9.45000007748604,5.0540000629425,7.2,59.9333333333333,34.8,1.93333333333333,4.37066667973995,25.000000461936,"none",33,0,"till, supraglacial meltout & till, supraglacial meltout & till, supraglacial meltout","schist, mica & granite and gneiss & phyllite","mountain & hill","no","yes",250,"F144BY501ME"
285307,285307,"144B",0.00990008072760742,0.00990008072760742,0.0101626036044393,97.4167753948681,"144B",97.4167753948681,100,"Boothbay",318179,164082,"9kwg","Boothbay silt loam, 3 to 8 percent slopes",14.6113334655762,TRUE,90,"inceptisols","aquic dystric eutrochrepts","Fine-silty, mixed, frigid Aquic Dystric Eutrochrepts","somewhat poorly",6,250,250,2,10.6560001373291,66.0840005493164,23.26,2.42,11.3999996185303,5.35599996566772,2,8.43000017166138,65.1599981689453,26.41,0.98,26.4600002020597,"none",18,0,"marine deposits & glaciolacustrine deposits",NA,"lakebed","no","no",50,"F144BY401ME"
285308,285308,"144B",0.0241339256073154,0.0241339256073154,0.0354807477281609,68.0197773514239,"144B",68.0197773514239,100,"Charles",318181,164083,"9kwh","Charles-Cornish-Wonsqueak complex",14.4350713729858,TRUE,50,"entisols","aeric fluvaquents","Coarse-silty, mixed, nonacid, frigid Aeric Fluvaquents","poorly",1,250,250,0,21.2000007629395,68.8000030517578,10,4.5,18.4999996423721,5.09999990463257,1.86666666666667,22.5626672871908,69.0240024820963,8.41333333333333,3.02666666666667,57.2199984788895,"flood",122,0,"alluvium","slate","flood plain","yes","no",25,"F144BY110ME"
285308,285308,"144B",0.0241339256073154,0.0241339256073154,0.0354807477281609,68.0197773514239,"144B",68.0197773514239,100,"Wonsqueak",318183,164083,"9kwh","Charles-Cornish-Wonsqueak complex",14.4350713729858,TRUE,15,"histosols","terric borosaprists","Loamy, mixed, euic Terric Borosaprists","very poorly",1,250,250,0,26,54,20,63,15.0000005960464,3.79999995231628,7.57333333333333,27.4673335138957,53.7160007222493,18.8166666666667,33.6533333333333,31.5100008994341,"flood",79,0,"organic, unspecified",NA,"swamp","yes","no",0,"F144BY110ME"
285308,285308,"144B",0.0241339256073154,0.0241339256073154,0.0354807477281609,68.0197773514239,"144B",68.0197773514239,100,"Cornish",318182,164083,"9kwh","Charles-Cornish-Wonsqueak complex",14.4350713729858,TRUE,20,"inceptisols","fluvaquentic dystrochrepts","Coarse-silty, mixed, frigid Fluvaquentic Dystrochrepts","somewhat poorly",1,250,250,0,29.6000003814697,61.4000015258789,9,3.125,16.5000006556511,5.5,0,27.8080004628499,64.6253351847331,7.56666666666667,1.545,48.840000629425,"flood",25,0,"alluvium","slate","flood plain","no","no",50,"F144BY110ME"
285312,285312,"144B",0.0353504577475461,0.0353504577475461,0.0523581179941002,67.5166700062243,"144B",67.5166700062243,100,"Colonel",2421071,164087,"9kwm","Colonel-Brayton-Lyman complex, undulating, very stony",14.1534006826339,TRUE,40,"spodosols","aquic haplorthods","Loamy, isotic, frigid, shallow Aquic Haplorthods","somewhat poorly",5,250,250,12.3,53.14,38.08,2.78,8.39,7.21000009402633,5.17999982833862,14.1,58.38,36.6933333333333,2.92666666666667,3.13,12.2100001685321,"none",30,0,"till, lodgment & till, lodgment & till, lodgment","phyllite & granite & schist, mica","hill","no","yes",50,"F144BY502ME"
285312,285312,"144B",0.0353504577475461,0.0353504577475461,0.0523581179941002,67.5166700062243,"144B",67.5166700062243,100,"Brayton",318205,164087,"9kwm","Colonel-Brayton-Lyman complex, undulating, very stony",14.1534006826339,TRUE,30,"inceptisols","aeric endoaquepts","Loamy, mixed, active, nonacid, frigid, shallow Aeric Endoaquepts","poorly",2,250,250,8.92,42.96,24.88,6.16,16.94,10.5100002288818,4.79999995231628,9.64,54.32,29.6266666666667,7.38666666666667,6.06,25.750000834465,"none",25,0,"till, lodgment & till, lodgment","schist, mica & gneiss","till plain","yes","no",25,"F144BY503ME"
285312,285312,"144B",0.0353504577475461,0.0353504577475461,0.0523581179941002,67.5166700062243,"144B",67.5166700062243,100,"Lyman",2421085,164087,"9kwm","Colonel-Brayton-Lyman complex, undulating, very stony",14.1534006826339,TRUE,15,"spodosols","lithic haplorthods","Loamy, isotic, frigid Lithic Haplorthods","somewhat excessively",6,250,46,10.5434782608696,49.3695652173913,37.8913043478261,6.21739130434783,10.7347825661949,8.67999988794327,4.41086961912072,10.5434782608696,49.3695652173913,37.8913043478261,6.21739130434783,10.7347825661949,8.67999988794327,"none",46,0,"till, supraglacial & till, supraglacial & till, supraglacial","schist, mica & phyllite & granite and gneiss","mountain & hill","no","yes",250,"F144BY702ME"
285314,2592336,"144B",0.00764090976341843,0.0120555220324008,0.0176721034279155,68.2178105259246,"144B",68.2178105259246,100,"Chesuncook",2357463,685932,"2t0jr","Chesuncook silt loam, 3 to 8 percent slopes",13.6846477068388,TRUE,85,"spodosols","aquic haplorthods","Coarse-loamy, isotic, frigid Aquic Haplorthods","moderately well",6,250,250,13.92,35.64,52.36,12,3.26,12.4000001549721,4.99200000762939,17.94,37.7933333333333,48.8866666666667,13.32,1.315,27.2900002002716,"none",18,0,"till, lodgment",NA,"ground moraine","no","yes",100,"F144BY501ME"
285315,2592337,"144B",0.00163984388015069,0.00341850245155135,0.00715216114427171,47.7967761435197,"144B",52.2032238564803,91.5590505960417,"Chesuncook",2231461,685933,"2t0js","Chesuncook silt loam, 8 to 15 percent slopes",13.9654997825623,TRUE,85,"spodosols","aquic haplorthods","Coarse-loamy, isotic, frigid Aquic Haplorthods","moderately well",10,250,250,13.92,35.64,52.36,12,3.26,12.4000001549721,4.99200000762939,17.94,37.7933333333333,48.8866666666667,13.32,1.315,27.2900002002716,"none",18,0,"till, lodgment",NA,"drumlinoid ridge","no","yes",100,"F144BY501ME"
285316,2619892,"144B",0.000901532775040984,0.0503988855407429,0.0636799279380166,79.1440681116963,"144B",79.1440681116963,100,"Colonel",2387630,747233,"2ty6n","Colonel fine sandy loam, 3 to 8 percent slopes",14.6908777364095,TRUE,86,"spodosols","aquic haplorthods","Loamy, isotic, frigid, shallow Aquic Haplorthods","somewhat poorly",5,250,250,12,56.5,40.5,3,3.89,6.48000010475516,5.19999980926514,14,59.5,37.5,3,1.63,11.480000179261,"none",30,0,"till, lodgment & till, lodgment & till, lodgment","phyllite & granite & schist, mica","hill & mountain","no","yes",50,"F144BY502ME"
285317,285317,"144B",0.00889786916550602,0.00889786916550602,0.00977294542161236,91.0459312074828,"144B",91.0459312074828,100,"Fryeburg",318229,164092,"9kws","Cornish-Charles-Fryeburg complex, 0 to 8 percent slopes",14.6844447453817,TRUE,20,"inceptisols","fluventic dystrochrepts","Coarse-silty, mixed, frigid Fluventic Dystrochrepts","well",6,250,250,0,21.2000007629395,68.8000030517578,10,5.3,18.0999997854233,5.09999990463257,2.2,36.3360005950928,55.5340023803711,8.13,3.26833333333333,56.7699986696243,"flood",117,0,"alluvium","slate","flood plain","no","no",250,"F144BY110ME"
285317,285317,"144B",0.00889786916550602,0.00889786916550602,0.00977294542161236,91.0459312074828,"144B",91.0459312074828,100,"Charles",318228,164092,"9kws","Cornish-Charles-Fryeburg complex, 0 to 8 percent slopes",14.6844447453817,TRUE,20,"entisols","aeric fluvaquents","Coarse-silty, mixed, nonacid, frigid Aeric Fluvaquents","poorly",1,250,250,0,21.2000007629395,68.8000030517578,10,4.5,18.4999996423721,5.09999990463257,1.86666666666667,22.5626672871908,69.0240024820963,8.41333333333333,3.02666666666667,57.2199984788895,"flood",122,0,"alluvium","slate","flood plain","yes","no",25,"F144BY110ME"
285317,285317,"144B",0.00889786916550602,0.00889786916550602,0.00977294542161236,91.0459312074828,"144B",91.0459312074828,100,"Cornish",318227,164092,"9kws","Cornish-Charles-Fryeburg complex, 0 to 8 percent slopes",14.6844447453817,TRUE,45,"inceptisols","fluvaquentic dystrochrepts","Coarse-silty, mixed, frigid Fluvaquentic Dystrochrepts","somewhat poorly",1,250,250,0,29.6000003814697,61.4000015258789,9,3.125,16.5000006556511,5.5,0,27.8080004628499,64.6253351847331,7.56666666666667,1.545,48.840000629425,"flood",25,0,"alluvium","slate","flood plain","no","no",50,"F144BY110ME"
