"","dmuiid","lmapunitiid","muiid","MLRARSYM","Count","percentmlra","pmlra","mu.total","affinity","LRU","best","ofbest","compname","coiid","areasymbol","areaname","nationalmusym","muname","tgs","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T50_frag","T50_sand","T50_silt","T50_clay","T50_OM","T50_AWC","T50_pH","T150_frag","T150_sand","T150_silt","T150_clay","T150_OM","T150_AWC","flood","humicdepth","ec","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","grpname"
"68976",154986,272526,272526,"111C",4263,0.0419736703094719,0.0419736703094719,0.0482930601630736,86.9144969644444,"111C",86.9144969644444,100,"Houghton",286074,"IN113","Noble County, Indiana","94l5","Edwards muck",18.1719123206855,FALSE,7,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,0,0,0,0,75,20.0000002980232,6.5,0,0,0,0,75,60.0000008940697,"none",203,0,"organic, herbaceous material",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"12-GRR Grand Rapids, Michigan"
"68983",154986,272526,272526,"111C",4263,0.0419736703094719,0.0419736703094719,0.0482930601630736,86.9144969644444,"111C",86.9144969644444,100,"Madaus",286084,"IN113","Noble County, Indiana","94l5","Edwards muck",18.1719123206855,FALSE,8,"inceptisols","histic humaquepts","Coarse-silty over sandy or sandy-skeletal, carbonatic over mixed, mesic Histic Humaquepts","very poorly",1,23,250,0,9.18,35.1,9.72,39.9,9.20000013709068,7.36400020599365,1.49333333333333,28.7666666666667,43.6466666666667,12.2533333333333,18.1560000022252,11.4400000870228,"none",122,0,"organic, herbaceous material & marl & outwash",NA,"depression & till plain & lake plain & outwash plain","yes","no",0,"12-GRR Grand Rapids, Michigan"
"68986",154986,272598,272598,"111C",3600,0.0354457455111656,0.0354457455111656,0.0396808369612757,89.3271115872804,"111C",89.3271115872804,100,"Adrian",286083,"IN087","Lagrange County, Indiana","94nh","Edwards muck",17.9585458267898,FALSE,5,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,86,250,0,0,0,0,75,20.0000002980232,6.5,3.84,37.9733333333333,2.56,2.13333333333333,43.1280000050863,38.2400004267693,"none",86,0,"organic, herbaceous material & outwash",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"12-GRR Grand Rapids, Michigan"
"68987",154986,272598,272598,"111C",3600,0.0354457455111656,0.0354457455111656,0.0396808369612757,89.3271115872804,"111C",89.3271115872804,100,"Edwards",283276,"IN087","Lagrange County, Indiana","94nh","Edwards muck",17.9585458267898,TRUE,75,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",0.5,61,250,0,0,0,0,75,20.0000002980232,6.5,0,10.0866666666667,38.5666666666667,10.68,36.4333333333333,24.4000003635883,"none",203,0,"organic, herbaceous material & marl",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"12-GRR Grand Rapids, Michigan"
"68992",154986,272526,272526,"111C",4263,0.0419736703094719,0.0419736703094719,0.0482930601630736,86.9144969644444,"111C",86.9144969644444,100,"Adrian",286083,"IN113","Noble County, Indiana","94l5","Edwards muck",18.1719123206855,FALSE,5,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,86,250,0,0,0,0,75,20.0000002980232,6.5,3.84,37.9733333333333,2.56,2.13333333333333,43.1280000050863,38.2400004267693,"none",86,0,"organic, herbaceous material & outwash",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"12-GRR Grand Rapids, Michigan"
"69004",154991,161354,161354,"111C",66430,0.654072465085202,0.654072465085202,0.674062347203342,97.0344164451439,"111C",97.0344164451439,100,"Adrian",286086,"IN073","Jasper County, Indiana","5dwz","Gilford fine sandy loam",18.6984534844985,FALSE,5,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,86,250,0,0,0,0,75,20.0000002980232,6.73,3.84,37.9733333333333,2.56,2.13333333333333,43.1280000050863,38.2400004267693,"none",86,0,"organic, herbaceous material & outwash",NA,"depression & till plain & outwash plain & lake plain","yes","no",0,"12-GRR Grand Rapids, Michigan"
"69006",154991,161354,161354,"111C",66430,0.654072465085202,0.654072465085202,0.674062347203342,97.0344164451439,"111C",97.0344164451439,100,"Granby",286087,"IN073","Jasper County, Indiana","5dwz","Gilford fine sandy loam",18.6984534844985,FALSE,5,"mollisols","typic endoaquolls","Sandy, mixed, mesic Typic Endoaquolls","poorly",1,81,250,1,85.5,10,4.5,2.17499999701977,5.00000007450581,6.69999980926514,1.66666666666667,88.5,8,3.5,0.912333331108093,11.9300000928342,"none",25,0,"outwash",NA,"depression & till plain & outwash plain","yes","no",25,"12-GRR Grand Rapids, Michigan"
"69008",154991,161354,161354,"111C",66430,0.654072465085202,0.654072465085202,0.674062347203342,97.0344164451439,"111C",97.0344164451439,100,"Sebewa",286088,"IN073","Jasper County, Indiana","5dwz","Gilford fine sandy loam",18.6984534844985,FALSE,5,"mollisols","typic argiaquolls","Fine-loamy over sandy or sandy-skeletal, mixed, superactive, mesic Typic Argiaquolls","very poorly",1,91,250,9.84,45.04,30,24.96,2.59,9.93999978899956,7,22.6866666666667,62.5266666666667,20.1666666666667,17.3066666666667,1.03,18.6799998227507,"none",36,0,"outwash & outwash",NA,"depression & outwash plain","yes","no",0,"12-GRR Grand Rapids, Michigan"
"69009",154991,161849,161849,"111C",171984,1.69336141555342,1.69336141555342,1.71996588850714,98.4531976400524,"111C",98.4531976400524,100,"Granby",286087,"IN181","White County, Indiana","5fdy","Gilford fine sandy loam",18.7341416556621,FALSE,5,"mollisols","typic endoaquolls","Sandy, mixed, mesic Typic Endoaquolls","poorly",1,81,250,1,85.5,10,4.5,2.17499999701977,5.00000007450581,6.69999980926514,1.66666666666667,88.5,8,3.5,0.912333331108093,11.9300000928342,"none",25,0,"outwash",NA,"depression & till plain & outwash plain","yes","no",25,"12-GRR Grand Rapids, Michigan"
"69011",154991,161849,161849,"111C",171984,1.69336141555342,1.69336141555342,1.71996588850714,98.4531976400524,"111C",98.4531976400524,100,"Gilford",283281,"IN181","White County, Indiana","5fdy","Gilford fine sandy loam",18.7341416556621,TRUE,85,"mollisols","typic endoaquolls","Coarse-loamy, mixed, superactive, mesic Typic Endoaquolls","poorly",1,97,250,6.96,62.08,25.36,12.56,3.02,8.08000007271767,6.5,8.02,75.6733333333333,14.7333333333333,9.59333333333333,1.225,16.350000102073,"none",36,0,"outwash",NA,"depression & outwash plain & lake plain","yes","no",25,"12-GRR Grand Rapids, Michigan"
"69013",154991,161849,161849,"111C",171984,1.69336141555342,1.69336141555342,1.71996588850714,98.4531976400524,"111C",98.4531976400524,100,"Adrian",286086,"IN181","White County, Indiana","5fdy","Gilford fine sandy loam",18.7341416556621,FALSE,5,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,86,250,0,0,0,0,75,20.0000002980232,6.73,3.84,37.9733333333333,2.56,2.13333333333333,43.1280000050863,38.2400004267693,"none",86,0,"organic, herbaceous material & outwash",NA,"depression & till plain & outwash plain & lake plain","yes","no",0,"12-GRR Grand Rapids, Michigan"
"69017",154991,161849,161849,"111C",171984,1.69336141555342,1.69336141555342,1.71996588850714,98.4531976400524,"111C",98.4531976400524,100,"Sebewa",286088,"IN181","White County, Indiana","5fdy","Gilford fine sandy loam",18.7341416556621,FALSE,5,"mollisols","typic argiaquolls","Fine-loamy over sandy or sandy-skeletal, mixed, superactive, mesic Typic Argiaquolls","very poorly",1,91,250,9.84,45.04,30,24.96,2.59,9.93999978899956,7,22.6866666666667,62.5266666666667,20.1666666666667,17.3066666666667,1.03,18.6799998227507,"none",36,0,"outwash & outwash",NA,"depression & outwash plain","yes","no",0,"12-GRR Grand Rapids, Michigan"
"69019",154991,161354,161354,"111C",66430,0.654072465085202,0.654072465085202,0.674062347203342,97.0344164451439,"111C",97.0344164451439,100,"Gilford",283281,"IN073","Jasper County, Indiana","5dwz","Gilford fine sandy loam",18.6984534844985,TRUE,85,"mollisols","typic endoaquolls","Coarse-loamy, mixed, superactive, mesic Typic Endoaquolls","poorly",1,97,250,6.96,62.08,25.36,12.56,3.02,8.08000007271767,6.5,8.02,75.6733333333333,14.7333333333333,9.59333333333333,1.225,16.350000102073,"none",36,0,"outwash",NA,"depression & outwash plain & lake plain","yes","no",25,"12-GRR Grand Rapids, Michigan"
"69038",154994,184954,184954,"111C",2796,0.0275295290136719,0.0275295290136719,0.0292244005057811,94.2004918397766,"111C",94.2004918397766,100,"Williamstown",286201,"IN131","Pulaski County, Indiana","66g8","Miami fine sandy loam, 5 to 10 percent slopes, moderately eroded",18.4247788045464,FALSE,5,"alfisols","aquic hapludalfs","Fine-loamy, mixed, active, mesic Aquic Hapludalfs","moderately well",3,86,250,5.74,40.94,34.22,24.84,1.075,7.39000004529953,6.2779998588562,3.35333333333333,40.36,37.3066666666667,22.3333333333333,0.666666666666667,15.3900000248104,"none",13,0,"till, unspecified",NA,"till plain","no","no",100,"12-GRR Grand Rapids, Michigan"
"69039",154994,184954,184954,"111C",2796,0.0275295290136719,0.0275295290136719,0.0292244005057811,94.2004918397766,"111C",94.2004918397766,100,"Miami",283284,"IN131","Pulaski County, Indiana","66g8","Miami fine sandy loam, 5 to 10 percent slopes, moderately eroded",18.4247788045464,TRUE,75,"alfisols","oxyaquic hapludalfs","Fine-loamy, mixed, active, mesic Oxyaquic Hapludalfs","moderately well",8,79,250,5.74,38.64,39.08,22.28,1.075,7.39000004529953,5.8339999294281,7.80666666666667,40.5466666666667,39.1133333333333,20.34,0.818333333333333,14.6599999908358,"none",13,0,"till, unspecified",NA,"till plain","no","no",100,"12-GRR Grand Rapids, Michigan"
"69040",154994,184954,184954,"111C",2796,0.0275295290136719,0.0275295290136719,0.0292244005057811,94.2004918397766,"111C",94.2004918397766,100,"Metea",286199,"IN131","Pulaski County, Indiana","66g8","Miami fine sandy loam, 5 to 10 percent slopes, moderately eroded",18.4247788045464,FALSE,5,"alfisols","arenic hapludalfs","Loamy, mixed, active, mesic Arenic Hapludalfs","well",3,112,250,0,81,15,4,0.505,4.84000010788441,6.03800012588501,2.04,61,26.5266666666667,12.4733333333333,0.335,17.8800002336502,"none",0,0,"eolian sands & till, unspecified",NA,"till plain & outwash plain","no","no",250,"12-GRR Grand Rapids, Michigan"
"69045",154994,184954,184954,"111C",2796,0.0275295290136719,0.0275295290136719,0.0292244005057811,94.2004918397766,"111C",94.2004918397766,100,"Wawasee",286202,"IN131","Pulaski County, Indiana","66g8","Miami fine sandy loam, 5 to 10 percent slopes, moderately eroded",18.4247788045464,FALSE,5,"alfisols","typic hapludalfs","Fine-loamy, mixed, active, mesic Typic Hapludalfs","well",9,16,250,6.36,52.88,34.68,12.44,1.15,8.84000027179718,6.29599987030029,9.54,50.96,35.68,13.36,0.883333333333333,23.3000004068017,"none",16,0,"till, unspecified",NA,"till plain","no","no",250,"12-GRR Grand Rapids, Michigan"
"69047",154994,184954,184954,"111C",2796,0.0275295290136719,0.0275295290136719,0.0292244005057811,94.2004918397766,"111C",94.2004918397766,100,"Riddles",286200,"IN131","Pulaski County, Indiana","66g8","Miami fine sandy loam, 5 to 10 percent slopes, moderately eroded",18.4247788045464,FALSE,10,"alfisols","typic hapludalfs","Fine-loamy, mixed, active, mesic Typic Hapludalfs","well",1,33,250,7.4,46.08,33.32,20.6,0.945,8.50000008940697,6.49799997329712,7.57333333333333,49,31.4,19.6,0.595,24.8399999141693,"none",0,0,"till, unspecified & till, unspecified & outwash & till, unspecified",NA,"till plain","no","no",250,"12-GRR Grand Rapids, Michigan"
"69049",154997,184934,184934,"111C",291,0.00286519776215255,0.00286519776215255,0.00286519776215255,100,"111C",100,100,"Brady",286126,"IN131","Pulaski County, Indiana","66fm","Homer sandy loam, 0 to 1 percent slopes",18.4509999383356,FALSE,5,"alfisols","aquollic hapludalfs","Coarse-loamy, mixed, active, mesic Aquollic Hapludalfs","somewhat poorly",1,142,250,7.7,68.22,19.54,12.24,1.38,7.96000020205975,6.21400001525879,10.1933333333333,72.3666666666667,16.8066666666667,10.8266666666667,0.46,20.0800004303455,"none",23,0,"outwash & outwash",NA,"outwash plain","no","no",50,"12-GRR Grand Rapids, Michigan"
"69050",154997,160870,160870,"111C",5920,0.0582885592850278,0.0582885592850278,0.0836677502896252,69.6666984390706,"111C",69.6666984390706,100,"Sebewa",286128,"IN085","Kosciusko County, Indiana","5ddc","Homer sandy loam",18.2681480381321,FALSE,5,"mollisols","typic argiaquolls","Fine-loamy over sandy or sandy-skeletal, mixed, superactive, mesic Typic Argiaquolls","very poorly",1,91,250,10.4,45.04,30,24.96,2.59,9.93999978899956,7,23.42,62.5266666666667,20.1666666666667,17.3066666666667,1.03,18.6799998227507,"none",36,0,"outwash & outwash",NA,"depression & outwash plain","yes","no",0,"12-GRR Grand Rapids, Michigan"
"69051",154997,160870,160870,"111C",5920,0.0582885592850278,0.0582885592850278,0.0836677502896252,69.6666984390706,"111C",69.6666984390706,100,"Matherton",286127,"IN085","Kosciusko County, Indiana","5ddc","Homer sandy loam",18.2681480381321,FALSE,5,"alfisols","udollic endoaqualfs","Fine-loamy over sandy or sandy-skeletal, mixed, superactive, mesic Udollic Endoaqualfs","somewhat poorly",1,86,250,12.54,52.64,25.34,22.02,1.65,8.19000032544136,6.33799989700317,25.22,72.48,12.18,15.34,0.776666666666667,15.5100004971027,"none",23,0,"outwash & outwash",NA,"outwash plain & outwash terrace","no","no",50,"12-GRR Grand Rapids, Michigan"
"69052",154997,184934,184934,"111C",291,0.00286519776215255,0.00286519776215255,0.00286519776215255,100,"111C",100,100,"Sebewa",286128,"IN131","Pulaski County, Indiana","66fm","Homer sandy loam, 0 to 1 percent slopes",18.4509999383356,FALSE,5,"mollisols","typic argiaquolls","Fine-loamy over sandy or sandy-skeletal, mixed, superactive, mesic Typic Argiaquolls","very poorly",1,91,250,10.4,45.04,30,24.96,2.59,9.93999978899956,7,23.42,62.5266666666667,20.1666666666667,17.3066666666667,1.03,18.6799998227507,"none",36,0,"outwash & outwash",NA,"depression & outwash plain","yes","no",0,"12-GRR Grand Rapids, Michigan"
"69053",154997,184934,184934,"111C",291,0.00286519776215255,0.00286519776215255,0.00286519776215255,100,"111C",100,100,"Matherton",286127,"IN131","Pulaski County, Indiana","66fm","Homer sandy loam, 0 to 1 percent slopes",18.4509999383356,FALSE,5,"alfisols","udollic endoaqualfs","Fine-loamy over sandy or sandy-skeletal, mixed, superactive, mesic Udollic Endoaqualfs","somewhat poorly",1,86,250,12.54,52.64,25.34,22.02,1.65,8.19000032544136,6.33799989700317,25.22,72.48,12.18,15.34,0.776666666666667,15.5100004971027,"none",23,0,"outwash & outwash",NA,"outwash plain & outwash terrace","no","no",50,"12-GRR Grand Rapids, Michigan"
"69056",154997,160870,160870,"111C",5920,0.0582885592850278,0.0582885592850278,0.0836677502896252,69.6666984390706,"111C",69.6666984390706,100,"Homer",283287,"IN085","Kosciusko County, Indiana","5ddc","Homer sandy loam",18.2681480381321,TRUE,85,"alfisols","aeric endoaqualfs","Fine-loamy over sandy or sandy-skeletal, mixed, active, mesic Aeric Endoaqualfs","somewhat poorly",1,89,250,3.44,57.98,29.68,12.34,1.775,7.09000007808208,6.12799987792969,17.2133333333333,67.6866666666667,22.5066666666667,9.80666666666667,0.888333333333333,14.4400000926107,"none",41,0,"outwash & outwash","limestone","outwash plain & stream terrace","no","no",50,"12-GRR Grand Rapids, Michigan"
"69059",154997,160870,160870,"111C",5920,0.0582885592850278,0.0582885592850278,0.0836677502896252,69.6666984390706,"111C",69.6666984390706,100,"Brady",286126,"IN085","Kosciusko County, Indiana","5ddc","Homer sandy loam",18.2681480381321,FALSE,5,"alfisols","aquollic hapludalfs","Coarse-loamy, mixed, active, mesic Aquollic Hapludalfs","somewhat poorly",1,142,250,7.7,68.22,19.54,12.24,1.38,7.96000020205975,6.21400001525879,10.1933333333333,72.3666666666667,16.8066666666667,10.8266666666667,0.46,20.0800004303455,"none",23,0,"outwash & outwash",NA,"outwash plain","no","no",50,"12-GRR Grand Rapids, Michigan"
"69060",154997,184934,184934,"111C",291,0.00286519776215255,0.00286519776215255,0.00286519776215255,100,"111C",100,100,"Homer",283287,"IN131","Pulaski County, Indiana","66fm","Homer sandy loam, 0 to 1 percent slopes",18.4509999383356,TRUE,85,"alfisols","aeric endoaqualfs","Fine-loamy over sandy or sandy-skeletal, mixed, active, mesic Aeric Endoaqualfs","somewhat poorly",1,89,250,3.44,57.98,29.68,12.34,1.775,7.09000007808208,6.12799987792969,17.2133333333333,67.6866666666667,22.5066666666667,9.80666666666667,0.888333333333333,14.4400000926107,"none",41,0,"outwash & outwash","limestone","outwash plain & stream terrace","no","no",50,"12-GRR Grand Rapids, Michigan"
"69064",154998,184965,184965,"111C",1734,0.0170730340878781,0.0170730340878781,0.0187303345370587,91.1517840436775,"111C",91.1517840436775,100,"Corwin",286283,"IN131","Pulaski County, Indiana","66gm","Odell fine sandy loam, 0 to 1 percent slopes",18.4723900390577,FALSE,5,"mollisols","oxyaquic argiudolls","Fine-loamy, mixed, active, mesic Oxyaquic Argiudolls","moderately well",1,28,250,4.08,49,31.08,19.92,1.67,7.84000006318092,6.19200008392334,5.70666666666667,39.6666666666667,39.6133333333333,20.72,1.14333333333333,13.7000000290573,"none",28,0,"till, unspecified",NA,"till plain","no","no",100,"12-GRR Grand Rapids, Michigan"
"69067",154998,184965,184965,"111C",1734,0.0170730340878781,0.0170730340878781,0.0187303345370587,91.1517840436775,"111C",91.1517840436775,100,"Odell",283288,"IN131","Pulaski County, Indiana","66gm","Odell fine sandy loam, 0 to 1 percent slopes",18.4723900390577,TRUE,90,"mollisols","aquic argiudolls","Fine-loamy, mixed, superactive, mesic Aquic Argiudolls","somewhat poorly",1,79,250,4.64,41.56,36.28,22.16,2.23,7.84000006318092,6.5,5.93333333333333,40.3733333333333,39.34,20.2866666666667,1.34,14.0300000328571,"none",28,0,"till, unspecified",NA,"outwash plain & lake plain & till plain","no","no",50,"12-GRR Grand Rapids, Michigan"
"69069",154998,184965,184965,"111C",1734,0.0170730340878781,0.0170730340878781,0.0187303345370587,91.1517840436775,"111C",91.1517840436775,100,"Darroch",286344,"IN131","Pulaski County, Indiana","66gm","Odell fine sandy loam, 0 to 1 percent slopes",18.4723900390577,FALSE,5,"mollisols","aquic argiudolls","Fine-loamy, mixed, superactive, mesic Aquic Argiudolls","somewhat poorly",1,74,250,0,56.8,29.12,14.08,2.46,8.86000010371208,6.6519998550415,0,55.2333333333333,30.6866666666667,14.08,1.32,23.6700001955032,"none",38,0,"lacustrine deposits",NA,"till plain","no","no",50,"12-GRR Grand Rapids, Michigan"
"69074",154999,184966,184966,"111C",11608,0.114292837192669,0.114292837192669,0.114294924472832,99.9981737770314,"111C",99.9981737770314,100,"Francesville",283289,"IN131","Pulaski County, Indiana","66gn","Odell-Francesville fine sandy loams, 0 to 1 percent slopes",18.581137969416,TRUE,40,"mollisols","aquic argiudolls","Fine-loamy, mixed, superactive, mesic Aquic Argiudolls","somewhat poorly",1,69,142,6.2,54.4,25.8,19.8,2.3,7.90000006556511,6.5,7.38028169014085,53.5281690140845,31.4788732394366,14.9929577464789,1.29929577464789,12.7500000279397,"none",30,0,"till, unspecified","limestone","till plain","no","no",50,"12-GRR Grand Rapids, Michigan"
"69076",154999,184966,184966,"111C",11608,0.114292837192669,0.114292837192669,0.114294924472832,99.9981737770314,"111C",99.9981737770314,100,"Darroch",286349,"IN131","Pulaski County, Indiana","66gn","Odell-Francesville fine sandy loams, 0 to 1 percent slopes",18.581137969416,FALSE,5,"mollisols","aquic argiudolls","Fine-loamy, mixed, superactive, mesic Aquic Argiudolls","somewhat poorly",1,74,250,0,56.8,29.12,14.08,2.46,8.86000010371208,6.6519998550415,0,55.2333333333333,30.6866666666667,14.08,1.32,23.6700001955032,"none",38,0,"lacustrine deposits",NA,"till plain","no","no",50,"12-GRR Grand Rapids, Michigan"
"69077",154999,184966,184966,"111C",11608,0.114292837192669,0.114292837192669,0.114294924472832,99.9981737770314,"111C",99.9981737770314,100,"Brookston",286284,"IN131","Pulaski County, Indiana","66gn","Odell-Francesville fine sandy loams, 0 to 1 percent slopes",18.581137969416,FALSE,5,"mollisols","typic argiaquolls","Fine-loamy, mixed, superactive, mesic Typic Argiaquolls","poorly",1,122,250,5.54,35.46,37.76,26.78,2.975,9.41999989748001,6.86199991226196,6.59333333333333,36.2733333333333,36.8533333333333,26.8733333333333,1.63833333333333,24.7400000095367,"none",23,0,"till, unspecified",NA,"depression & till plain","yes","no",25,"12-GRR Grand Rapids, Michigan"
"69078",154999,184966,184966,"111C",11608,0.114292837192669,0.114292837192669,0.114294924472832,99.9981737770314,"111C",99.9981737770314,100,"Navunon",286285,"IN131","Pulaski County, Indiana","66gn","Odell-Francesville fine sandy loams, 0 to 1 percent slopes",18.581137969416,FALSE,5,"mollisols","typic argiaquolls","Fine-loamy, mixed, superactive, mesic Typic Argiaquolls","poorly",1,61,109,2.08,50.38,26.92,22.7,2.515,9.41999989748001,6.86199991226196,5.6605504587156,53.1559633027523,28.6238532110092,18.2201834862385,1.38990825688073,16.5699998885393,"none",23,0,"till, unspecified","limestone, unspecified","depression","yes","no",25,"12-GRR Grand Rapids, Michigan"
"69079",154999,184966,184966,"111C",11608,0.114292837192669,0.114292837192669,0.114294924472832,99.9981737770314,"111C",99.9981737770314,100,"Odell",284072,"IN131","Pulaski County, Indiana","66gn","Odell-Francesville fine sandy loams, 0 to 1 percent slopes",18.581137969416,TRUE,45,"mollisols","aquic argiudolls","Fine-loamy, mixed, superactive, mesic Aquic Argiudolls","somewhat poorly",1,79,250,4.64,41.56,36.28,22.16,2.23,7.84000006318092,6.5,5.93333333333333,40.3733333333333,39.34,20.2866666666667,1.34,14.0300000328571,"none",28,0,"till, unspecified",NA,"till plain","no","no",50,"12-GRR Grand Rapids, Michigan"
"69080",155000,184970,184970,"111C",23049,0.226941385635237,0.226941385635237,0.233274193648857,97.2852513539701,"111C",97.2852513539701,100,"Medaryville",286289,"IN131","Pulaski County, Indiana","66gs","Rensselaer-Radioville loams, 0 to 1 percent slopes",18.5024292010615,FALSE,10,"mollisols","aquic argiudolls","Sandy over loamy, mixed, semiactive, mesic Aquic Argiudolls","somewhat poorly",1,81,250,0,73.6,14.84,11.56,2.01,7.61999994516373,6.5,0,48.0733333333333,27.9,24.0266666666667,1.03833333333333,20.0199995189905,"none",28,0,"outwash & lacustrine deposits",NA,"lake plain","no","no",50,"12-GRR Grand Rapids, Michigan"
"69083",155000,184970,184970,"111C",23049,0.226941385635237,0.226941385635237,0.233274193648857,97.2852513539701,"111C",97.2852513539701,100,"Rensselaer",283291,"IN131","Pulaski County, Indiana","66gs","Rensselaer-Radioville loams, 0 to 1 percent slopes",18.5024292010615,TRUE,45,"mollisols","typic argiaquolls","Fine-loamy, mixed, superactive, mesic Typic Argiaquolls","poorly",1,97,250,7.44,34,43.56,22.44,4.28,10.1399998366833,6.69999980926514,8.47333333333333,41.8533333333333,37.8066666666667,20.34,2.31833333333333,26.3200002163649,"none",38,0,"outwash",NA,"lake plain","yes","no",25,"12-GRR Grand Rapids, Michigan"
"69084",155000,184970,184970,"111C",23049,0.226941385635237,0.226941385635237,0.233274193648857,97.2852513539701,"111C",97.2852513539701,100,"Granby",286290,"IN131","Pulaski County, Indiana","66gs","Rensselaer-Radioville loams, 0 to 1 percent slopes",18.5024292010615,FALSE,5,"mollisols","typic endoaquolls","Sandy, mixed, mesic Typic Endoaquolls","poorly",1,250,250,1,85.5,10,4.5,2.17499999701977,5.00000007450581,6.69999980926514,1.66666666666667,88.5,8,3.5,0.912333331108093,11.9300000928342,"none",25,0,"outwash",NA,"depression & outwash plain","yes","no",25,"12-GRR Grand Rapids, Michigan"
"69086",155000,184970,184970,"111C",23049,0.226941385635237,0.226941385635237,0.233274193648857,97.2852513539701,"111C",97.2852513539701,100,"Gilford",286291,"IN131","Pulaski County, Indiana","66gs","Rensselaer-Radioville loams, 0 to 1 percent slopes",18.5024292010615,FALSE,5,"mollisols","typic endoaquolls","Coarse-loamy, mixed, superactive, mesic Typic Endoaquolls","poorly",1,97,250,6.96,62.08,25.36,12.56,3.3,8.08000007271767,6.5,8.02,75.6733333333333,14.7333333333333,9.59333333333333,1.525,16.350000102073,"none",36,0,"outwash",NA,"depression & outwash plain","yes","no",25,"12-GRR Grand Rapids, Michigan"
"69088",155000,184970,184970,"111C",23049,0.226941385635237,0.226941385635237,0.233274193648857,97.2852513539701,"111C",97.2852513539701,100,"Radioville",283292,"IN131","Pulaski County, Indiana","66gs","Rensselaer-Radioville loams, 0 to 1 percent slopes",18.5024292010615,TRUE,35,"mollisols","typic argiaquolls","Fine-loamy, mixed, superactive, mesic Typic Argiaquolls","poorly",1,107,250,6.48,48.12,32.64,19.24,4.3,10.3799997270107,6.69999980926514,8.15333333333333,42.68,36.18,21.14,2.38333333333333,26.5100000798702,"none",46,0,"outwash & lacustrine deposits",NA,"depression & lake plain","yes","no",25,"12-GRR Grand Rapids, Michigan"
"69090",155001,184971,184971,"111C",5164,0.050844952727683,0.050844952727683,0.052788210559153,96.3187654764459,"111C",96.3187654764459,100,"Radioville",284367,"IN131","Pulaski County, Indiana","66gt","Radioville-Mermill loams, 0 to 1 percent slopes",18.4979674642061,TRUE,45,"mollisols","typic argiaquolls","Fine-loamy, mixed, superactive, mesic Typic Argiaquolls","poorly",1,107,250,6.48,48.12,32.64,19.24,4.3,10.3799997270107,6.69999980926514,8.15333333333333,42.68,36.18,21.14,2.38333333333333,26.5100000798702,"none",46,0,"outwash & lacustrine deposits",NA,"depression & lake plain","yes","no",25,"12-GRR Grand Rapids, Michigan"
"69093",155001,184971,184971,"111C",5164,0.050844952727683,0.050844952727683,0.052788210559153,96.3187654764459,"111C",96.3187654764459,100,"Strole",286287,"IN131","Pulaski County, Indiana","66gt","Radioville-Mermill loams, 0 to 1 percent slopes",18.4979674642061,FALSE,5,"mollisols","aquic argiudolls","Fine, illitic, mesic Aquic Argiudolls","somewhat poorly",1,31,250,0,19.16,47.58,33.26,2.62,9.09999991208315,6.57599992752075,0,11.72,43.86,44.42,1.57333333333333,20.3399998024106,"none",31,0,"lacustrine deposits",NA,"lake plain","no","no",50,"12-GRR Grand Rapids, Michigan"
"69094",155001,184971,184971,"111C",5164,0.050844952727683,0.050844952727683,0.052788210559153,96.3187654764459,"111C",96.3187654764459,100,"Mermill",283294,"IN131","Pulaski County, Indiana","66gt","Radioville-Mermill loams, 0 to 1 percent slopes",18.4979674642061,TRUE,40,"alfisols","mollic epiaqualfs","Fine-loamy, mixed, active, mesic Mollic Epiaqualfs","poorly",1,71,250,0.54,35.06,40.62,24.32,2.975,9.41999989748001,6.60799989700317,2.95333333333333,23.7866666666667,46.8066666666667,29.4066666666667,1.56166666666667,24.7400003522635,"none",23,0,"outwash & till, unspecified",NA,"depression & lake plain","yes","no",25,"12-GRR Grand Rapids, Michigan"
"69095",155001,184971,184971,"111C",5164,0.050844952727683,0.050844952727683,0.052788210559153,96.3187654764459,"111C",96.3187654764459,100,"Conover",286286,"IN131","Pulaski County, Indiana","66gt","Radioville-Mermill loams, 0 to 1 percent slopes",18.4979674642061,FALSE,5,"alfisols","udollic endoaqualfs","Fine-loamy, mixed, active, mesic Udollic Endoaqualfs","somewhat poorly",1,69,250,3.76,38.32,37.84,23.84,2.29,8.95999982953072,6.27599994659424,5.79333333333333,42.14,38.0133333333333,19.8466666666667,1.26333333333333,14.0499997865409,"none",28,0,"till, unspecified",NA,"till plain","no","no",50,"12-GRR Grand Rapids, Michigan"
