"ES","MLRARSYM","Series","coiid","muname"
"F111AY009IN","111A","Hennepin",250692,"Hennepin-Miamian silt loams, 35 to 50 percent slopes, moderately eroded"
"F111AY009IN","111A","Hennepin",248431,"Hennepin and Miamian silt loams, 25 to 50 percent slopes, moderately eroded"
"F111AY009IN","111A","Hennepin",250690,"Hennepin-Miamian silt loams, 18 to 35 percent slopes, moderately eroded"
"F111AY009IN","111A","Hennepin",2637634,"Urban land-Hennepin loam complex, 18 to 50 percent slopes"
"F111AY009IN","111A","Hennepin",250694,"Hennepin-Miamian complex, 12 to 25 percent slopes, severely eroded"
"F111AY009IN","111A","Hennepin",247219,"Miamian and Hennepin silt loams, 25 to 50 percent slopes"
"F111AY009IN","111A","Hennepin",882322,"Hennepin-Miamian silt loams, 25 to 50 percent slopes, eroded"
"F111AY009IN","111A","Hennepin",238385,"Hennepin loam, 18 to 25 percent slopes"
"F111AY009IN","111A","Hennepin",247217,"Miamian and Hennepin silt loams, 18 to 25 percent slopes"
"F111AY009IN","111A","Hennepin",1097236,"Hennepin-Wynn silt loams, 18 to 25 percent slopes, eroded"
"F111AY004IN","111A","Henshaw",246680,"Henshaw silt loam, 0 to 2 percent slopes"
"F111AY004IN","111A","Henshaw",250179,"Henshaw silt loam, 0 to 4 percent slopes"
"F111AY004IN","111A","Henshaw",250482,"Henshaw silt loam, 2 to 6 percent slopes"
"F111AY004IN","111A","Henshaw",250480,"Henshaw silt loam, 0 to 2 percent slopes"
"F111AY004IN","111A","Henshaw Variant",246682,"Henshaw silt loam, dark variant, 0 to 2 percent slopes"
"F111AY009IN","111A","Hickory",249471,"Hickory silt loam, 20 to 35 percent slopes, eroded"
"F111AY004IN","111A","Holton",1732041,"Holton silt loam, 0 to 2 percent slopes, occasionally flooded, very brief duration"
"F111AY014IN","111A","Homer",240190,"Homer silt loam"
"F111AY014IN","111A","Homer",240192,"Homer silt loam, limestone substratum"
"F111AY014IN","111A","Homer",238837,"Homer silt loam"
"F111AY014IN","111A","Homer",250485,"Homer silt loam, 0 to 2 percent slopes"
"F111AY003IN","111A","Houghton",1329881,"Houghton muck, undrained, 0 to 1 percent slopes"
"F111AY003IN","111A","Houghton",239259,"Houghton muck, drained, 0 to 1 percent slopes"
"F111AY003IN","111A","Houghton",243300,"Houghton muck, undrained, 0 to 1 percent slopes"
"F111AY003IN","111A","Houghton",238487,"Houghton muck"
"F111AY003IN","111A","Houghton",240147,"Houghton muck, drained, 0 to 1 percent slopes"
"F111AY003IN","111A","Houghton",2638504,"Urban land-Houghton muck complex, 0 to 2 percent slopes, drained"
"F111AY003IN","111A","Houghton",243407,"Houghton muck, undrained"
"F111AY014IN","111A","Ionia",250488,"Ionia silt loam, 0 to 2 percent slopes"
"F111AY014IN","111A","Ionia",250490,"Ionia silt loam, 2 to 6 percent slopes"
"R111AY016IN","111A","Kane",250492,"Kane silt loam, 0 to 2 percent slopes"
"F111AY009IN","111A","Kendallville",2504242,"Kendallville silt loam, 2 to 6 percent slopes"
"F111AY009IN","111A","Kendallville",881249,"Kendallville-Eldean silt loams, 12 to 18 percent slopes, eroded"
"F111AY009IN","111A","Kendallville",244996,"Kendallville silt loam, 0 to 2 percent slopes"
"F111AY009IN","111A","Kendallville",247927,"Kendallville silt loam, 6 to 12 percent slopes, eroded"
"F111AY009IN","111A","Kendallville",250496,"Kendallville silt loam, 6 to 12 percent slopes, moderately eroded"
"F111AY009IN","111A","Kendallville",880664,"Kendallville-Eldean silt loams, 6 to 12 percent slopes, eroded"
"F111AY009IN","111A","Kendallville",244998,"Kendallville silt loam, 6 to 12 percent slopes, eroded"
"F111AY009IN","111A","Kendallville",249488,"Kendallville-Eldean complex, 12 to 20 percent slopes, eroded"
"F111AY009IN","111A","Kendallville",250494,"Kendallville silt loam, 0 to 2 percent slopes"
"F111AY009IN","111A","Kendallville",250136,"Casco-Kendallville complex, 18 to 35 percent slopes"
"F111AY009IN","111A","Kendallville",250495,"Kendallville silt loam, 2 to 6 percent slopes"
"F111AY009IN","111A","Kendallville",284524,"Miami-Kendallville loams, 12 to 18 percent slopes, eroded"
"F111AY009IN","111A","Kendallville",249483,"Kendallville-Eldean complex, 6 to 12 percent slopes, eroded"
"F111AY009IN","111A","Kendallville",250200,"Miamian-Kendallville silt loams, 6 to 12 percent slopes, eroded"
"F111AY009IN","111A","Kendallville",882318,"Miamian-Kendallville silt loams, 18 to 25 percent slopes, eroded"
"F111AY009IN","111A","Kendallville",883010,"Miami-Kendallville silt loams, 18 to 25 percent slopes, eroded"
"F111AY009IN","111A","Kendallville",883012,"Miami-Kendallville silt loams, 25 to 50 percent slopes, eroded"
"F111AY009IN","111A","Kendallville",246687,"Kendallville clay loam, 6 to 12 percent slopes, severely eroded"
"F111AY009IN","111A","Kendallville",250497,"Kendallville silt loam, 12 to 18 percent slopes, moderately eroded"
"F111AY009IN","111A","Kendallville",246688,"Kendallville clay loam, 12 to 18 percent slopes, severely eroded"
"F111AY009IN","111A","Kendallville",249477,"Kendallville silt loam, 0 to 2 percent slopes"
"F111AY009IN","111A","Kendallville",250197,"Miamian-Kendallville silt loams, 2 to 6 percent slopes"
"F111AY009IN","111A","Kendallville",250167,"Eldean-Kendallville loams, 2 to 6 percent slopes"
"F111AY009IN","111A","Kendallville",883731,"Rodman-Kendallville complex, 25 to 50 percent slopes, eroded"
"F111AY009IN","111A","Kendallville",250194,"Miamian-Kendallville silt loams, 0 to 2 percent slopes"
"F111AY009IN","111A","Kendallville",250169,"Eldean-Kendallville loams, 6 to 12 percent slopes, eroded"
"F111AY009IN","111A","Kendallville",249492,"Kendallville-Eldean complex, 20 to 35 percent slopes, eroded"
"F111AY009IN","111A","Kendallville",882321,"Miamian-Kendallville silt loams, 25 to 50 percent slopes, eroded"
"F111AY009IN","111A","Kendallville",250202,"Miamian-Kendallville silt loams, 12 to 18 percent slopes, eroded"
"F111AY009IN","111A","Kendallville",246686,"Kendallville silt loam, 6 to 12 percent slopes, moderately eroded"
"F111AY009IN","111A","Kendallville",250134,"Casco-Kendallville complex, 12 to 18 percent slopes"
"F111AY009IN","111A","Kendallville",248435,"Kendallville silt loam, 0 to 2 percent slopes"
"F111AY009IN","111A","Kendallville",250165,"Eldean-Kendallville loams, 0 to 2 percent slopes"
"F111AY009IN","111A","Kendallville",245169,"Kendallville silt loam, 2 to 6 percent slopes"
"F111AY009IN","111A","Kendallville",883728,"Rodman-Kendallville complex, 18 to 25 percent slopes, eroded"
"F111AY009IN","111A","Kendallville",246685,"Kendallville silt loam, 2 to 6 percent slopes, moderately eroded"
"F111AY005IN","111A","Kinn",249497,"Kinn silt loam, occasionally flooded"
"F111AY007IN","111A","Kokomo",2144776,"Kokomo silty clay loam, 0 to 2 percent slopes"
"F111AY007IN","111A","Kokomo",2496430,"Kokomo silty clay loam, 0 to 1 percent slopes"
"F111AY007IN","111A","Kokomo",240197,"Kokomo mucky silt loam, stratified substratum"
"F111AY007IN","111A","Kokomo",2579143,"Kokomo silt loam, overwash, 0 to 2 percent slopes"
"F111AY007IN","111A","Kokomo",245000,"Kokomo-Urban land complex"
"F111AY007IN","111A","Kokomo",240198,"Kokomo mucky silty clay loam, gravelly substratum"
"F111AY007IN","111A","Kokomo",240195,"Kokomo silty clay loam, gravelly substratum"
"F111AY007IN","111A","Kokomo",2454993,"Kokomo silt loam, 0 to 1 percent slopes"
"F111AY007IN","111A","Kokomo",2637689,"Kokomo silty clay loam-Urban land complex, 0 to 2 percent slopes"
"F111AY007IN","111A","Kokomo",240196,"Kokomo silty clay loam, stratified substratum"
NA,"111A","Lake beach",238840,"Lake beach"
"F111AY005IN","111A","Landes",248438,"Landes sandy loam"
"F111AY005IN","111A","Landes",1089431,"Rossburg and Landes soils, 0 to 2 percent slopes, frequently flooded, brief duration"
"F111AY005IN","111A","Landes",243685,"Landes loam, rarely flooded"
"F111AY005IN","111A","Lanier",248440,"Lanier sandy loam"
"F111AY005IN","111A","Lash",243301,"Lash loam, 0 to 1 percent slopes, frequently flooded, brief duration"
"F111AY019IN","111A","Latham",249510,"Latham silt loam, 12 to 20 percent slopes, eroded"
"F111AY009IN","111A","Lewisburg",281337,"Lewisburg-Celina clay loams, 2 to 6 percent slopes, eroded"
"F111AY009IN","111A","Lewisburg",281368,"Lewisburg clay loam, 6 to 12 percent slopes, severely eroded"
"F111AY009IN","111A","Lewisburg",250204,"Miamian-Lewisburg silt loams, 0 to 2 percent slopes"
"F111AY009IN","111A","Lewisburg",2379767,"Crosby-Lewisburg silt loams, 0 to 2 percent slopes"
"F111AY009IN","111A","Lewisburg",250526,"Miami and Lewisburg silt loams, 25 to 50 percent slopes, moderately eroded"
"F111AY009IN","111A","Lewisburg",247929,"Lewisburg-Celina silt loams, 2 to 6 percent slopes"
"F111AY009IN","111A","Lewisburg",2504171,"Crosby-Lewisburg silt loams, 2 to 6 percent slopes"
"F111AY009IN","111A","Lewisburg",285787,"Crosby-Lewisburg silt loams, 0 to 2 percent slopes"
"F111AY009IN","111A","Lewisburg",245002,"Lewisburg-Crosby complex, 2 to 6 percent slopes"
"F111AY009IN","111A","Lewisburg",247950,"Odell-Lewisburg complex, 0 to 2 percent slopes"
"F111AY009IN","111A","Lewisburg",2375404,"Miamian-Lewisburg silt loams, 2 to 6 percent slopes"
"F111AY009IN","111A","Lewisburg",246043,"Lewisburg silt loam, 2 to 6 percent slopes"
"F111AY009IN","111A","Lewisburg",247954,"Odell-Lewisburg complex, 2 to 6 percent slopes"
"F111AY009IN","111A","Lewisburg",285705,"Lewisburg-Celina silt loams, 2 to 6 percent slopes"
"F111AY009IN","111A","Lewisburg",248442,"Lewisburg silt loam, 2 to 6 percent slopes"
"F111AY014IN","111A","Libre",249519,"Libre silt loam, 6 to 12 percent slopes, eroded"
"F111AY001IN","111A","Linwood",250180,"Linwood muck"
"F111AY001IN","111A","Linwood",250498,"Linwood muck"
"F111AY001IN","111A","Linwood",246804,"Linwood muck"
"F111AY001IN","111A","Linwood",250941,"Linwood muck, undrained"
"F111AY001IN","111A","Linwood",250944,"Linwood mucky silt loam, drained"
"F111AY001IN","111A","Linwood",247185,"Linwood muck"
"F111AY001IN","111A","Linwood",246046,"Linwood muck"
"R111AY016IN","111A","Lippincott",2570236,"Lippincott silty clay loam, 0 to 2 percent slopes"
"R111AY016IN","111A","Lippincott",250952,"Lippincott-Urban land complex"
"R111AY016IN","111A","Lippincott",250947,"Lippincott mucky silt loam"
"F111AY005IN","111A","Lobdell",240918,"Lobdell silt loam, frequently flooded"
"R111AY017IN","111A","Lorenzo",248447,"Lorenzo-Rodman complex, 12 to 18 percent slopes, moderately eroded"
"R111AY017IN","111A","Lorenzo",247186,"Lorenzo-Rodman gravelly loams, 18 to 50 percent slopes, moderately eroded"
"R111AY017IN","111A","Lorenzo",248445,"Lorenzo-Rodman complex, 4 to 12 percent slopes, moderately eroded"
"F111AY009IN","111A","Losantville",2375480,"Losantville clay loam, 6 to 12 percent slopes, severely eroded"
"F111AY009IN","111A","Losantville",243691,"Losantville silt loam, 18 to 30 percent slopes, eroded"
"F111AY009IN","111A","Losantville",239053,"Losantville silt loam, stony subsoil, 2 to 6 percent slopes, eroded"
"F111AY009IN","111A","Losantville",243697,"Losantville silt loam, stony subsoil, 6 to 12 percent slopes, eroded"
"F111AY009IN","111A","Losantville",243694,"Losantville clay loam, 12 to 18 percent slopes, severely eroded"
"F111AY009IN","111A","Losantville",285664,"Miamian-Losantville clay loams, 6 to 12 percent slopes, severely eroded"
"F111AY009IN","111A","Losantville",243700,"Losantville silt loam, stony subsoil, 18 to 30 percent slopes, eroded"
"F111AY009IN","111A","Losantville",239056,"Losantville clay loam, stony subsoil, 12 to 18 percent slopes, severely eroded"
"F111AY009IN","111A","Losantville",243688,"Losantville silt loam, 6 to 12 percent slopes, eroded"
"F111AY009IN","111A","Losantville",251223,"Celina-Losantville silt loams, 2 to 6 percent slopes"
"F111AY009IN","111A","Losantville",285679,"Miamian-Losantville clay loams, 12 to 18 percent slopes, severely eroded"
"F111AY009IN","111A","Losantville",243699,"Losantville silt loam, stony subsoil, 12 to 18 percent slopes, eroded"
"F111AY009IN","111A","Losantville",243690,"Losantville silt loam, 12 to 18 percent slopes, eroded"
"F111AY009IN","111A","Losantville",2504212,"Losantville clay loam, stony subsoil, 6 to 12 percent slopes, severely eroded"
"F111AY009IN","111A","Losantville",243703,"Losantville clay loam, stony subsoil, 12 to 18 percent slopes, severely eroded"
"F111AY009IN","111A","Losantville",243412,"Losantville silt loam, 12 to 18 percent slopes, eroded"
"F111AY009IN","111A","Losantville",243410,"Losantville silt loam, 6 to 12 percent slopes, eroded"
"F111AY009IN","111A","Losantville",239052,"Losantville clay loam, 12 to 18 percent slopes, severely eroded"
"F111AY009IN","111A","Losantville",243418,"Losantville loam, stony subsoil, 2 to 6 percent slopes, eroded"
"F111AY009IN","111A","Losantville",243686,"Losantville silt loam, 2 to 6 percent slopes, eroded"
"F111AY009IN","111A","Losantville",243408,"Losantville silt loam, 2 to 6 percent slopes, eroded"
"F111AY009IN","111A","Losantville",251227,"Celina-Losantville silt loams, 2 to 6 percent slopes, eroded"
"F111AY009IN","111A","Losantville",243443,"Miami-Crosby-Losantville silt loams, stony subsoil, 2 to 6 percent slopes, eroded"
"F111AY009IN","111A","Losantville",243305,"Losantville clay loam, 10 to 15 percent slopes, severely eroded"
"F111AY009IN","111A","Losantville",239050,"Losantville loam, 18 to 25 percent slopes"
"F111AY009IN","111A","Losantville",243695,"Losantville silt loam, stony subsoil, 2 to 6 percent slopes, eroded"
"F111AY009IN","111A","Losantville",239048,"Losantville silt loam, 2 to 6 percent slopes, eroded"
"F111AY009IN","111A","Losantville",243416,"Losantville clay loam, 12 to 18 percent slopes, severely eroded"
"F111AY009IN","111A","Loudonville",250182,"Loudonville silt loam, 6 to 18 percent slopes"
"F111AY009IN","111A","Loudonville",250181,"Loudonville silt loam, 2 to 6 percent slopes"
"F111AY009IN","111A","Loudonville",250183,"Loudonville silt loam, 18 to 50 percent slopes"
NA,"111A","Made land",239278,"Made land"
NA,"111A","Made land",240200,"Made land"
NA,"111A","Made land",1201539,"Made land"
NA,"111A","Made land",238841,"Made land"
"R111AY016IN","111A","Mahalasville",1130559,"Mahalasville silt loam, 0 to 2 percent slopes"
"R111AY016IN","111A","Mahalasville",239615,"Mahalasville silty clay loam, clayey subsoil"
"R111AY016IN","111A","Mahalasville",2638513,"Urban land-Mahalasville silty clay loam complex, 0 to 2 percent slopes"
"R111AY016IN","111A","Mahalasville",240201,"Mahalasville silt loam"
"R111AY016IN","111A","Mahalasville",243422,"Mahalasville silt loam"
"R111AY016IN","111A","Mahalasville",240203,"Mahalasville silty clay loam, limestone substratum"
"F111AY012IN","111A","Markland",249527,"Markland silty clay loam, 12 to 20 percent slopes, eroded"
"F111AY012IN","111A","Markland",249524,"Markland silty clay loam, 6 to 12 percent slopes, eroded"
"F111AY012IN","111A","Markland",249529,"Markland silty clay loam, 20 to 35 percent slopes, eroded"
"F111AY012IN","111A","Markland",249521,"Markland silt loam, 2 to 6 percent slopes"
"F111AY015IN","111A","Martinsville",242805,"Martinsville silt loam, 2 to 6 percent slopes, eroded"
"F111AY015IN","111A","Martinsville",242804,"Martinsville silt loam, 0 to 2 percent slopes"
"F111AY015IN","111A","Martinsville",239617,"Martinsville loam, 2 to 6 percent slopes, eroded"
"F111AY015IN","111A","Martinsville",2637599,"Martinsville silt loam-Urban land complex, 2 to 6 percent slopes, eroded"
"F111AY015IN","111A","Martinsville",238390,"Martinsville loam, 2 to 6 percent sloes, eroded"
"F111AY015IN","111A","Martinsville",247189,"Martinsville and Ockley loams, till substratum, 2 to 6 percent slopes"
"F111AY015IN","111A","Martinsville",238389,"Martinsville loam, 0 to 2 percent slopes"
"F111AY015IN","111A","Martinsville",2718529,"Urban land-Martinsville loam complex, 2 to 6 percent slopes, eroded"
"F111AY015IN","111A","Martinsville",2638505,"Martinsville loam-Urban land complex, 2 to 6 percent slopes, eroded"
"F111AY015IN","111A","Martinsville",243311,"Martinsville loam, 2 to 6 percent slopes"
"F111AY015IN","111A","Martinsville",238846,"Martinsville silt loam, 2 to 6 percent slopes, slightly eroded"
"F111AY015IN","111A","Martinsville",238529,"Martinsville loam, 0 to 2 percent slopes"
"F111AY015IN","111A","Martinsville",2638502,"Martinsville loam-Urban land complex, 0 to 2 percent slopes"
"F111AY015IN","111A","Martinsville",238530,"Martinsville loam, 2 to 6 percent slopes, eroded"
"F111AY015IN","111A","Martinsville",240920,"Martinsville loam, 2 to 6 percent slopes, eroded"
"F111AY015IN","111A","Martinsville",238845,"Martinsville silt loam, 0 to 2 percent slopes"
"F111AY015IN","111A","Martinsville",238848,"Martinsville silt loam, 6 to 12 percent slopes, moderately eroded"
"F111AY015IN","111A","Martinsville",242070,"Martinsville loam, 2 to 6 percent slopes"
"F111AY015IN","111A","Martinsville",280008,"Martinsville sandy loam, sandy substratum, 0 to 2 percent slopes"
"F111AY015IN","111A","Martinsville",290224,"Urban land-Martinsville, sandy substratum, complex, 0 to 2 percent slopes"
"F111AY015IN","111A","Martinsville",284514,"Martinsville loam, 2 to 6 percent slopes"
"F111AY015IN","111A","Martinsville",238847,"Martinsville silt loam, 2 to 6 percent slopes, moderately eroded"
"F111AY015IN","111A","Martinsville",240919,"Martinsville loam, 0 to 2 percent slopes"
"F111AY015IN","111A","Martinsville",239616,"Martinsville loam, 0 to 2 percent slopes"
"F111AY015IN","111A","Martinsville",2638503,"Urban land-Martinsville loam complex, 0 to 2 percent slopes"
"F111AY015IN","111A","Martinsville",2638506,"Martinsville silt loam-Urban land complex, 0 to 2 percent slopes"
"F111AY015IN","111A","Martinsville",243310,"Martinsville loam, 0 to 2 percent slopes"
"F111AY015IN","111A","Martinsville",279165,"Martinsville loam, sandy substratum, 2 to 6 percent slopes, eroded"
"F111AY015IN","111A","Martinsville",279154,"Martinsville loam, sandy substratum, 0 to 2 percent slopes"
"F111AY015IN","111A","Martinsville",279159,"Martinsville loam, sandy substratum, 0 to 2 percent slopes, rarely flooded"
"F111AY015IN","111A","Martinsville",284515,"Martinsville loam, 0 to 2 percent slopes, rarely flooded"
"R111AY002IN","111A","Martisco",243704,"Martisco muck, drained, loamy substratum"
"F111AY005IN","111A","Medway",247933,"Medway silt loam, occasionally flooded"
"F111AY005IN","111A","Medway",238391,"Medway silt loam"
"F111AY005IN","111A","Medway",1088354,"Medway and Beckville soils, 0 to 2 percent slopes, frequently flooded, brief duration"
"F111AY005IN","111A","Medway",250184,"Medway silt loam, occasionally flooded"
"F111AY005IN","111A","Medway",246048,"Medway silt loam, occasionally flooded"
"F111AY005IN","111A","Medway",882875,"Medway silt loam, 0 to 1 percent slopes, occasionally flooded"
"F111AY005IN","111A","Medway",246689,"Medway silt loam"
"F111AY005IN","111A","Medway",247191,"Medway silt loam"
"F111AY005IN","111A","Medway",245005,"Medway silt loam, occasionally flooded"
"F111AY005IN","111A","Medway",279166,"Medway silty clay loam, 0 to 2 percent slopes, frequently flooded, brief duration"
"F111AY005IN","111A","Medway",248450,"Medway silt loam"
"F111AY005IN","111A","Medway Variant",246692,"Medway silt loam, moderately shallow variant"
"F111AY012IN","111A","Mentor",249537,"Mentor silt loam, 6 to 12 percent slopes, eroded"
"F111AY012IN","111A","Mentor",249539,"Mentor silt loam, 12 to 20 percent slopes, eroded"
"F111AY012IN","111A","Mentor",249544,"Mentor silt loam, gravelly substratum, 0 to 2 percent slopes"
"F111AY012IN","111A","Mentor",249546,"Mentor silt loam, gravelly substratum, 2 to 6 percent slopes"
"F111AY009IN","111A","Miami",242806,"Miami silt loam, 0 to 2 percent slopes, gravelly substratum"
"F111AY009IN","111A","Miami",250504,"Miami silt loam, 0 to 2 percent slopes"
"F111AY009IN","111A","Miami",238851,"Miami silt loam, 2 to 6 percent slopes, slightly eroded"
"F111AY009IN","111A","Miami",250529,"Miami-Casco-Rodman complex, 18 to 25 percent slopes, moderately eroded"
"F111AY009IN","111A","Miami",2661374,"Miami silt loam, 6 to 12 percent slopes, eroded"
"F111AY009IN","111A","Miami",1762959,"Miami complex, 18 to 24 percent slopes, eroded"
"F111AY009IN","111A","Miami",238918,"Russell and Miami soils, 2 to 6 percent slopes, severely eroded"
"F111AY009IN","111A","Miami",2112545,"Miami silt loam, 2 to 6 percent slopes, eroded"
"F111AY009IN","111A","Miami",2388555,"Miami clay loam, 12 to 18 percent slopes, severely eroded"
"F111AY009IN","111A","Miami",2112527,"Miami clay loam, 6 to 12 percent slopes, severely eroded"
"F111AY009IN","111A","Miami",2636590,"Miami-Urban land complex, 6 to 12 percent slopes, eroded (Boone)"
"F111AY009IN","111A","Miami",243477,"Urban land-Miami complex, 2 to 6 percent slopes"
"F111AY009IN","111A","Miami",2638527,"Miami silt loam-Urban land complex, 6 to 12 percent slopes, eroded"
"F111AY009IN","111A","Miami",238859,"Miami silt loam, 12 to 18 percent slopes, slightly eroded"
"F111AY009IN","111A","Miami",238861,"Miami silt loam, 12 to 18 percent slopes, moderately eroded"
"F111AY009IN","111A","Miami",239622,"Miami clay loam, 2 to 6 percent slopes, severely eroded"
"F111AY009IN","111A","Miami",2638483,"Miami clay loam-Urban land complex, 6 to 12 percent slopes, severely eroded"
"F111AY009IN","111A","Miami",2632319,"Miami silt loam-Urban land complex, 0 to 2 percent slopes, very gravelly substratum"
"F111AY009IN","111A","Miami",2379740,"Crosby-Miami silt loams, 0 to 6 percent slopes"
"F111AY009IN","111A","Miami",1762712,"Miami complex, 12 to 18 percent slopes, eroded"
"F111AY009IN","111A","Miami",2244527,"Miami silt loam, 12 to 18 percent slopes, eroded"
"F111AY009IN","111A","Miami",250475,"Fox-Miami silt loams, 6 to 12 percent slopes, moderately eroded"
"F111AY009IN","111A","Miami",2244536,"Miami silt loam, well drained, 12 to 18 percent slopes, eroded"
"F111AY009IN","111A","Miami",242811,"Miami complex, 18 to 24 percent slopes, eroded"
"F111AY009IN","111A","Miami",2718575,"Urban land-Miami clay loam complex, 2 to 6 percent slopes, severely eroded"
"F111AY009IN","111A","Miami",2638519,"Miami silt loam-Urban land complex, 2 to 6 percent slopes, eroded"
"F111AY009IN","111A","Miami",883020,"Miami-Kendallville silt loams, 18 to 25 percent slopes, eroded"
"F111AY009IN","111A","Miami",2638523,"Urban land-Miami silt loam complex, 2 to 6 percent slopes, eroded"
"F111AY009IN","111A","Miami",2637678,"Crosby-Urban land-Miami silt loams complex, 2 to 4 percent slopes, eroded"
"F111AY009IN","111A","Miami",2388562,"Miami silt loam, 0 to 2 percent slopes"
"F111AY009IN","111A","Miami",2638591,"Urban land-Miami clay loam complex, 12 to 18 percent slopes, severely eroded"
"F111AY009IN","111A","Miami",238853,"Miami silt loam, 2 to 6 percent slopes, moderately eroded"
"F111AY009IN","111A","Miami",238686,"Miami silt loam, 12 to 18 percent slopes"
"F111AY009IN","111A","Miami",2496574,"Urban land-Miami silt loam complex, 0 to 2 percent slopes, very gravelly substratum"
"F111AY009IN","111A","Miami",238916,"Russell and Miami silt loams, 6 to 12 percent slopes, moderately eroded"
"F111AY009IN","111A","Miami",238920,"Russell and Miami soils, 6 to 12 percent slopes, severely eroded"
"F111AY009IN","111A","Miami",239061,"Miami silt loam, gravelly substratum, 2 to 6 percent slopes, eroded"
"F111AY009IN","111A","Miami",250438,"Casco-Miami-Fox complex, 12 to 18 percent slopes, moderately eroded"
"F111AY009IN","111A","Miami",243438,"Miami-Crosby silt loams, 2 to 5 percent slopes, eroded"
"F111AY009IN","111A","Miami",238914,"Russell and Miami silt loams, 6 to 12 percent slopes, slightly eroded"
"F111AY009IN","111A","Miami",243707,"Miami silt loam, gravelly substratum, 2 to 6 percent slopes, eroded"
"F111AY009IN","111A","Miami",243433,"Miami silt loam, gravelly substratum, 2 to 6 percent slopes, eroded"
"F111AY009IN","111A","Miami",243441,"Miami-Crosby-Losantville silt loams, stony subsoil, 2 to 6 percent slopes, eroded"
"F111AY009IN","111A","Miami",242077,"Miami loam, 25 to 50 percent slopes"
"F111AY009IN","111A","Miami",2637655,"Miami-Urban land complex, 12 to 18 percent slopes, severely eroded"
"F111AY009IN","111A","Miami",238688,"Miami silt loam, 18 to 35 percent slopes"
"F111AY009IN","111A","Miami",238399,"Miami-Crosby silt loams, 0 to 6 percent slopes"
"F111AY009IN","111A","Miami",2638531,"Urban land-Miami silt loam complex, 6 to 12 percent slopes, eroded"
"F111AY009IN","111A","Miami",243429,"Miami silt loam, 18 to 25 percent slopes"
"F111AY009IN","111A","Miami",2638517,"Miami silt loam-Urban land complex, 0 to 2 percent slopes"
"F111AY009IN","111A","Miami",2636703,"Miami silt loam-Urban land complex, 12 to 18 percent slopes, eroded"
"F111AY009IN","111A","Miami",239750,"Miami clay loam, 2 to 6 percent slopes, severely eroded"
"F111AY009IN","111A","Miami",238908,"Russell and Miami silt loams, 0 to 2 percent slopes"
"F111AY009IN","111A","Miami",2637681,"Urban land-Crosby-Miami silt loams complex, 2 to 4 percent slopes, eroded"
"F111AY009IN","111A","Miami",1762144,"Miami soils, 2 to 6 percent slopes, severely eroded"
"F111AY009IN","111A","Miami",2638487,"Miami clay loam-Urban land complex, 2 to 6 percent slopes, severely eroded"
"F111AY009IN","111A","Miami",1732059,"Miami clay loam, 6 to 12 percent slopes, severely eroded"
"F111AY009IN","111A","Miami",2638488,"Miami clay loam-Urban land complex, 12 to 18 percent slopes, severely eroded"
"F111AY009IN","111A","Miami",240212,"Miami soils, 2 to 6 percent slopes, severely eroded"
"F111AY009IN","111A","Miami",238910,"Russell and Miami silt loams, 2 to 6 percent slopes, slightly eroded"
"F111AY009IN","111A","Miami",238863,"Miami silt loam, 18 to 25 percent slopes, slightly eroded"
"F111AY009IN","111A","Miami",238869,"Miami soils, 6 to 12 percent slopes, severely eroded"
"F111AY009IN","111A","Miami",242076,"Miami silt loam, 18 to 25 percent slopes"
"F111AY009IN","111A","Miami",2638486,"Urban land-Miami clay loam complex, 2 to 6 percent slopes, severely eroded"
"F111AY009IN","111A","Miami",250507,"Miami silt loam, 2 to 6 percent slopes"
"F111AY009IN","111A","Miami",239749,"Miami silt loam, 18 to 25 percent slopes"
"F111AY009IN","111A","Miami",2638485,"Urban land-Miami clay loam complex, 6 to 12 percent slopes, severely eroded"
"F111AY009IN","111A","Miami",238865,"Miami silt loam, 18 to 25 percent slopes, moderately eroded"
"F111AY009IN","111A","Miami",238396,"Miami clay loam, 2 to 6 percent slopes, severely eroded"
"F111AY009IN","111A","Miami",2639734,"Miami-Urban land complex, 0 to 6 percent slopes"
"F111AY009IN","111A","Miami",2253899,"Crosby-Miami silt loams, 2 to 4 percent slopes, eroded"
"F111AY009IN","111A","Miami",238873,"Miami soils, 18 to 25 percent slopes, severely eroded"
"F111AY009IN","111A","Miami",284527,"Miami-Rainsville loams, 6 to 12 percent slopes, eroded"
"F111AY009IN","111A","Miami",238537,"Miami complex, 12 to 18 percent slopes, severely eroded"
"F111AY009IN","111A","Miami",2637706,"Urban land-Miami silt loam complex, 18 to 25 percent slopes"
"F111AY009IN","111A","Miami",243430,"Miami silt loam, 25 to 50 percent slopes"
"F111AY009IN","111A","Miami",238912,"Russell and Miami silt loams, 2 to 6 percent slopes, moderately eroded"
"F111AY009IN","111A","Miami",2638518,"Urban land-Miami silt loam complex, 0 to 2 percent slopes"
"F111AY009IN","111A","Miami",2661352,"Miami silt loam, gravelly substratum, 0 to 2 percent slopes"
"F111AY009IN","111A","Miami",1091345,"Urban land-Miami complex, 6 to 12 percent slopes"
"F111AY009IN","111A","Miami",243369,"Urban land-Wawaka-Miami complex, 1 to 6 percent slopes"
"F111AY009IN","111A","Miami",1686884,"Miami complex, 6 to 12 percent slopes, severely eroded"
